aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
0.3443694,-8.075976,2.15297,20.48338,-9.841275,3.447792,-29.79074,-14.79049,10.58338,16.43876,-6.201334,-8.957674,6.01956,5.311126,-2.079197,1.273425,4.664132,-5.205671,6.514182,4.058792,-14.62854,6.803238,-24.70536,-28.86493,-2.552637,-7.824677,-6.561431,-3.225513,-2.323088,3.271181,10.87951,-3.817395,-8.33807609975338
-4.113267,-6.608363,1.229838,19.95888,-8.650483,5.86312,-40.55962,-21.44912,12.4791,25.52031,-8.279266,-10.96204,11.68305,11.51925,12.95426,4.031561,-2.568946,-10.52436,4.828427,3.049205,-10.94185,10.72699,-35.15152,-40.66633,4.519016,1.925744,-9.404088,-6.665841,9.304209,5.244836,24.23716,6.192761,-6.855076099753379
-9.554132,-7.989929,0.673563,10.93655,-4.718804,6.839968,-37.20649,-16.25549,12.49913,25.00369,-10.28176,-6.39535,11.73583,12.42689,27.34373,3.165431,-10.42668,-13.14651,0.1773879,0.5991818,-2.837089,9.856367,-33.76373,-37.61582,11.53493,13.84975,-10.0147,-6.641159,15.08994,1.84515,32.86939,11.95873,-5.37207609975338
-15.08903,-13.42188,-4.315243,-8.607355,-3.570605,13.01013,-28.73876,-6.242171,9.758738,15.88132,-13.67851,-1.400994,5.22681,6.832464,17.14711,-7.040494,-15.25458,-14.68729,-1.010446,-2.208616,1.989911,5.816274,-27.6075,-29.27044,10.69605,16.49767,-10.29046,-2.597302,5.550277,-2.003719,22.45218,2.485191,-3.88907609975338
-20.6974,-17.2237,-11.56665,-26.93762,-3.208361,17.96171,-19.5054,-1.276198,5.694581,9.597747,-10.46544,-0.107193,0.7781293,0.470984,-7.57006,-19.85594,-15.99698,-15.36647,0.6063616,-3.152368,4.23621,3.030938,-21.96357,-20.08767,4.293076,10.70126,-12.16845,3.060828,-4.912544,-0.2665836,2.912375,-11.87453,-2.4060760997533794
-20.12091,-14.96333,-14.24076,-32.26825,0.4027778,19.12221,-12.50992,2.720857,1.900403,10.63038,-1.045171,0.124856,2.345776,-0.9699913,-18.97118,-28.52534,-11.35885,-9.412797,1.117342,-0.2630021,5.971579,3.13623,-16.52093,-12.18222,-1.388307,10.02727,-17.89015,7.614947,-8.351047,3.263367,-7.080853,-17.87103,-0.9230760997533789
-9.21984,-7.064666,-13.12419,-25.14878,4.379508,20.0,-6.821547,8.208516,0.2463948,16.57145,8.375165,0.9392952,5.79966,2.111872,-15.07313,-23.7383,-2.973852,1.507748,2.783387,1.457128,5.22172,6.379271,-6.317136,-4.055261,-5.663775,8.418431,-15.43681,10.21985,-9.6894,7.029405,-9.791036,-11.6665,0.5599239002466199
3.824306,1.035307,-7.240448,-11.72033,6.69528,12.03478,0.421018,9.524311,-2.471543,18.19644,14.25483,2.01311,8.812788,3.281449,-5.31487,-8.450879,2.975073,12.68704,2.307097,3.773579,5.363867,8.565035,7.633792,8.064165,-5.739457,0.3036908,-11.04549,9.461779,-7.561162,7.006866,-10.72855,1.395585,2.0429239002466204
17.60624,11.2651,4.10119,2.846471,10.86935,-0.7441921,10.5155,8.756056,-6.659646,10.89842,15.31642,1.843233,13.37232,4.048248,10.36972,5.523386,6.272675,22.77164,0.09932626,10.3868,12.08206,8.294192,19.73426,22.19791,1.837987,4.083863,-11.82258,1.136539,3.202822,3.31452,-2.222637,14.93515,3.525923900246621
30.10274,19.18868,13.18634,13.84521,11.64947,-9.389092,15.39292,6.229352,-13.88919,0.502226,7.950898,-0.8353826,15.79831,6.948153,16.55477,12.96137,8.962653,28.15373,1.014837,18.36876,16.95636,0.7389013,24.05696,30.15247,6.328542,9.729577,-11.32333,-10.13305,14.48389,4.506843,6.125095,18.13204,5.0089239002466215
