aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
-6.79864,7.12754,3.61916,-9.815075,-7.864925,-9.427754,-9.853371,2.087083,-20.16324,-21.62095,6.633723,-1.646761,-25.21108,-9.871843,-30.54586,-14.46024,-3.7002,4.099742,-6.6619,-19.23319,-14.74833,-13.21184,-7.956275,-10.1038,-28.92451,-22.7471,-12.04425,-8.278595,-28.12073,-8.399326,-6.327549,-18.27859,-8.8518105999101
-7.375574,7.026989,2.729863,-12.05059,-5.556776,-9.951008,-6.713916,1.765066,-15.55075,-22.92476,6.242477,-2.507672,-23.46938,-8.25568,-24.71037,-15.9687,-5.263947,-0.8139998,-10.0325,-15.72973,-10.36858,-10.4409,-5.658721,-9.894633,-19.40266,-19.38332,-7.622278,-7.219397,-23.68312,-7.067119,-6.494974,-16.62572,-7.3688105999101
-5.314999,5.797087,0.8657628,-13.39627,3.182425,-6.514193,-0.4656031,-0.4715086,-4.056354,-12.23598,-2.255132,3.226605,-10.045,-0.4109259,-9.700109,-11.52286,-4.30647,-7.695384,-5.92835,-7.157057,-2.738936,-3.643338,-1.453261,-4.820708,-2.883968,-4.856546,3.841163,0.3640678,-5.320114,0.5783618,-4.262715,-9.740329,-5.8858105999101005
-1.39776,2.579705,-3.318813,-8.04361,7.919616,-4.657642,4.880192,-4.216609,6.896885,3.210448,-12.35396,0.8812614,3.335115,6.881039,3.996678,-0.1502704,-2.277557,-5.097865,2.335982,-1.614846,1.948686,2.441361,2.844336,0.9126448,6.51824,7.528556,9.088368,8.093655,9.591645,7.988391,1.459122,-2.991304,-4.402810599910101
4.57084,-2.820992,-5.264606,-0.2661417,4.866196,-2.503631,8.519521,-3.733604,11.40449,14.06374,-8.369965,-12.47657,9.286434,8.320086,16.1479,13.96923,1.40718,1.768815,6.964187,1.024206,4.880036,3.708926,5.10535,4.431693,8.84284,6.709013,0.1208706,13.94629,15.91602,8.743028,7.657635,2.754099,-2.9198105999101003
8.176389,-7.610552,-2.631544,2.921774,-1.311813,2.005713,10.45584,2.505078,7.57546,15.65777,5.764135,-16.2124,11.48911,5.395633,19.72882,16.64072,5.6485,4.858699,5.353733,2.979148,7.264157,1.491406,4.370973,4.876014,2.407433,0.2140266,-10.92728,19.22822,15.56978,4.992941,8.061696,3.944813,-1.4368105999100997
7.143959,-7.851543,2.628332,8.406289,-9.591917,3.324688,9.378823,5.540777,1.613117,11.68959,14.72789,-6.094712,11.88801,3.865429,14.67872,9.194243,6.636902,5.210717,5.813217,5.384537,6.147951,0.6017111,2.684691,4.543202,-4.879363,0.7621674,-10.7314,22.06396,10.23589,2.417363,2.873092,1.354735,0.046189400089899024
7.736921,-4.211645,16.45962,17.20157,-14.04069,-2.37099,4.862539,2.9468,2.816419,2.800874,16.26616,0.9798568,10.02886,7.021018,5.274497,2.573523,5.728101,3.926259,10.42085,7.055585,3.499102,-0.3914509,2.388122,4.025289,-2.835828,6.385936,-2.877305,17.92668,4.662617,3.305028,-4.130697,-1.088206,1.5291894000898996
8.31085,-1.310457,27.93628,19.20533,-7.429424,-5.697391,1.664632,1.282179,11.23865,-6.261589,14.0812,-3.6362,7.605828,9.11278,-9.214762,-3.318377,2.568776,6.637359,12.88069,7.375258,2.848835,-3.430969,4.997329,1.510998,4.24686,10.59343,3.886427,10.10183,2.15507,3.565841,-11.11141,-4.226553,3.0121894000899
4.40612,1.007588,21.46524,15.19462,3.994032,-3.840928,2.074134,4.01214,16.35486,-5.367429,10.79597,-8.443701,3.850743,5.571099,-15.95179,-4.418652,-2.683165,9.744905,12.8936,10.48198,2.162839,-1.445764,10.1775,-0.2767324,9.166311,9.834968,8.573284,3.352058,3.012077,2.155439,-11.54123,-6.446476,4.495189400089901
