aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
6.382705,-0.202962,5.03201,1.219312,18.57383,8.399614,3.157366,11.72111,11.25991,10.82874,-5.537154,8.459385,-4.934871,-1.520672,-1.562113,-5.826069,10.31429,-5.038744,-2.473108,-3.390684,0.2795057,2.920966,8.231145,11.73049,8.701967,-12.40188,2.539274,12.15739,2.725245,-2.046505,7.982444,-2.836076,-8.43944150023162
10.08366,1.469163,7.749835,2.303549,17.14393,10.8691,4.241402,18.25941,13.55916,11.65624,-10.67359,7.319498,2.341904,1.379537,-2.091748,-9.713184,17.99845,-6.715661,-5.041213,2.79783,-3.010344,5.686909,13.3475,12.79461,9.204403,-17.32128,1.642325,19.46959,1.089836,3.047687,3.824875,-5.574801,-6.95644150023162
9.194641,3.893084,4.789057,4.267167,7.68183,7.869159,5.106067,19.52125,12.51067,3.105276,-12.97734,6.388944,6.766521,3.602826,0.5971515,-13.52166,14.83147,-2.212638,-8.766047,5.894376,-8.538151,9.920197,15.95643,10.77977,9.786479,-12.09848,-7.027739,16.99814,-1.570654,1.143638,-1.103344,-9.959369,-5.47344150023162
13.59774,5.379804,1.567871,3.24341,-5.08337,0.8812409,7.459098,13.38633,7.468476,-0.8886718,-14.352,10.05373,5.225529,3.362038,7.546661,-10.8045,7.885957,0.2493258,-6.030387,5.324296,-12.13857,14.81729,16.96997,8.65143,8.186225,-4.161398,-13.7698,7.709733,0.1764268,-4.027711,-4.22333,-8.395477,-3.9904415002316203
20.61209,5.044645,4.437627,-2.251496,-12.39953,-0.4240773,11.02027,4.320375,-0.4143767,0.7517155,-8.513372,14.66248,4.504119,1.089733,12.97689,-0.1868105,6.937722,-2.000495,5.21801,9.644491,-5.861877,16.39963,18.26839,7.430555,3.245765,0.436181,-8.578532,1.532614,3.684508,-2.804816,-6.384465,-1.801557,-2.5074415002316197
20.39348,1.522667,4.902851,-4.884931,-13.77058,2.489538,19.28014,4.317268,-0.5672846,7.536711,-3.60448,10.60148,7.766897,0.7203051,14.73973,14.01163,6.84065,-6.018157,19.81086,16.09566,3.765066,10.02339,23.22087,10.85273,-4.845409,7.817039,-1.025324,8.169399,8.394153,1.220338,-3.069219,4.677759,-1.0244415002316192
14.092,-1.013133,1.29183,-3.136174,-15.05831,0.6176911,24.0055,7.33075,2.655401,11.72849,-4.971624,4.604796,9.152522,0.9760051,11.32085,22.84852,2.953603,-7.541409,28.75159,19.01062,7.398152,0.8925395,23.33278,13.98776,-10.49395,15.58289,3.807738,18.37974,9.404647,1.154172,1.904554,10.02176,0.4585584997683796
9.872649,1.135107,1.526835,3.82139,-12.62686,-2.135353,24.26729,12.7524,2.364612,7.395935,-3.103449,7.023501,3.990135,1.26551,6.709125,25.39016,6.538957,-4.421627,29.67545,24.57251,9.866083,-3.021916,19.89752,15.41971,-7.27324,15.25488,8.518362,18.02585,4.417145,0.06824825,2.317263,15.10665,1.9415584997683801
10.80604,3.747269,3.645466,15.68259,-4.877249,-1.534516,25.00843,21.04561,4.666602,5.672903,3.356039,10.14468,0.05201903,1.494511,5.600363,26.79052,18.38381,-2.035285,30.00185,32.16444,10.72519,-3.024064,17.71769,17.02289,-1.488764,9.20064,15.36237,13.05618,2.278203,3.714298,1.547506,19.26037,3.4245584997683807
15.04926,4.979962,4.896662,25.04473,1.352296,-1.492012,17.21346,13.1367,5.45277,1.818634,9.884321,11.49001,-1.010551,-2.606974,1.882055,21.90444,27.88139,0.3010301,33.38536,33.32956,5.326527,-1.898001,6.465385,10.93302,1.878626,2.646992,19.43001,5.95045,0.1083484,5.969251,0.2364679,16.42273,4.907558499768381
20.4147,5.322581,1.463892,25.77709,3.919226,-4.349587,4.278925,-4.378039,-0.4205035,-8.44777,8.833084,13.57129,-4.767596,-6.090935,-3.488738,10.21554,31.85493,4.230984,30.21005,24.99508,-2.572594,-0.2995255,-10.3926,-1.297777,1.956828,-0.9161695,16.18715,0.01230463,-7.15824,3.354168,-2.588277,7.00425,6.390558499768382
26.21305,6.673236,-0.992777,26.22346,8.576055,-5.826253,-2.76222,-13.96648,-5.371951,-18.91944,8.278924,14.82275,-10.51524,-5.167251,-5.284379,2.028605,30.95382,8.977175,20.9685,15.78217,-5.752897,2.02889,-20.64099,-9.641922,1.845377,-4.233864,16.2275,-1.299934,-16.28081,-2.698024,-5.386665,-3.725359,7.873558499768382
31.19172,9.686407,0.2433562,30.56473,15.82553,-1.115881,-1.904226,-14.72494,-3.69452,-23.28307,14.30501,11.79931,-13.20951,-1.561305,-3.748837,-0.7638013,28.06526,12.46895,17.66472,12.11277,0.08351101,4.41246,-19.09404,-8.549218,6.205928,-9.715066,21.20274,-2.014114,-21.06504,-10.07355,-4.171106,-10.77153,9.35655849976838
31.29621,7.578546,-2.723925,28.92377,20.76458,5.151747,5.602497,-4.239252,-4.3299,-18.80016,9.338018,1.972173,-9.529962,3.528743,3.18513,-2.302199,25.77114,9.480724,18.216,9.900612,10.42714,3.349798,-7.099831,1.751107,11.42483,-15.4384,23.3646,-0.1876763,-17.01806,-10.78611,2.399355,-10.66849,10.83955849976838
22.64946,-0.1505598,-3.393928,21.65479,22.97263,6.025256,11.72251,10.10208,-9.830666,-17.83124,-5.568267,-5.830758,-5.018875,4.482342,10.17382,-5.570284,19.14512,3.225002,15.8198,6.991856,17.28702,-0.1483587,3.179911,10.42849,11.59186,-21.32038,20.27817,-0.3315901,-8.864583,-6.697157,5.537787,-9.095943,12.32255849976838
7.236995,-5.426966,-0.5893285,10.24372,20.33451,3.339582,11.09359,14.43547,-8.196353,-18.16293,-16.35818,-6.244513,-3.500043,2.775523,9.196606,-6.681345,4.588095,-2.30455,6.954089,-3.329292,13.52104,-4.17727,5.713086,10.2599,4.536153,-23.15007,9.44273,-5.111477,-0.9169032,-3.512357,3.203564,-9.824515,13.805558499768381
-5.392699,-5.918264,5.491686,-4.558964,12.49747,2.509712,2.615218,6.64529,-4.815579,-21.08738,-14.30823,-2.625016,-5.775639,1.353538,-0.02617096,-3.200899,-8.97208,-4.483655,-7.448625,-15.73487,3.914999,-7.452294,1.365448,3.924504,-3.94376,-22.34897,-2.32514,-12.65524,2.827123,-1.421295,-1.37043,-10.78114,15.288558499768381
-7.977933,-6.922717,14.84234,-10.26095,7.312184,5.254317,-3.869049,3.05941,-6.39129,-30.80442,-0.6104642,-0.2882869,-9.396763,1.314472,-9.24912,0.01665803,-11.57451,-1.9244,-19.42198,-15.59619,3.022603,-5.594548,0.8082353,2.882253,-9.593563,-21.70518,-7.089936,-17.18404,1.48244,-0.4274361,-8.031508,-9.517655,16.771558499768382
-7.312979,-10.70602,12.6947,-6.523354,5.096471,6.309319,-0.6062612,10.97055,-4.894494,-21.3271,4.632116,-4.471506,-5.326275,5.899958,-10.22958,2.733027,-8.001065,-0.9329264,-27.48868,-12.73964,2.629212,-4.543509,10.96571,8.510233,-15.13268,-12.77652,-10.87397,-7.932361,3.327722,3.467252,-11.46287,-5.839915,18.254558499768383
-9.871612,-10.14599,5.74209,-1.88747,2.994658,4.893924,-3.406776,10.38986,-2.991531,1.531603,1.886187,-8.702877,3.607345,7.217163,-6.666226,4.106519,-7.817599,-2.324431,-31.56228,-15.3038,-6.572117,-8.570748,12.71404,3.157377,-15.60911,4.905964,-13.7838,-2.232162,6.39881,7.702911,-11.05537,-5.358994,19.737558499768383
-10.9676,-6.388524,7.04653,3.781339,2.287411,5.753488,-8.714742,3.170756,-3.109966,12.09402,3.511276,-13.46625,9.030313,2.34108,-1.551594,6.188504,-8.834879,-4.656465,-30.51249,-16.06215,-13.21585,-8.889052,6.480738,-6.266203,-9.47247,17.06943,-14.83295,-9.931243,4.590746,8.425521,-9.021551,-9.372327,21.220558499768384
-6.334777,-8.078199,6.605275,7.795592,-1.10831,5.436277,-3.769578,4.384021,-4.080658,15.28178,3.605891,-20.9515,10.45862,-1.418393,4.355943,12.58743,-6.309355,-9.619352,-30.81399,-13.36714,-11.32455,-2.860516,6.272798,-5.178814,-5.473046,18.67733,-18.81533,-10.19256,1.586677,9.993351,-3.335274,-11.75761,22.70355849976838
