aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
2.362464,-3.071886,-8.56784,0.416616,-8.474232,-2.678748,-9.510486,-3.604123,-5.869468,-23.01301,-6.771952,15.66009,4.704395,-0.4333674,-15.68543,-28.08677,-2.164144,-3.056158,-19.60326,1.887038,3.197753,5.742857,1.166373,-2.040912,-5.637213,0.3118039,5.897976,0.7176608,3.632762,-1.139922,-0.8230663,-4.829057,-9.6720789000392
-0.06029841,3.437674,-0.4802474,9.085473,-4.992046,-1.154541,-7.906663,-2.837422,-5.583824,-18.31711,-5.255,15.03234,8.065597,1.806314,-9.330089,-15.91143,-1.974997,-4.217822,-14.68516,12.46026,8.202067,4.652931,1.776459,-5.072645,-7.432718,-5.536892,4.498845,7.116439,4.216085,1.182729,-0.1172056,3.202462,-8.189078900039199
3.573325,6.76133,10.90584,20.22289,-1.339955,0.6424457,-4.227442,-1.401842,-5.51567,-1.844844,1.024835,9.615138,9.352753,5.780537,1.440306,12.55413,1.751676,0.3432828,0.3819788,24.19657,9.925857,-0.1634763,1.676237,-7.730369,-9.729679,-9.560244,2.178137,7.739165,3.297363,4.852741,3.591061,16.48351,-6.706078900039199
11.46259,3.875265,17.72907,21.01986,0.5723555,-0.3326809,-1.585247,2.900601,1.784983,17.85866,4.864241,5.791038,9.610952,8.648843,11.44609,36.36524,10.53758,5.983192,11.31855,22.09644,6.191976,-3.839524,-1.652091,-8.039262,-4.161744,-7.592094,-2.073987,-0.3727147,0.6912889,7.960563,6.953762,20.93811,-5.2230789000392
11.57874,0.3666092,16.44464,3.52871,-0.7932438,-1.204059,-0.3426849,4.497094,7.246468,25.0771,5.88655,-2.621825,8.709769,9.198257,12.56619,38.33826,13.03351,3.474024,11.09434,9.446212,-1.840994,-4.163626,-7.076661,-6.681356,2.570058,-5.409253,-2.232908,-8.51151,-2.779953,10.28699,2.217504,13.74961,-3.740078900039199
2.711054,2.568164,8.073966,-20.50184,-5.647626,1.921166,-1.184709,0.3050423,7.776712,18.95373,7.890912,-14.75821,8.192871,8.995872,6.90321,24.11038,4.750594,-3.938983,4.611615,-9.305618,-10.40454,0.3559003,-12.19412,-4.267026,7.151957,-4.672685,3.196508,-11.0744,-0.4591925,10.77304,-4.603291,1.950269,-2.2570789000391986
-3.564901,8.851969,-5.521461,-30.08487,-10.26546,6.845209,-0.8342118,-3.445206,5.770737,7.123196,9.886674,-19.82478,9.155247,9.542807,5.271051,10.39816,-3.788658,-7.870484,-2.088008,-22.32383,-14.57457,3.853824,-15.42007,-2.164957,9.231621,-6.238489,4.911966,-8.813063,6.997467,9.585318,-7.041876,-5.093707,-0.7740789000391999
-0.1233718,14.13766,-16.82822,-25.14543,-13.19356,11.67898,1.356582,-0.02408207,1.585179,-3.225462,9.004816,-18.73716,9.545645,9.501669,9.152397,-7.626743,-4.52116,-5.4166,-3.864749,-22.18054,-14.30831,4.015249,-16.39802,-2.375035,5.626576,-9.955033,1.873705,-3.470462,10.92374,6.701244,-7.167748,-7.313176,0.7089210999608007
7.783732,11.9543,-14.82097,-11.97497,-11.88155,15.86515,2.18103,3.218497,-0.7849453,-13.146,4.27498,-15.45819,3.902213,5.341368,6.865523,-32.96141,-1.184821,-0.6698179,-1.283137,-9.370691,-10.53574,3.956234,-15.84163,-5.335717,-2.875291,-11.66107,1.864535,2.660237,7.686589,1.498592,-10.11276,-12.98281,2.191921099960801
11.19757,3.579508,-3.886701,2.521843,-6.199037,15.52028,2.293053,0.472229,-2.219569,-26.10852,-6.661336,-10.39463,-6.878237,-0.644262,-7.24011,-54.84237,3.145221,1.305233,0.2980337,9.869291,-5.193331,4.682015,-15.1649,-7.363776,-9.578631,-10.57099,5.369511,5.995907,1.169412,-4.971452,-15.24262,-29.61452,3.6749210999608017
