aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
2.704104,8.492233,6.91102,-7.602164,-0.0005611297,-8.141182,-19.61611,-21.08475,-5.468743,-13.72733,-6.084251,5.393846,-9.920615,-2.185672,-23.53108,-23.22436,10.58456,0.9088852,7.984277,7.395897,-11.12209,-1.360378,-14.50539,-28.25518,8.555743,-15.32234,7.049796,0.3389099,-25.35911,0.716949,-1.610413,-21.02876,-9.48232810012996
4.145852,13.50094,6.996722,-3.628016,3.643165,-8.434689,-16.98395,-21.4965,-0.8897841,-14.52587,-9.280304,5.546111,-6.26309,-2.084899,-24.10015,-17.07619,13.11702,2.063657,11.40759,12.21414,-11.32461,0.946312,-11.47164,-27.84633,15.11908,-19.79033,13.15845,3.062343,-21.07005,1.216577,5.0047,-19.70096,-7.99932810012996
4.064901,13.9879,3.124372,2.936715,5.501078,-6.449382,-8.428008,-16.61048,3.688447,-13.1418,0.6241676,1.153696,0.823164,0.427566,-15.10002,-4.12254,7.945207,3.323457,11.38485,11.38092,-10.91009,2.852484,-4.357381,-18.89587,17.70809,-18.63357,16.88381,5.722285,-9.77334,4.05859,9.747505,-8.292656,-6.51632810012996
6.195845,9.559437,1.994361,7.013876,2.262365,-3.164299,-0.3058173,-9.028891,4.401961,-11.61689,11.49544,-4.474729,4.77773,3.901289,-0.777965,5.671569,1.737513,4.831717,8.150994,6.355287,-9.06074,5.02214,3.818781,-8.02475,18.15039,-9.859938,19.83026,6.180625,1.353359,5.539095,12.13972,6.721808,-5.03332810012996
10.85317,3.705601,4.129917,8.37707,-5.305081,-2.206843,3.012497,1.144411,3.708995,-7.457664,11.96189,-4.987035,7.318305,4.804764,12.12527,6.503656,3.091214,5.4657,3.960318,1.46571,-4.647292,3.981262,10.67459,5.004863,17.19531,6.179949,17.24782,5.53319,11.37984,1.201609,11.00019,21.57856,-3.55032810012996
10.93662,-4.340376,2.482878,6.978118,-10.02809,-2.224172,3.245063,9.414688,3.407065,-0.9635591,10.82449,-4.151791,10.25529,1.107697,13.43468,-5.691138,3.523189,4.775855,-2.071639,-5.89406,0.3160945,-1.156991,11.96345,14.69126,16.02115,17.09711,2.769681,2.395481,15.01516,-6.258411,3.293605,27.97099,-2.0673281001299593
6.494556,-9.8069,0.303033,6.214148,-5.997496,1.938602,6.281983,13.36752,2.995928,4.424617,14.066,-0.605691,12.9721,-2.192389,6.139482,-18.61712,-2.64455,3.551254,-7.422026,-12.44513,6.106997,-3.321265,9.562279,17.26451,15.9243,14.20104,-11.0967,0.6349521,13.65179,-9.60678,-3.337427,19.53136,-0.5843281001299605
-0.1483248,-6.864537,-0.8073282,6.1474,-0.1020156,7.399673,10.92453,17.37099,5.760779,10.07201,10.72678,4.788741,16.18023,2.749614,3.364664,-15.93471,-9.031705,-0.4219733,-8.654373,-11.42469,8.854871,1.953626,11.43396,20.97659,14.34828,9.895177,-12.1347,0.1334424,12.59912,-4.473276,-1.608332,8.808526,0.89867189987004
-7.289337,-5.080747,-7.454961,-1.612391,0.5617501,10.04982,10.68707,17.2409,10.06549,11.05189,2.892121,3.268328,14.34011,7.726781,2.585157,-9.076894,-13.23754,-6.164479,-10.66281,-10.2884,6.950891,6.242597,11.7404,23.43409,2.194208,1.760525,-7.992746,-5.906727,11.45163,-0.7325931,-1.784193,3.467975,2.3816718998700406
-8.053363,-6.461031,-14.30098,-11.77331,2.040953,6.140549,5.951853,9.073927,6.592356,0.9186741,8.961535,-1.39066,4.143404,5.341738,-1.514221,-7.531345,-13.02142,-4.946208,-15.86305,-12.3015,5.576491,2.104942,4.213944,17.82168,-12.72034,-16.01146,-6.783558,-11.50153,11.37909,-5.326243,-7.023342,0.1411121,3.864671899870041
