aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
3.13911,3.340602,-0.168683,1.153366,-3.643307,-0.6977318,-3.434023,-7.722156,-15.65677,-13.21117,5.494351,11.48431,-1.721254,-0.2366171,-5.855363,2.231007,3.614403,15.8524,0.5694726,-2.578966,-6.174501,4.040032,0.8171164,2.138015,8.009057,-15.87519,-8.232214,-0.4804118,-2.812731,-5.586285,10.8889,-7.471317,-9.69621440023184
-1.841711,4.71987,-8.286049,1.182293,-4.235425,1.71377,0.6947162,-2.408911,-24.19511,-7.920378,6.633651,16.82372,-4.596526,-5.91659,-0.4345944,0.9947604,0.9645357,16.19549,-3.508736,-4.30506,-4.073716,3.905093,1.395132,5.689973,5.324447,-6.743647,-9.593859,-1.639763,-6.819202,-8.111982,10.22855,-13.19363,-8.21321440023184
-7.472159,2.331662,-12.35465,0.581088,-4.888541,0.7869128,3.31825,5.546973,-21.44696,-3.752387,5.659729,13.86439,-4.0779,-11.20187,3.854048,-5.485205,0.04050249,13.21193,-8.154001,-3.468986,2.134421,2.969879,0.01039571,8.117181,2.129201,8.892804,-7.009878,2.202089,-7.158927,-7.605143,4.850943,-18.54134,-6.73021440023184
-5.61068,1.240547,-5.328297,2.005649,-3.57786,-4.227287,2.992185,6.698692,-11.12605,-4.036226,1.044498,6.353054,2.169705,-9.153329,4.178205,-13.32377,4.484213,10.35794,-2.139672,-2.283799,7.540929,1.47005,-0.4213837,6.9228,1.563154,17.42276,-3.160433,9.378217,-3.46904,-4.07493,1.480122,-23.5122,-5.24721440023184
-2.396045,-0.1170249,-7.328267,-0.7231663,-1.77487,-7.21932,3.887526,2.568003,-3.193526,0.1196996,-8.400187,3.534492,8.242187,-3.334571,1.483743,-7.569438,3.401408,6.536277,1.922943,-5.541884,4.774882,0.6225798,-0.6412129,3.986573,3.771336,18.69263,-0.4679489,11.37913,0.3010421,-0.268838,1.729236,-24.17884,-3.7642144002318396
-2.440778,-1.767335,-14.96365,-3.910281,1.799956,-8.526649,6.864233,0.7348952,1.566136,6.374449,-15.15397,7.062642,13.1798,5.542896,3.239821,10.39614,0.2991589,0.5877183,1.986593,-5.259813,-2.876053,-0.5701944,0.3831938,2.945178,8.212633,21.24087,6.12718,6.16528,6.271564,2.570142,4.689662,-18.25134,-2.281214400231839
-1.370848,0.5590374,-15.91747,-0.6337983,4.170461,-7.088399,7.776288,0.5502872,7.784651,10.64367,-15.67282,9.624751,16.11111,14.85326,9.794343,23.25505,2.338245,-3.518337,5.082615,1.112066,-6.107206,-1.862513,4.259732,2.249778,12.09344,25.80084,15.44523,0.6637404,12.57581,6.885885,4.97899,-11.10371,-0.7982144002318403
-1.368343,3.230445,-12.15055,3.112565,3.645184,-0.09361616,6.265195,0.2857843,11.98825,14.88773,-11.00389,11.09752,13.78949,12.01451,13.5076,20.70617,1.599162,-3.327124,2.503076,4.018887,-4.272106,0.3898789,6.309499,0.8713132,10.15335,22.37339,19.19183,-0.7068723,10.41427,7.716708,1.563559,-5.885506,0.6847855997681602
-1.480535,4.074925,1.912462,3.310684,5.993147,6.539606,3.517278,-0.8972212,8.890158,21.01949,-3.281303,15.69924,8.192793,1.053894,14.76105,7.105286,1.605784,-1.871285,3.584534,2.023664,-0.3335791,2.481832,6.929111,0.5373361,2.44133,14.82659,17.57844,3.239718,2.427883,1.567796,-0.2393002,-1.59773,2.1677855997681608
1.372738,3.363183,11.24082,1.281843,6.907789,9.989227,0.8774112,-1.239132,4.497957,23.66354,3.67533,20.50229,-0.4133942,-5.257866,10.40422,-5.271791,3.701885,-1.314209,9.188715,-1.5705,5.375221,1.342912,7.671635,0.1325186,-5.948998,11.31455,15.14511,10.03798,-5.008378,-5.49063,-3.353636,1.466061,3.6507855997681613
1.243547,2.258858,5.859982,-4.224213,4.77258,12.73032,1.477928,1.540956,3.513699,13.92537,9.57886,19.70949,-9.948823,-5.10433,0.4913791,-10.39313,-1.308052,-2.75227,4.715794,-6.710119,8.511663,-1.376754,6.494661,0.1081848,-13.15805,6.119043,10.17225,12.72219,-9.586291,-10.18958,-7.038646,5.356597,5.133785599768162
-4.339081,1.455343,-0.6931435,-12.21905,5.25496,13.50224,2.816665,4.35353,5.26517,-2.007852,12.99795,14.0172,-15.30823,-0.8727207,-7.840511,-10.9668,-9.112188,-4.400268,-4.58486,-10.93061,4.631968,-5.524547,5.177152,0.6611176,-16.98999,-2.695839,3.610413,8.646666,-11.18321,-12.37649,-7.843997,10.47011,6.616785599768162
-9.837629,0.4149258,-6.083016,-15.17805,4.794925,9.501832,2.409375,7.256849,6.631375,-11.61446,11.27087,7.447375,-15.49675,2.423718,-12.38108,-8.709551,-10.65906,-3.515825,-9.11056,-9.307598,-2.061288,-5.237811,5.646275,0.9501868,-16.2566,-8.989416,0.2850246,-0.7453954,-9.331132,-10.45826,-4.276468,16.02073,8.09978559976816
-10.97615,-0.904519,-12.89546,-9.366702,3.374852,1.400824,3.038003,9.556945,0.211838,-11.44925,5.593936,-0.6416287,-10.26502,3.171562,-11.75222,-4.922323,-7.558807,-2.248405,-7.678118,-4.040659,-4.467167,3.902098,6.906232,1.214024,-11.95934,-8.375269,-1.90319,-11.71698,-2.781524,-5.172182,4.212546,23.14078,9.58278559976816
-4.908688,-3.650054,-10.94139,3.328664,6.669517,-6.414913,3.560895,6.835711,-7.844262,-8.755912,2.942056,-13.02044,1.029418,5.765771,-8.240217,-1.382262,-2.690346,-2.746755,-1.123105,0.5861132,-0.5195424,10.42059,6.187114,-0.03931113,-3.6618,-8.322744,-4.026319,-18.09811,5.974404,-0.4745802,11.59908,28.34977,11.06578559976816
5.564298,-6.564763,1.420593,16.80274,12.46974,-7.646216,2.718444,3.440546,-6.429875,-9.776662,1.984703,-24.80458,11.67879,9.599382,-8.177351,3.895288,4.090554,-3.034353,4.706191,5.429243,5.613827,7.046264,2.965616,-0.0311712,-0.3451304,-14.22374,-5.70424,-18.6103,12.26709,1.942291,12.43921,29.36757,12.548785599768161
12.17444,-6.876565,14.94102,23.99361,15.54584,0.1694844,2.356492,3.919949,-2.809706,-11.44312,-4.569904,-30.35411,15.09489,8.598613,-7.968066,7.411719,8.253627,-3.495424,8.04311,10.61973,6.606596,2.101364,1.899296,3.206795,-8.802173,-18.27519,-11.35532,-15.2095,11.38132,3.061647,9.2565,29.35165,14.031785599768162
11.34517,-6.09866,25.15552,24.41339,13.19679,9.781004,1.485026,4.953029,-1.102433,-10.50361,-12.43316,-33.09654,14.82515,3.686527,-1.568908,0.2982015,7.781981,-6.446075,9.460387,12.14889,0.6932726,-1.023439,3.069403,6.816702,-19.85366,-15.94582,-19.12553,-11.33685,5.467276,3.418743,5.018675,24.59551,15.514785599768162
7.751724,-5.376607,24.579,16.862,4.751781,9.551465,-1.593365,5.361314,-0.9986756,-6.644898,-14.81595,-33.04748,12.03872,1.80938,2.800404,-10.18955,3.937601,-8.419424,5.578185,5.822767,-7.442632,-3.857411,-0.5232085,8.884983,-21.60481,-10.30395,-20.38571,-10.08949,-1.222107,5.214839,-0.6350676,12.98971,16.997785599768164
5.700415,-3.280477,14.0265,4.834547,-1.210605,0.4563773,-6.782921,5.559648,-4.06946,-0.2489099,-10.63405,-27.59211,6.257734,3.384858,0.100104,-11.26387,-1.703165,-6.18038,0.2064819,-2.49786,-11.31306,-5.504251,-7.577773,5.481937,-10.46133,-8.319489,-12.20113,-12.45949,-6.833582,8.032108,-5.225458,1.655446,18.48078559976816
4.303028,-0.9458633,1.513375,-1.409353,1.141467,-6.684938,-10.81564,3.946965,-1.771458,6.342439,-3.691587,-19.60945,2.249888,3.684979,-0.03109112,-2.57072,-4.0694,-6.485203,-2.023559,-5.050701,-7.975423,-5.742872,-10.70338,-2.976994,3.597852,-9.478422,-0.1825322,-15.49616,-7.33379,7.980759,-7.95265,-5.358924,19.963785599768165
-0.1258814,1.316502,-9.705722,-1.222606,3.680317,-6.632919,-9.07604,1.838542,5.508259,8.258186,-0.7896797,-10.70652,2.054839,2.660869,6.12893,11.2464,-1.720729,-13.69013,-1.445448,-2.290596,-1.439527,-3.13521,-7.023287,-7.136486,9.110856,-6.906225,8.954,-10.85306,-2.777703,6.351354,-9.973719,-7.810511,21.446785599768162
-7.166499,3.497939,-14.00529,-0.7508236,2.29367,-3.08936,-4.140459,3.428593,10.04668,4.751271,-3.4764,-0.4143297,3.116056,1.820022,10.37156,19.43835,5.001524,-17.60488,-0.1236436,1.840419,3.659778,0.3350091,1.007357,-3.314133,5.919876,-1.215466,11.60174,-1.826459,0.8447146,7.089787,-9.484864,-7.274085,22.929785599768167
-12.36585,4.398457,-9.014274,-2.68678,0.9817469,-1.114335,-1.15101,5.697057,6.773598,0.7406603,-5.135353,9.268674,1.850365,-0.5691023,6.920583,17.61784,11.50091,-12.30147,2.212141,2.186856,4.534124,-0.9543149,3.873981,0.8171817,0.8475106,5.888988,8.584805,1.455582,-1.256407,9.367009,-6.641586,-4.65723,24.412785599768164
