aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
7.489064,-17.49721,1.794294,-9.724284,-7.24365,-2.873735,-3.846128,-7.962988,-7.277639,-24.07643,15.34889,7.897024,-0.5239033,-6.906893,-9.197639,-31.64563,0.6600825,14.34414,-2.786044,-9.680901,-9.73745,-13.19437,-1.505034,-9.398348,-12.33924,-28.44007,-22.87292,-23.90407,-4.076858,-3.147574,2.820834,-4.398445,-9.91495660040528
7.324838,-16.07374,1.240567,-6.564561,-12.02961,-2.446344,-3.30431,-6.334612,-5.301946,-19.84348,4.102073,5.147605,10.64952,-3.768145,-6.072224,-23.74063,-0.724961,14.8447,-2.010276,-8.966956,-11.92993,-12.05329,3.087769,-13.58972,-10.43406,-20.5932,-24.90376,-25.41672,3.765433,1.215481,8.781819,1.403665,-8.431956600405279
4.473631,-8.673657,1.220727,3.490143,-17.02132,-2.776812,-0.878198,-4.20482,9.831448,-2.556384,-5.854695,5.045056,25.49935,-1.563118,-1.962,-6.520546,-3.20214,8.943757,0.1006294,-6.136605,-12.98835,-3.947417,7.078023,-13.13885,4.077259,-4.118177,-15.42982,-18.76886,19.89471,6.025907,13.27177,6.835335,-6.948956600405279
5.867454,1.808673,5.315053,7.70674,-16.93208,-5.405102,3.605141,-3.360344,30.71146,16.82412,-9.907765,9.6972,36.66927,-2.101707,1.146184,9.000058,2.288152,6.330823,2.315136,1.692945,-13.66175,3.076947,9.381789,-5.795541,30.35647,24.65924,-1.821597,-10.94675,37.21418,5.250607,18.63954,8.915594,-5.4659566004052795
8.813617,11.4248,7.997941,2.196215,-10.3123,-6.594008,8.315071,-3.27164,52.10252,31.74543,-15.34402,11.01177,41.00466,-2.349764,11.13966,17.8809,14.52022,9.879368,1.850834,11.96881,-9.991183,3.153339,10.3922,3.83395,60.32645,60.13441,9.471579,-2.107992,45.77091,2.514686,26.1503,10.89401,-3.982956600405279
10.11687,14.56017,6.551923,-1.319091,-0.7999982,-5.037778,8.58722,-5.005464,63.70147,43.35396,-21.81676,7.828056,40.9361,-0.8019392,21.91767,15.66215,26.66518,13.62574,4.041459,16.8424,-2.575876,0.6957247,10.18404,8.877411,78.87669,79.22337,12.8491,4.048243,41.11134,2.443946,28.71453,12.89225,-2.4999566004052785
7.538333,12.57116,4.237274,1.435034,6.005752,-1.439847,4.241737,-3.867625,57.17181,46.67129,-23.19801,3.674019,36.97517,1.696511,26.50678,8.662566,29.8713,13.41236,9.544903,14.37867,1.661076,0.8115854,8.329084,9.140055,79.94069,68.21978,12.79648,4.872138,31.57489,3.95177,21.20291,16.14339,-1.0169566004052797
1.733228,11.52976,2.59021,4.531505,8.795528,-0.517261,-2.238536,0.8840548,34.85234,34.69605,-17.77584,-3.239341,25.72849,3.912886,22.91165,1.838061,19.41597,9.543625,11.21487,9.875944,-0.6750411,-0.3760013,3.834092,6.771243,66.66591,32.82034,13.14738,-0.1257433,22.37021,5.937984,4.384267,20.03838,0.46604339959472085
-0.6420986,13.22302,-0.6730089,6.348933,10.1478,-6.751834,-7.433324,4.735353,1.596552,11.77313,-7.297333,-13.3176,8.986902,5.34668,9.765981,-7.655718,5.561311,4.044815,9.093739,7.862842,-2.453949,-3.530301,-1.138027,3.487948,42.44035,-11.937,12.31136,-10.07866,9.142812,7.340087,-11.96131,18.90256,1.9490433995947214
2.938398,16.25006,-3.705548,9.197091,9.76633,-14.93886,-7.203294,7.209931,-24.81519,-9.714429,2.695859,-18.61917,-7.431922,4.906636,-6.656996,-13.81597,1.328843,0.5386102,5.693921,9.402301,0.1070939,-6.175126,-1.514191,3.238428,16.58269,-45.81317,4.755082,-19.52004,-6.759904,7.530599,-16.712,10.39114,3.432043399594722
7.959367,18.70103,-2.674596,10.66666,9.162974,-15.20043,-2.994621,7.952621,-32.31519,-21.78528,8.565682,-16.21906,-22.66697,3.421968,-17.21652,-13.98037,7.587678,2.206609,1.851587,12.23243,5.861537,-6.101931,1.51946,5.858109,-8.054067,-62.75976,-9.442959,-22.81699,-20.93021,3.494361,-14.11772,-1.612403,4.9150433995947225
8.558527,18.02213,-0.668837,10.37221,14.88291,-7.960248,1.683905,5.30284,-30.10168,-28.5074,7.246703,-10.30871,-36.12207,0.04057553,-17.52473,-11.38816,16.50437,3.780583,1.910024,12.86206,15.10291,-0.6134307,3.416687,8.073672,-30.78979,-63.1669,-19.74469,-18.60169,-32.29019,-4.945797,-10.88522,-7.515587,6.398043399594723
3.636955,14.91394,0.7389364,8.287158,20.41689,-0.4785802,5.328161,1.886692,-31.20409,-38.971,-1.091931,-6.779061,-42.4517,-4.163576,-13.23319,-4.207598,18.897,0.1837199,7.126092,11.19669,20.08711,7.623101,3.990093,8.072636,-42.99693,-51.36503,-23.62357,-12.26856,-38.31109,-9.430447,-10.41634,-9.068195,7.88104339959472
