aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
-6.54163,0.4869558,-0.8925097,7.995415,-7.613126,-5.544889,-1.625795,4.516057,1.993835,-16.11157,-3.436863,13.41378,-1.995996,5.797297,0.6708707,5.612366,7.655583,-0.1939307,-1.763586,9.347478,1.556624,-6.740702,1.643903,-6.067535,10.15602,3.250135,0.4652339,0.3605703,-2.057227,-2.582343,-3.051106,10.39487,-8.15526819997467
-5.612627,3.236436,-0.2720463,6.350848,-1.729374,-3.745645,-1.213294,4.401294,2.88756,-20.45281,-5.271918,18.10575,-5.257068,5.684785,4.475131,1.249247,10.09203,4.961244,0.7788077,6.683649,5.923612,-2.720569,1.647678,-9.426181,10.83001,2.394112,2.094481,-6.083887,-0.2420474,-0.07051829,0.9701743,13.51528,-6.672268199974669
-2.560613,3.187703,-3.869556,2.205765,1.721412,1.250562,0.7741311,-1.29882,-3.934628,-19.08147,-8.641472,14.16761,-8.443697,0.08272136,3.907682,-8.562325,7.309608,4.819956,2.83418,-0.1126649,5.375182,4.093492,0.3359757,-10.20367,7.619714,-2.495679,1.223486,-12.56873,0.6764403,1.307268,3.799387,11.38551,-5.189268199974669
-0.2843667,-2.948029,-8.193915,-2.164422,0.8815611,4.002611,3.946262,-3.041985,-7.382623,-8.874852,-7.94541,8.04751,-7.125877,-3.755859,1.873337,-7.377871,0.2353628,-3.37527,1.041401,-4.455475,3.111794,10.76827,1.145488,-2.3491,4.793377,-7.354398,3.000037,-14.26125,-0.6394045,1.003958,5.853557,5.72756,-3.7062681999746694
-1.237709,-9.44234,-8.251213,-7.836129,-1.596657,2.073669,2.212299,-0.609364,-1.680382,2.368397,-3.069671,-0.06529972,-2.799828,-3.360572,3.262775,1.658244,-6.292123,-12.99533,-2.920003,-8.697523,2.753549,14.2495,1.290774,7.660571,1.112446,-13.43327,7.543455,-10.65497,-3.332492,0.2611568,7.600536,0.9009084,-2.223268199974669
-1.688725,-13.09393,-3.122488,-10.81854,-7.505902,2.357656,-1.47415,0.5372823,0.4223666,7.130068,2.663884,-11.98477,-2.520614,-4.488329,0.4855725,-4.02527,-8.257198,-16.01119,-2.682754,-7.193499,-1.048291,15.79168,-0.2165262,11.93323,-5.005603,-21.39308,3.55263,-3.935952,-9.290635,-5.993627,0.1003784,-8.319196,-0.7402681999746683
-3.787924,-12.31844,1.917358,-14.18349,-9.525727,4.306524,1.280674,2.753618,2.353404,13.4327,7.028543,-15.82827,3.627511,1.789556,-3.652298,-10.58839,-10.8841,-15.12598,2.466317,-5.794673,-3.792264,17.05578,1.311572,11.90232,-11.95981,-18.46462,-2.047737,0.5342144,-8.197122,-8.047973,-5.432626,-15.72632,0.7427318000253305
-5.645529,-6.127999,1.374771,-14.85775,-7.350308,6.042872,7.612071,3.231232,6.157156,16.85076,7.351882,-14.74545,14.3541,11.47143,-5.193195,-6.283392,-15.66043,-11.62738,2.306185,-8.41441,-0.7762129,15.44064,1.291121,9.069771,-14.81826,-7.906678,-3.06562,2.118793,-0.6151686,-4.706172,-4.699768,-16.71407,2.225731800025331
-2.249105,1.758914,0.2068617,-10.90859,-5.417943,8.010311,10.59137,4.675916,7.871587,14.89765,1.71743,-17.10042,16.89361,13.29077,-4.816299,5.118995,-14.79233,-2.653087,-1.2312,-10.07907,2.684684,10.70105,1.119884,9.595642,-12.26119,-3.112116,-2.796567,1.829437,4.966687,-5.579957,-4.872959,-9.072628,3.7087318000253315
0.6430179,8.357224,5.062137,-11.58267,0.4640349,5.968101,9.55397,11.26301,15.54786,19.23331,-4.857848,-15.18912,15.32721,11.59494,2.39739,26.54573,-7.001229,6.731128,-2.044582,-10.70467,7.267884,6.128602,4.40549,13.09265,-7.770896,1.076068,0.04095255,-2.029283,12.40975,-4.098049,1.670644,9.048703,5.191731800025332
