aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
5.383691,3.820371,10.84844,-0.9233614,-19.5153,7.604668,-6.169313,-0.5390178,-18.29289,-21.84831,11.27846,3.344538,-8.343978,13.14571,4.792582,7.960246,6.795003,-5.132357,-22.4601,-17.41508,-14.03789,-0.7741596,-14.98938,-7.601871,-17.32361,-18.91488,-25.40926,0.9607851,-9.882676,1.647412,8.954176,10.25179,-9.86794270016253
1.10315,0.7417994,7.006408,-4.266053,-18.2069,15.03913,-2.357264,-3.958609,-18.62757,-23.52605,19.21935,2.946674,-4.015972,22.59473,6.109163,8.232906,5.940909,-7.749809,-21.39718,-8.548028,-16.57994,5.754078,-14.51439,-5.821366,-18.3207,-26.50516,-23.29529,0.9000824,-10.19283,6.015479,10.2006,16.15959,-8.38494270016253
-5.857467,0.9436994,-3.274768,-3.153306,-10.16989,17.96134,3.346492,-9.952315,-14.74103,-20.98045,25.19986,2.458097,2.497678,27.52259,8.027199,6.115016,3.782216,-7.963399,-16.37919,7.03623,-12.57665,11.40444,-8.217531,-0.08288025,-12.79529,-24.29208,-11.09866,4.970537,-5.29771,10.78187,7.695694,20.60183,-6.90194270016253
-10.07316,7.070622,-7.632541,6.8091,-0.298932,17.75028,10.85765,-9.835754,-12.04103,-19.7618,26.54772,4.827952,6.872359,29.45512,11.47309,7.94717,3.647592,-3.384415,-10.7956,20.00617,-6.330094,16.39396,1.652924,6.398396,-6.624494,-11.2911,1.786618,7.831634,1.731426,13.62875,9.01282,22.73928,-5.41894270016253
-7.462599,12.27641,-4.217807,18.92822,5.708362,16.95017,17.06149,-4.24003,-3.312467,-15.66301,20.71715,9.2535,8.216312,27.77687,12.59271,11.36346,3.478052,2.376586,-3.835433,24.01286,-3.035591,17.1198,10.55333,11.18843,0.684966,1.021746,11.36795,5.958392,6.173528,14.57838,14.89049,19.56659,-3.9359427001625296
0.5242159,15.44733,-0.2170437,24.73459,7.406734,14.29592,18.57033,0.05562119,8.886097,-4.853187,9.588832,11.49672,9.623898,21.77472,13.51793,13.59398,3.061355,7.090301,3.624434,19.86327,0.02664583,12.46516,15.65633,15.12021,7.958617,8.162021,16.9654,6.331806,8.75814,14.84983,20.00437,16.1153,-2.452942700162529
8.629078,17.00841,-0.8740582,23.43804,5.417979,7.242313,16.6756,3.523164,15.33333,7.323085,2.064987,9.331054,12.14558,14.03979,16.66494,17.43447,4.965,12.88084,11.54074,12.98291,2.72999,6.661982,17.04455,15.89307,12.80996,19.11504,16.64877,10.79674,11.40884,13.83853,24.42107,13.35862,-0.9699427001625303
12.48923,15.54393,-5.413711,19.3618,2.672053,0.2188152,12.36805,9.390517,20.40132,16.12929,1.837527,7.848967,14.36953,9.669052,20.91814,22.21961,8.196956,14.81997,19.88508,6.604019,0.114063,2.0879,16.2773,11.72633,14.95641,33.14488,13.16475,14.70699,11.89331,11.90746,28.71327,8.79837,0.5130572998374703
16.1193,10.81522,-9.55394,13.69075,1.343038,-0.05501477,7.260677,13.77139,21.69541,23.30623,2.33569,10.12639,16.9805,11.10836,26.07712,23.25118,12.2728,10.00295,23.60456,-0.8638778,-3.805209,-1.067279,15.37139,7.472414,12.58887,37.80134,7.2768,18.48802,11.16633,12.64755,29.39345,9.552349,1.9960572998374708
18.76813,4.418134,-13.20915,7.876441,1.671189,6.032684,4.626805,12.72384,13.23675,25.90398,0.3474664,12.58678,17.95878,14.29695,30.09216,19.76002,14.12544,3.87183,18.63194,-8.967087,-2.375817,0.8368317,16.51785,8.086687,6.728947,29.15526,3.409171,24.60825,11.47621,15.41019,25.425,18.21764,3.4790572998374714
