aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
3.857033,0.6492183,-7.885552,17.49647,16.21693,1.02073,1.920383,1.901379,2.944818,4.972883,-15.28346,-1.524425,-1.650538,-1.183324,-6.288851,-12.31595,3.929517,3.041776,-11.9127,14.65324,-0.4523036,3.920417,1.165295,6.286134,-15.7611,-1.209059,19.18506,-9.787219,4.420925,-0.8998236,-17.54562,-25.36803,-8.83123040001374
-2.780025,0.4317021,-1.621647,10.23573,10.63301,3.212746,4.236445,0.1290572,5.872613,7.635135,-3.629318,3.227511,-2.973206,1.052614,-1.404042,-3.15879,5.441172,1.893328,-13.83061,9.607228,-2.554572,9.148288,1.773149,5.624544,-7.99196,-1.569361,10.71153,-8.473815,6.375524,1.426772,-10.67781,-15.52089,-7.348230400013739
-7.595547,-0.3853681,-1.158942,-0.6041317,0.1259446,-0.9684052,4.055941,-0.7996452,2.291739,6.396569,11.1727,9.106422,-6.640026,-1.639813,4.149735,4.901927,0.6974885,-3.74402,-8.370621,5.433207,-0.9855351,5.691523,3.502827,3.946826,11.58031,3.084468,-5.854863,-1.111283,2.329497,-2.957193,1.132654,2.121834,-5.865230400013739
-7.38625,-3.661783,-1.699532,-4.82187,-4.144604,-5.748423,0.8159661,-3.437732,0.02312374,1.214929,15.52206,9.929097,-7.800171,-2.846028,6.975766,8.310507,-4.825814,-7.508332,1.841421,2.667013,0.2172641,-1.282625,3.813173,-1.007825,21.5563,-1.561505,-15.97598,6.997202,-3.702177,-5.170898,6.71627,12.68019,-4.382230400013739
-4.359642,-7.742533,0.5834816,-1.567987,-5.082049,-7.001712,-4.307118,-5.213866,-1.67543,-5.566937,11.71171,8.171566,-5.328217,1.166483,5.035264,8.087669,-4.138538,-5.700724,14.12388,0.6137589,0.7548743,-3.47592,0.2160013,-7.802287,16.18073,-14.77839,-13.26488,7.882629,-7.570777,-3.256765,7.187431,14.32308,-2.8992304000137388
-0.7694097,-4.56288,5.026882,-2.080298,-8.783761,-6.226356,-7.169998,-2.64371,-1.680823,-10.65552,4.808258,4.371466,-3.091946,7.304177,-1.418595,6.947342,4.329749,2.178332,21.41376,-3.009047,-0.6165532,-4.704289,-4.804205,-10.66463,0.2243906,-19.77392,-5.486007,-0.4050191,-7.389231,-0.3772987,5.693972,7.219832,-1.4162304000137382
1.273784,4.005496,10.16118,-10.05145,-13.72217,-0.02604429,-4.795724,2.15512,0.5733135,-8.327472,-8.499772,-2.307576,-0.5376794,10.3541,-6.058964,6.934433,8.429616,10.49949,18.89677,-7.466011,-4.132316,-8.145403,-5.457909,-9.17863,-13.83103,-11.76481,2.449781,-1.566894,-2.035633,3.873576,2.973891,-1.120057,0.06676959998626053
2.711397,8.096764,14.30632,-13.94894,-16.47767,5.890491,-1.970016,3.845193,2.926848,0.6781265,-23.73226,-3.311894,3.246937,9.455196,-5.757448,8.094415,4.778403,11.76599,8.128337,-7.826649,-5.616151,-10.13056,-4.604989,-7.243112,-17.09757,3.038911,8.103308,2.564961,5.216629,7.766133,4.011899,-4.200787,1.549769599986261
3.999345,5.617057,12.69202,-6.368761,-11.29341,5.8072,-0.01467548,3.337742,7.067758,2.99877,-20.8032,0.1544483,6.180212,9.09437,-4.347205,9.700564,4.204009,8.910281,0.3201265,-3.975184,-2.019559,-7.436823,-4.827102,-4.729904,-13.42826,14.84726,3.706694,0.7878404,8.207903,8.430938,7.637578,-2.746268,3.0327695999862616
4.993859,0.7997488,3.288775,10.51562,-0.2530817,6.994389,2.890015,2.763446,7.807483,-2.619824,-2.190032,-3.954822,5.276627,9.789158,-3.000481,7.87446,4.858212,5.649687,-2.386486,5.02484,4.603901,-0.7528571,-2.132244,-0.9897293,-5.707216,15.33174,-3.915361,0.5985019,5.626092,5.232891,7.649557,4.765084,4.515769599986262
6.866245,-2.169193,-0.7024846,23.73319,7.246568,8.215505,4.043561,-0.9751521,3.533417,-8.625773,6.950428,-10.15368,3.48028,8.320112,-0.01638491,1.116894,2.377989,-1.500922,-7.878059,13.84796,5.009406,3.562226,0.7577627,1.322896,2.221583,9.572074,-2.715466,4.386049,1.461734,3.9581,5.251933,10.22004,5.998769599986263
6.006592,-0.7164368,3.984987,30.43733,9.915493,2.590207,1.557681,-4.68092,-6.062763,-14.83935,2.400517,-9.493631,3.921051,4.466324,2.129629,-8.016537,-1.588939,-9.758397,-5.586675,18.95892,0.2102901,1.469095,-0.02357996,3.667175,6.036343,3.932412,4.555002,6.728811,-1.488073,4.440979,3.554416,10.03395,7.481769599986263
-1.098769,4.466522,9.412049,32.04273,9.387671,-5.102453,-2.325869,-4.850541,-14.69454,-16.88355,-2.720925,-8.207385,2.870249,-0.6911656,0.6137959,-15.23983,-3.448297,-12.02135,6.133999,21.69464,-1.236166,-0.03902725,-0.7121888,7.051568,7.23691,-0.4358016,10.88035,3.673323,-2.084401,2.117927,-0.6295756,8.927899,8.96476959998626
-6.750294,7.992046,9.634789,25.32144,5.131258,-6.85116,-4.75215,-2.495933,-9.26225,-7.272936,-1.442618,-4.676335,2.062327,-6.808834,-0.04479141,-14.10954,1.165641,-6.663436,11.32242,20.51238,0.4425898,2.21337,3.468093,9.262713,10.5772,1.265479,12.01304,-6.693772,0.3668637,-1.769292,-3.205736,5.983364,10.44776959998626
-3.418867,7.409187,0.4586839,13.73362,2.918802,-0.5945988,-4.161703,0.5215808,8.956226,11.06646,0.8586296,3.638538,3.826608,-10.12833,2.978069,-5.93566,7.370014,1.979204,7.753242,13.34544,1.207018,4.260194,9.562668,9.480861,12.95596,5.913287,6.72835,-17.69132,4.128554,-5.766838,1.936274,5.415958,11.930769599986261
3.71081,6.481352,-9.050203,2.223805,5.038498,10.48756,-0.5258849,1.847153,23.5836,24.13293,-1.365476,13.22855,3.968307,-9.821185,4.615653,-0.157393,7.619667,5.912316,-0.1811503,2.390392,1.710592,6.388293,10.88235,8.532105,13.63013,11.58998,-4.762204,-19.21947,5.018188,-9.277355,5.645631,10.71906,13.413769599986262
3.812538,5.775709,-10.89931,-9.48665,6.537035,17.69485,4.018735,1.230839,24.49093,25.84466,-4.630674,18.0246,1.345186,-9.222742,1.450179,-2.840167,1.682397,6.21589,-11.52771,-9.165432,1.755719,11.37149,7.883321,6.37993,10.2889,17.10908,-15.57774,-12.30731,1.421729,-10.37481,0.5658463,10.89508,14.896769599986262
-0.4416964,3.828578,-9.377525,-16.93039,8.858312,16.72745,6.861344,0.0498365,15.21618,21.04421,-3.49576,11.96533,-0.3556033,-7.4521,-2.600084,-9.544946,-5.401212,4.741995,-17.06841,-17.07925,-0.3314835,15.67543,4.26271,4.025333,-1.626522,11.89217,-19.19966,-8.02489,-2.225701,-9.210107,-6.325939,-0.9926097,16.37976959998626
