aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
-11.18049,-7.912275,3.142555,1.489615,3.337106,-2.90984,11.59653,17.33859,-8.221551,-15.11683,6.71053,9.194962,-16.19172,-17.13236,-0.1983167,-9.248332,1.431086,-7.529805,-6.36201,-13.42079,-5.505557,-14.16239,6.335519,9.153234,-4.736237,4.315757,2.059419,-4.67563,-2.438257,-1.910638,-5.200051,-27.15984,-8.73346539994236
-11.3837,-3.944686,4.617766,0.1368412,5.75129,-4.12786,14.0253,16.79327,-18.34352,-16.40309,5.036955,5.902124,-13.7868,-10.0754,-2.975229,-0.8027262,5.860274,-4.165997,-6.539814,-16.03035,-5.59382,-14.90863,8.535022,12.1482,-2.698109,7.635007,2.406735,-5.762642,-3.24011,1.260547,0.1112837,-22.82998,-7.25046539994236
-6.723703,2.015318,0.5987369,-2.949202,6.947772,-2.37195,10.11511,11.20595,-22.11904,-7.958317,2.419071,-3.334264,-8.508149,-0.5558526,-2.427596,4.763454,11.70534,1.875438,-2.796548,-14.43902,-3.429907,-9.303302,8.851837,8.471289,0.9610353,11.47003,2.005783,-2.237484,-2.827514,1.543956,6.091359,-11.48231,-5.767465399942361
-1.536429,3.400654,-6.994616,-9.808654,4.99197,1.797377,8.657574,5.607502,-14.35608,1.393947,-5.890661,-12.79,-3.96479,10.05897,5.814364,8.135164,16.12232,3.114445,3.187127,-10.07217,-1.088492,0.6098164,5.33903,3.546181,5.007356,11.6945,-1.887645,2.574793,2.467431,1.149313,10.5334,3.536539,-4.284465399942361
1.745517,1.549274,-11.54418,-17.62883,2.370735,7.531391,10.80988,1.446771,-3.053603,5.009093,-16.50625,-16.41977,-1.143915,16.89635,15.38142,9.92684,17.92157,4.177896,6.059932,-1.936618,-0.8395077,7.380638,-0.7027284,-0.5184452,10.85531,8.042184,-7.389439,6.615634,8.772463,2.433514,8.680517,15.98603,-2.8014653999423604
6.474434,1.980707,-7.225946,-17.54902,0.9104975,11.80793,10.78223,-1.871316,9.189481,7.023558,-14.71907,-10.9334,0.7931908,14.32569,15.35914,5.114379,19.26436,5.343491,5.199727,4.425566,-1.187477,9.526574,-6.382877,-3.167517,16.89365,8.486412,-7.664637,8.066832,10.06903,1.820839,2.922236,17.27312,-1.31846539994236
10.22268,4.986873,0.8542838,-12.34383,-0.0195561,10.42034,5.850966,-5.320403,19.11838,10.41946,-2.235498,-2.34792,2.406579,7.975714,3.613255,-7.561181,16.85876,1.309109,1.710727,5.706735,-0.8246775,12.93554,-9.338802,-3.511277,18.95594,8.153309,-5.143959,6.582815,6.220059,-0.4777605,-3.371803,8.789042,0.16453460005763887
9.100282,8.528738,0.2863331,-8.720679,-1.880631,4.056213,-0.6133064,-7.517021,17.89782,11.16141,4.840753,-0.3574194,2.642679,1.176341,-9.238126,-21.81055,9.820309,-8.12476,-3.99293,6.615748,0.1716144,18.07318,-9.932948,-5.326174,13.96165,0.3422816,-0.7664483,4.728005,-1.344345,-1.849164,-11.3166,0.1362119,1.6475346000576394
7.063972,11.88357,-7.267317,-6.214127,-3.845623,-1.894232,-1.962537,-8.551421,10.41,4.246638,0.345648,-2.269034,-0.06550853,-6.765463,-16.75608,-28.41189,6.12711,-17.35835,-4.573864,8.319523,0.505159,18.19448,-8.870968,-8.471877,6.75441,-8.864205,9.026388,0.7342408,-8.392777,-3.781454,-15.60015,-4.307889,3.13053460005764
8.940441,12.74089,-9.984157,-1.9272,-6.576271,-7.289553,-0.5390902,-10.78588,8.752444,-9.754471,-10.4486,-0.6077054,-6.235779,-14.24815,-23.43062,-28.66734,8.160322,-20.00679,-1.583006,9.608462,-1.795194,9.32568,-8.460691,-12.1748,4.905335,-11.63634,12.78451,-4.728678,-12.93914,-7.522117,-12.04519,-7.420432,4.6135346000576405
