aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
-6.189722,-1.7673,2.841083,-14.23284,2.961582,5.416364,-9.540115,0.4046025,-3.305699,-12.11497,3.316303,3.29017,-2.993786,-2.75663,-25.62315,-7.003658,3.150946,10.71002,-4.371199,0.2474408,-3.429192,-1.916318,-9.803593,-3.105744,-26.70316,-23.44742,14.74734,7.42018,-3.883921,-2.846981,-12.5245,-6.861058,-8.41028940002434
-5.687855,-0.4300412,-9.667322,-19.7446,1.438774,2.404548,-3.279051,4.382226,-1.427965,-6.911521,-1.111688,-7.8422,0.1147422,-1.184221,-20.16129,-1.402629,4.776189,6.294486,-15.20249,-4.736484,1.408722,-2.739834,-7.653958,-10.35683,-25.53316,-27.24715,4.922547,10.38283,-4.608731,-8.390615,-5.238705,-8.818396,-6.927289400024339
-3.667946,0.4483073,-22.18651,-15.23419,-5.036764,-1.669362,1.075954,5.034964,0.8775104,0.8722783,1.568443,-12.02419,4.492847,1.555342,-3.976827,6.077599,0.5114118,1.279144,-22.14373,-8.82764,2.537558,-7.602518,-6.691879,-13.00584,-12.01992,-22.46337,-2.648137,6.206822,-0.01345699,-12.49699,4.59759,-2.570598,-5.444289400024339
-2.349643,2.232918,-16.62729,-1.893876,-9.462231,-6.692913,-1.616701,2.173726,-0.768317,1.106979,8.6841,-3.635242,4.958581,1.768402,10.40391,10.64893,-6.029373,-1.894326,-16.449,-3.553855,-3.830445,-14.78288,-11.65326,-14.42219,-2.766398,-17.58522,0.757861,-6.783089,4.258271,-14.18046,8.635152,10.05375,-3.9612894000243397
-3.330074,4.13252,-2.239036,3.976627,-7.803385,-7.58385,-4.332621,1.267257,-6.297543,0.2925027,12.16992,0.8607512,0.2085391,3.222145,15.86172,8.403498,-7.124719,-7.949525,-2.904518,1.053989,-7.024239,-16.21438,-9.787966,-11.79193,1.555217,-4.089097,-2.471007,-13.28783,4.288694,-11.99051,11.69357,12.4467,-2.478289400024339
-8.016303,2.332685,10.98431,2.520131,-7.639113,-4.076486,-4.930735,-4.064416,-11.62789,0.7916943,7.701147,1.356674,-2.915548,5.185366,10.11618,6.244133,-7.642616,-14.8188,7.130105,-0.5782731,-7.974812,-15.00048,-3.532801,-8.253591,4.875754,6.212748,-10.29707,-7.467659,2.696303,-6.581162,9.273998,9.173225,-0.9952894000243386
-10.87327,-2.86067,18.91871,3.40123,-7.654563,-0.6069915,-1.677095,-9.959665,-8.241186,-3.342146,-1.369809,2.83498,-1.509617,4.925062,-0.3959768,5.390423,-8.296065,-21.70865,9.805827,2.845557,-9.031955,-10.10943,1.363794,-6.434978,2.20022,-1.60373,-10.46754,-1.175716,1.64806,-1.397367,-0.6626915,8.374234,0.48771059997566013
-5.556898,-6.338839,14.77243,5.55589,-1.825456,1.08426,5.309293,-5.087198,-1.51789,-7.123016,-3.575376,4.854854,1.870329,7.325309,-4.020548,-0.5373107,-4.005851,-30.48835,8.736104,11.86194,-1.685966,0.6154097,7.865325,0.4442519,-6.300737,-11.55114,-9.430029,0.6763426,1.188329,4.795747,-3.066959,4.265934,1.9707105999756607
2.486733,-6.51171,9.357496,8.896049,4.936273,1.780389,11.34455,2.660254,-1.06135,-10.9737,1.48563,13.15316,5.696314,10.75229,1.605721,-6.368793,0.337379,-33.40376,7.069157,18.14394,9.684352,9.223513,10.29872,5.809757,-13.42372,-18.01173,-3.372339,3.498027,0.7712736,11.24356,0.6223014,2.199612,3.453710599975661
8.401489,-2.650082,5.461811,12.66015,11.08017,5.793553,16.44918,9.837058,-5.563948,-11.14232,12.8091,24.29608,4.240211,13.34857,10.25293,-11.74583,7.667051,-26.63821,1.217648,24.24161,17.7225,13.50484,11.17865,8.98777,-18.02924,-16.19213,4.703189,7.986761,-1.759243,12.19689,3.489573,5.775885,4.936710599975662
13.96512,3.523783,3.103255,17.1564,13.86243,6.319882,17.99884,14.07431,-8.469189,-2.228865,22.28808,26.35201,-1.86066,12.27787,14.81377,-14.20232,17.80429,-13.94465,-9.7624,28.16641,18.67436,11.033,11.77768,10.74592,-19.66042,-7.216467,5.430909,9.043543,-5.454406,6.548321,5.066845,11.75659,6.419710599975662
17.64548,9.640428,4.228854,22.10925,10.24333,-0.1636372,12.60687,8.344227,-7.967779,4.866711,12.40297,14.59684,-5.855501,4.491946,12.16175,-8.116526,21.87391,0.7524412,-20.65733,26.15346,11.13858,1.24725,6.165743,1.807714,-18.05957,-5.530643,1.004731,8.467147,-6.984994,-0.6656327,-0.3400164,15.07324,7.902710599975663
18.55585,13.15822,-3.845011,19.82992,3.99598,-3.150241,4.856956,2.483419,-10.09147,7.607226,-4.12032,-3.652523,-8.170264,0.3040244,6.598717,-5.481338,21.82451,8.803279,-33.04415,22.59288,3.819931,-6.261167,1.283523,-6.499625,-14.49507,1.705571,-9.480973,7.033027,-5.880912,-3.919147,-4.3848,10.34486,9.38571059997566
17.436,8.268271,-11.37888,10.9645,-3.672232,-4.35576,-4.574699,-4.64033,-13.1405,5.582147,-8.119575,-14.69682,-7.369389,1.511676,3.184921,-5.243021,16.83095,10.51876,-37.73592,15.97164,-1.577437,-10.59834,-3.320605,-10.36587,-4.801932,12.59117,-12.47351,3.739815,-4.951962,-3.9249,-3.536153,7.397018,10.86871059997566
12.7737,-1.177361,-10.75985,3.381906,-6.684375,-6.130639,-13.70616,-12.27361,-12.50139,0.4484703,-6.201963,-17.37386,-4.287419,1.806592,1.761138,0.1875871,6.525929,12.98336,-24.9392,10.21653,-2.844997,-12.04179,-10.96924,-14.24438,5.602526,12.1562,-3.122578,2.350608,-6.172795,-4.698998,-4.665313,5.184103,12.351710599975661
8.575213,-7.677932,-13.44017,1.685013,-2.54389,-2.334821,-15.41295,-9.466355,-6.017519,3.431739,-4.179119,-17.88895,-3.22704,1.279842,2.042899,5.923766,-1.136958,7.648097,-1.757924,4.268913,1.799323,-8.009998,-14.24903,-9.584943,13.56926,16.91187,-1.720715,-1.611787,-6.62691,-6.122082,-1.826572,-6.32015,13.834710599975661
5.597842,-11.07185,-16.24405,3.304579,-1.613204,1.237467,-9.565004,-7.367226,4.413141,8.056348,-4.189335,-12.31781,-0.521783,-1.510472,2.778349,14.82088,-9.018405,-6.234322,22.80442,-12.14076,-0.9222256,-3.794882,-12.8855,-5.590399,19.92085,19.32788,-4.727329,-9.371758,-3.974033,-6.582925,2.334298,-14.57312,15.317710599975662
