aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
0.8496803,0.5437184,-1.560224,2.726303,-10.95257,-3.28681,-9.934001,-10.33903,-5.123919,-27.87527,-12.2599,-8.392936,-11.56735,-7.662382,-23.86439,-12.68827,12.47993,-2.794986,-12.75479,-0.06063826,-11.10309,-12.76857,-0.6616521,-7.30999,-12.80591,-18.16585,-2.169795,-2.788744,-27.7619,-16.03294,-4.486732,-4.237649,-9.89881889999378
-0.3094679,-5.091326,-7.993336,5.46037,-16.91487,-5.211939,-12.45408,-14.6402,-14.34617,-30.1997,-10.73146,-8.689475,-13.19323,-6.018707,-19.31002,-9.878102,7.013077,-2.001541,-10.70771,4.791552,-11.66685,-11.53195,-6.965879,-11.48849,-18.42891,-22.91946,0.7137145,-7.727628,-32.40108,-16.96419,-9.118239,-0.3921321,-8.415818899993779
-0.9958753,-8.647053,-14.19289,4.07845,-16.82106,-6.622805,-8.523987,-14.24209,-14.56523,-26.96488,-6.732711,-3.530482,-9.891356,-4.392395,-7.637572,-1.262699,2.395986,-1.404171,-3.475105,7.141978,-6.494944,-9.81364,-9.621774,-11.83208,-16.10332,-18.06057,-1.421649,-5.802804,-24.1218,-9.346388,-12.4599,-0.8021646,-6.932818899993779
-0.4989306,-8.988237,-16.99407,-3.294251,-12.12444,-7.089262,-0.3788001,-7.904871,-10.17145,-27.10453,-6.352178,4.220753,-2.249874,-2.33184,6.818177,9.354356,2.201992,-4.470062,1.25869,1.30909,-0.9902765,-8.709673,-5.465907,-7.689019,-12.12413,-11.29266,-2.157033,0.7687741,-10.85217,-2.458147,-9.450359,2.473877,-5.4498188999937796
-1.794961,-10.13028,-16.20529,-7.606138,-6.538689,-8.299068,4.638395,-1.331061,-12.76717,-25.40562,-6.875919,8.561343,7.767153,3.680307,16.84692,17.85988,-4.007609,-8.393066,-1.021654,-10.21469,-2.709602,-4.699249,-0.9712566,-3.259946,-12.48858,-7.45098,2.435162,5.593214,1.065279,-0.03399485,-0.6204608,11.49016,-3.966818899993779
-4.988522,-10.04776,-12.91846,-5.7606,-2.561743,-8.940708,3.697928,2.327753,-19.30997,-15.10835,-5.951761,5.374746,11.71318,7.514436,16.00987,17.01977,-12.26801,-7.927909,-5.975302,-17.3294,-10.55756,-1.015228,-0.01008132,-1.562297,-10.78248,-6.485847,1.841266,8.326918,6.507881,-1.440791,6.872607,14.50058,-2.4838188999937785
-10.9985,-8.527035,-9.043388,-7.24024,-1.395337,-5.073288,1.817909,5.603432,-20.28219,-1.404749,-9.330296,-2.007391,4.295474,3.984252,7.630727,7.394873,-18.35969,-2.370482,-8.919073,-17.9702,-15.65286,1.425001,-0.5826068,-2.519869,-4.986014,-7.167269,-0.2208542,6.910198,3.276363,-5.29418,7.80284,10.2919,-1.0008188999937797
-13.46082,-3.123896,-5.689721,-11.30019,0.754245,0.5133182,-0.4792727,7.966348,-12.76318,10.90203,-15.16792,-7.420249,-7.174816,-3.143669,-3.348939,-4.464072,-19.93578,2.537887,-6.808027,-16.1322,-13.16212,2.744134,-0.1096544,-3.072576,1.516414,-6.367718,2.932234,1.786049,-2.319692,-7.307708,3.429773,1.164695,0.48218110000622083
-7.11524,2.501416,-2.521148,-9.045066,3.095291,6.176293,-3.349214,7.026785,-0.1739566,20.66636,-8.62261,-7.059296,-10.70536,-8.682565,-10.7582,-12.40244,-8.779624,4.051246,0.1042198,-13.70822,-6.349656,0.9905958,1.61518,-0.4177458,8.622042,2.284314,3.584406,-0.1010296,0.3212591,-4.66802,1.235332,-6.144417,1.9651811000062214
-0.8442283,1.612082,4.074794,0.294665,5.517362,8.965885,-4.893665,3.838436,9.881789,25.33627,8.451895,-3.966443,-7.674706,-9.045233,-9.449295,-11.65953,5.485153,3.131033,8.722862,-4.344522,2.714675,-0.1328843,2.650675,-0.2258889,14.64457,11.33187,3.530662,-0.2370701,9.473224,-0.7714327,0.6523854,-6.056247,3.448181100006222
5.796894,1.700941,9.793409,9.423573,8.847989,3.673768,-6.178894,0.6467483,12.61821,19.84803,14.62449,-2.956877,-8.918011,-7.698922,-1.307312,-7.665534,15.93689,2.479657,17.40797,12.83518,10.80249,0.9009817,-0.7598696,-3.722868,19.03795,4.942123,0.5271468,-2.052386,10.33803,-1.233218,-1.421871,-3.50778,4.9311811000062225
12.60828,3.588209,7.838491,13.09069,10.19253,-3.871181,-6.619711,-0.3485858,9.984205,7.689162,10.42187,-4.536206,-13.67662,-9.320298,5.46131,-8.767574,23.50517,4.262986,20.19972,19.84967,11.00887,3.465161,-5.121054,-5.93725,18.81897,-8.624167,-7.932913,-4.275704,-0.1384443,-6.630744,0.4886378,-0.5657788,6.414181100006223
12.65418,4.19592,4.453922,12.79813,11.03314,-4.828986,-4.696987,-1.335489,4.594961,-1.082814,7.436937,-9.928372,-12.87763,-6.428075,7.177782,-10.53661,20.12219,4.611363,13.09096,15.52721,8.352293,8.713442,-3.892943,-7.058529,9.845684,-14.71284,-4.79132,-9.77981,-8.516466,-9.646295,6.27762,3.231436,7.89718110000622
10.07038,3.690294,4.780906,13.73657,12.68649,2.116331,-2.016769,-4.194797,0.9841098,-9.184347,2.458817,-14.23116,-10.05394,1.02791,3.88182,-8.87338,14.44147,1.782952,5.205718,16.9054,10.69922,11.33303,-0.07324853,-7.074202,-5.731589,-17.94556,8.710266,-18.51005,-9.378525,-8.065783,8.855789,5.833534,9.38018110000622
9.650592,0.03590492,9.967411,18.53742,11.71289,9.907116,-0.3052823,-4.451214,-0.8484729,-14.51305,-0.5561293,-9.85045,-9.635775,6.397907,-0.8487869,-4.040292,18.19747,-1.004315,8.422239,26.9043,15.85992,9.421415,2.211187,-4.624675,-20.47867,-25.98387,13.37834,-24.03803,-8.147634,-5.743932,6.333634,4.093406,10.863181100006221
14.19846,-1.786256,16.84735,23.39929,8.018112,12.34209,-1.083943,-1.218796,-5.53553,-9.809526,4.802657,0.2073037,-7.076721,9.587191,-1.990573,0.9781896,25.34705,-1.981856,17.72858,35.78283,18.01776,5.956833,1.949568,-0.9300999,-27.36931,-27.16549,7.927102,-22.08738,-8.377558,-2.135745,1.788965,-2.374628,12.346181100006222
17.42976,0.9585226,14.43778,23.13862,6.600425,9.843145,-1.510588,3.16235,-10.21643,0.8691543,15.39191,10.24406,-1.346207,10.80877,1.261645,3.427931,25.68767,-0.3985763,19.43205,37.39947,15.49779,2.781387,1.22216,1.718336,-23.75815,-11.94068,3.744614,-16.15601,-8.926096,3.633711,-1.822117,-5.953165,13.829181100006222
13.96393,3.395878,7.091154,17.70413,7.044793,3.889796,1.195075,8.466878,-7.846658,9.334126,20.25986,15.35556,2.765471,10.23194,4.979254,1.324024,19.66566,1.726209,16.57714,31.85625,12.37988,0.5249539,1.510101,0.9709848,-14.90666,4.47398,6.203921,-10.39081,-5.800432,6.362537,-3.828728,-4.919125,15.312181100006223
11.74613,3.09294,6.673915,13.89475,5.45785,-0.4996584,5.108489,11.21669,-1.417798,13.46704,15.66973,13.00212,3.641968,8.638779,5.203081,-1.784909,12.99579,2.150015,12.42613,22.58181,10.37655,-2.431229,1.323123,-2.440666,-9.867437,10.32283,8.632798,-7.283913,0.1797066,4.125366,-5.948293,-4.774276,16.795181100006225
8.037037,-1.003084,6.491335,14.15923,3.424806,-0.1058417,8.274676,6.761149,0.1935369,11.9973,13.06702,5.027131,2.309121,5.10113,4.148573,2.978246,6.83409,0.5752269,5.709093,16.2027,7.606518,-3.361588,-0.2445104,-4.302111,-7.717733,13.07134,7.578549,-4.73716,3.554073,1.483188,-7.870372,-3.843694,18.278181100006222
-2.142086,-10.55062,2.591056,13.48792,5.059188,1.352617,7.128112,1.510199,-3.280956,-0.6736512,14.06805,-1.190181,-5.06452,-2.287472,1.195384,6.856281,2.428579,-4.478965,2.104477,12.1514,5.245274,0.4583683,-1.434144,-2.244368,-2.4759,18.95727,7.034146,2.428395,1.938065,-1.799432,-12.11439,-3.604866,19.761181100006226
-12.9886,-19.94769,2.858657,8.366818,7.747264,-0.01075778,1.468778,0.684135,-6.496973,-13.4824,11.25832,-2.841541,-14.50822,-10.41115,-5.533753,-0.2780259,-4.602132,-10.35288,2.555302,4.297322,4.508067,4.631809,-0.5709537,1.341374,5.52627,21.30587,8.639514,10.07888,-2.611958,-6.347967,-18.87983,-7.121364,21.244181100006223
