aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
-3.354955,-23.96449,-4.696107,-4.275944,-15.01245,-0.1527544,0.2293137,3.947849,8.793505,-1.795467,-12.87553,-6.497835,3.372967,-5.616933,7.633574,0.5849746,-0.568905,-8.151955,-5.932494,-17.62739,-20.98128,-6.314887,-1.890039,-7.406823,-3.869203,-12.43981,-20.21943,-16.71664,-5.239623,-5.053058,2.278239,16.14915,-9.96251880005002
-2.86662,-19.72799,-9.478731,-6.506877,-12.44421,4.510798,3.313549,6.129788,3.421504,-4.65035,-14.31719,-7.658171,7.036302,-6.701054,14.39252,12.20942,-5.836978,-7.267378,-8.935027,-17.41868,-19.20071,-1.872863,-3.55641,-9.035163,-9.409356,-3.07978,-18.06758,-10.93343,-7.144599,-5.626782,10.70446,21.89791,-8.47951880005002
-3.851478,-13.49577,-12.58275,-11.20164,-9.744948,5.586415,3.181374,2.635682,-3.711362,-5.469404,-11.20201,-4.7525,6.242331,-6.396596,16.94721,18.89573,-9.789755,-7.26161,-17.45211,-12.43621,-14.02696,4.999032,-5.204428,-9.354026,-9.035728,9.831402,-8.005553,0.7570619,-3.635265,-4.040534,12.68581,19.02324,-6.99651880005002
-9.447304,-13.51641,-13.22348,-18.62113,-6.843317,2.576112,1.4906,-2.851826,-12.84609,-5.624107,-2.431121,-2.075319,1.016099,-5.370688,10.14093,18.85772,-14.71634,-8.120861,-21.29738,-9.384832,-6.833072,9.408018,-5.559647,-7.000226,-3.439478,18.08731,4.457983,8.685039,-1.398551,-1.478192,4.953288,6.794185,-5.51351880005002
-12.19783,-12.8082,-12.23066,-18.52385,-1.805658,0.6043943,-2.345539,-8.756828,-21.56863,-13.00748,4.180712,-5.083443,-1.06439,-5.298638,-4.89511,16.95263,-21.89887,-6.918162,-14.87883,-5.219897,3.354834,9.079231,-4.506772,-2.988005,-2.328669,14.22658,12.75632,11.1152,-4.48221,0.5338389,-5.100864,-8.48306,-4.03051880005002
-6.658091,-6.634299,-3.496059,-10.78791,1.068551,2.773729,-7.140558,-11.41859,-26.30644,-24.20825,1.672217,-7.994914,1.61731,-4.309201,-16.08533,10.42452,-24.2857,-3.51346,-4.17757,2.103939,10.76192,7.067123,-2.207368,1.076836,-6.858918,1.809023,16.01137,10.86007,-6.469204,2.926258,-9.441796,-17.32819,-2.5475188000500193
-0.7221597,-1.166056,8.070087,-5.190464,1.619747,5.973993,-7.848645,-8.88334,-25.57463,-24.96868,-2.337073,-4.436885,3.033539,-0.7355294,-20.4186,-1.261137,-18.695,-1.262363,4.703207,8.933831,11.92134,7.626048,-1.261778,4.675425,-9.76368,-4.703049,20.38367,7.425702,-4.44478,6.245709,-8.825225,-22.00532,-1.0645188000500205
1.346325,-0.9473105,9.211707,-1.891912,3.243563,8.080191,-3.830497,-3.715549,-19.51199,-17.14243,-0.1781281,-2.010455,1.369513,4.666175,-24.36447,-8.788898,-13.04625,-1.378565,11.06747,10.98061,9.377136,10.43951,-1.016294,5.343111,-8.475881,-2.86078,23.17158,5.605983,-0.6136584,7.326877,-9.116573,-24.36388,0.41848119994998
3.579433,-5.344833,3.885086,-1.200783,7.0796,9.22624,2.319489,2.364663,-15.73199,-9.229799,7.5541,-0.8795811,0.9927081,8.285072,-25.74651,-11.02707,-13.56385,-2.310043,14.18764,7.127878,6.553919,12.36965,1.206421,4.519064,-5.958678,-4.658682,17.73607,7.694763,3.202929,8.096891,-10.81523,-18.54057,1.9014811999499805
6.078157,-12.3291,0.2205837,-4.202597,10.95958,7.89871,9.235766,9.189789,-16.67641,-1.048202,12.39655,3.160408,4.954696,8.413369,-19.65249,-12.24862,-17.58795,-4.209921,8.218264,2.779881,6.494641,10.56369,5.931478,8.221072,-2.88701,-9.622288,9.248589,10.33159,7.462361,9.241646,-9.279161,-9.499743,3.384481199949981
4.896159,-11.85575,-5.44968,-4.851706,11.24503,3.827329,14.1448,15.46968,-13.74744,5.415413,6.509362,4.529554,10.04319,6.227936,-8.489319,-9.602556,-19.02265,-4.961246,-2.865875,0.7422466,9.069576,5.624741,11.60361,14.04567,-0.1166376,-10.26724,4.488579,11.28776,9.487131,7.748718,-5.01855,-3.764419,4.867481199949982
3.050323,1.033504,-8.461313,-2.287271,10.03798,0.0140691,14.75292,16.95573,-7.936153,6.11518,-6.608501,-0.3821522,10.55868,2.941,1.826045,-5.778028,-11.77814,0.2834131,-8.56568,2.538438,13.10698,1.55017,12.23496,12.64133,2.344876,-8.017936,1.464608,10.10592,9.216523,3.315515,0.9389225,1.316966,6.350481199949982
3.696889,15.10955,-5.144792,0.2950885,8.066984,-2.816936,13.86497,13.27112,-4.356608,4.230372,-11.5142,-8.545373,6.564308,1.692603,9.344047,-2.239101,-0.3692827,6.087495,-11.03905,7.710909,14.42045,-1.407712,7.19343,7.149814,3.022247,-4.574806,-7.546125,8.297467,9.405187,-4.181092,5.310405,4.215406,7.833481199949979
5.581816,23.965,-4.48029,3.259351,6.227809,-3.784044,11.63475,6.163221,-3.337663,1.902146,-8.41974,-15.41148,1.285768,4.189194,14.1533,3.117516,6.522672,7.982439,-8.673816,10.63333,11.54044,-2.27999,-0.4243415,4.904451,0.3291357,-3.621308,-19.3194,3.617594,7.661629,-10.25848,5.846426,3.910665,9.31648119994998
8.495921,25.35037,-0.8892778,5.545456,6.787818,-2.633853,8.368645,2.196532,1.284541,-0.5570988,-10.73696,-13.03852,-1.388527,7.437169,16.39686,6.656093,13.21888,10.12178,3.664739,8.906653,8.130954,-0.9262271,-5.016121,5.136244,-2.746979,-5.175592,-20.16501,-3.996659,6.367668,-10.39532,9.133236,7.140484,10.79948119994998
8.768463,20.84995,2.198361,4.748461,6.93698,-0.3196456,3.310631,2.891763,7.054535,-1.007347,-8.902708,-8.603691,-3.571014,7.517244,14.44392,7.749521,15.40596,7.876898,13.61932,5.827205,6.962237,-0.5883825,-2.672419,5.201267,-4.076525,-5.182899,-12.15113,-6.999402,5.307084,-7.001914,13.34142,13.25707,12.28248119994998
5.781636,12.67528,-4.846501,2.511128,6.057883,4.621364,-3.971699,2.425027,5.132916,-1.18837,1.760746,-13.89798,-6.52324,5.968388,10.64597,8.666137,5.844123,1.246526,15.80362,2.774963,10.79766,-2.003659,0.5918333,4.327568,-5.857008,-8.206857,-4.164527,-5.824208,1.671864,-1.917565,15.91762,17.27446,13.765481199949981
2.832308,1.673049,-11.84442,2.051589,5.378628,6.711659,-7.319305,0.7126903,-1.991686,-1.007617,7.010915,-18.60346,-8.14493,5.768907,8.056876,8.82287,-8.424134,-2.278114,14.0806,-1.010005,18.03792,-4.615676,1.266232,1.219978,-9.881767,-12.8271,2.028917,-5.632712,-1.969964,5.086033,17.28362,17.1167,15.248481199949982
2.702527,-4.019735,-9.777334,5.904044,5.238712,-0.2288636,-4.891772,0.7700181,-5.864984,0.05639589,3.928588,-15.27114,-9.745709,6.108884,5.698174,7.924572,-13.78906,-4.096999,11.77249,-3.017645,21.93366,-8.337851,1.304723,-4.135221,-10.77229,-7.809632,3.059563,-6.596157,-2.507669,12.08696,16.17104,11.65892,16.731481199949982
3.905451,-2.447287,-5.503936,9.190152,5.475833,-10.11965,0.4363834,4.035327,-6.153442,0.01842675,3.321373,-10.25079,-11.19649,5.313004,5.165394,7.447346,-9.881126,-5.220165,10.20232,-3.2639,19.73598,-11.78943,1.530516,-6.838829,-4.224856,4.238098,2.962724,-10.40924,-1.928925,15.16019,15.6499,4.322826,18.214481199949983
4.2769,3.50212,-4.922203,7.370817,5.609919,-13.88495,4.005436,5.80329,-5.173906,-0.5291256,9.443869,-6.633425,-11.34157,2.872456,6.166459,1.549835,-1.443999,-2.153644,8.143968,-0.2570867,13.34206,-11.72277,-1.638488,-4.879056,4.217567,11.086,8.496197,-17.18459,-4.305276,11.36608,16.21529,-3.230959,19.697481199949983
4.095584,9.039159,3.791356,5.567166,5.26372,-10.93679,6.926504,5.455529,4.934172,1.282661,13.37508,2.509283,-8.403346,0.1848265,9.087809,-5.514452,13.89884,4.268005,8.577194,6.179697,6.951688,-8.974817,-3.410288,0.833387,13.33496,15.54839,15.99343,-23.48623,-5.328831,2.832289,18.53021,-8.015702,21.18048119994998
3.373266,16.53265,14.15813,9.019137,6.198086,-1.220159,9.580999,4.673062,19.81327,8.199551,11.58717,13.24305,-7.822329,-3.219201,9.877034,-5.349446,27.18172,11.68285,8.839965,14.82492,4.506982,-6.197093,-1.884289,4.72046,24.31485,21.92724,16.88174,-25.5167,-6.682298,-7.2342,19.35683,-8.331716,22.663481199949985
2.427457,21.4411,16.07985,15.50628,7.524064,10.81262,7.583969,3.192911,29.17993,15.70916,6.608877,17.07505,-11.61343,-8.678217,4.022084,-1.6413,31.76143,16.08874,5.771079,21.80946,4.969217,-2.920362,-0.6429282,4.474883,32.87834,23.46644,10.6002,-21.74918,-10.95763,-17.25134,14.37793,-5.877706,24.14648119994998
0.2441431,17.55439,17.99634,18.69759,7.805874,18.4291,2.679199,5.005256,30.85007,20.14499,-0.1630869,17.09943,-13.78103,-13.13171,-3.828654,2.988558,27.4762,15.93701,1.694703,24.21573,7.062581,-0.4277774,2.214569,4.847866,34.17912,21.96732,2.395233,-10.70966,-15.43542,-23.07434,6.164815,-4.204182,25.62948119994998
-0.7136724,12.17717,19.4176,15.51447,8.481792,16.37471,-1.066033,9.187364,30.34565,21.66449,-8.510724,16.0229,-12.72791,-14.41026,-9.09029,6.026224,16.82795,15.00882,2.691939,20.84833,9.052992,0.140394,7.354165,6.501138,26.74054,19.68839,-5.284398,4.324524,-20.7157,-21.66275,-3.901063,-9.033566,27.112481199949983
-0.7730649,5.408084,13.89547,7.883325,7.024145,5.150745,-3.420079,12.43491,28.98649,16.43412,-17.57206,14.57947,-8.732352,-12.92981,-11.45726,9.304752,7.33118,12.62794,8.415224,9.880813,7.081661,1.813387,14.66481,8.48731,15.41437,13.09341,-9.214912,14.88288,-24.8263,-15.57605,-13.55527,-14.9554,28.59548119994998
-3.661398,-5.495782,8.921468,-0.4371404,2.395351,-4.14818,-3.695068,13.0856,22.63981,7.723218,-20.23652,9.631372,-1.658696,-9.026056,-10.00286,15.19199,1.671498,7.746083,10.0361,-0.7413406,2.058422,6.899136,20.70826,10.68287,6.249821,5.414604,-8.216429,18.72043,-23.97661,-10.04931,-16.20194,-10.38776,30.078481199949984
-8.141963,-16.28369,9.444627,-6.442105,-2.117935,-7.232002,-1.420403,9.065933,13.0777,-1.115555,-13.49882,2.159839,5.164568,-4.189647,-2.721717,17.17965,-3.399274,1.665422,7.016698,-6.006618,-3.577696,13.02213,19.90718,9.207788,0.730844,0.821442,-9.421994,17.70546,-16.71057,-5.433648,-13.46757,-0.1989563,31.56148119994998
-12.70283,-21.73178,7.789027,-7.570599,-6.948721,-10.92444,-0.8875135,3.940519,3.332019,-7.100733,-1.291386,-1.393766,10.29032,0.8295411,6.001273,12.97416,-9.686829,-4.110448,2.580578,-10.29385,-8.334137,13.12092,13.80241,1.895114,-3.132227,-3.040389,-14.91671,14.21718,-6.22283,0.4397651,-11.9495,2.38354,33.044481199949985
-16.85637,-19.55722,1.741214,-4.452098,-10.64643,-19.27786,-2.231028,0.9600359,-6.735796,-4.903398,13.66491,-3.188351,14.128,4.633848,8.564697,6.462308,-15.41917,-6.872478,-2.392551,-14.15048,-8.527203,5.406405,8.373171,-9.457632,-7.790528,-4.068981,-15.13205,12.04043,3.873604,5.087759,-11.76556,-1.183591,34.52748119994998
-16.31808,-13.47853,-1.507781,-1.4918,-8.587927,-24.723,-2.618196,-1.013341,-11.59079,6.224582,22.88623,-7.12712,16.63121,4.901573,7.037679,-2.916929,-11.4747,-5.868074,-3.573948,-12.1759,-8.322992,-3.072462,2.817302,-17.90515,-14.4772,-0.7455183,-10.74197,11.19219,12.71065,6.829385,-8.745664,0.4080657,36.010481199949986
-10.80005,-7.665159,1.534683,-1.658595,-5.412689,-20.78213,-1.003242,-3.20247,-4.411926,16.69596,23.58548,-11.20321,18.50399,3.679368,5.34115,-13.08476,0.3946303,-3.713652,-3.007941,-5.826196,-9.829858,-8.299092,-0.3855933,-15.29782,-15.96916,0.7357693,-5.03633,12.52171,16.93055,7.827075,-2.436576,7.408046,37.49348119994998
-4.693714,-1.926937,3.97555,-5.081722,-3.769296,-11.58707,2.636602,-5.523965,3.617837,9.614267,21.22404,-10.88957,17.51861,3.876783,1.965962,-19.19232,7.626044,-1.304779,-6.535329,-3.085947,-7.540925,-10.77268,0.9658985,-5.921241,-10.22969,-1.692441,6.43612,17.3175,13.84692,8.885463,0.8115321,9.693876,38.97648119994998
-1.331759,-2.555434,4.974113,-12.3856,-0.6591218,-4.640663,5.6328,-4.09358,5.680965,-9.636469,19.35252,-0.3910731,14.3522,5.705999,-0.7418442,-15.23024,7.454078,1.263373,-12.2392,-5.935084,-3.706368,-10.45264,3.109885,2.273394,-4.026179,-5.773908,20.67261,22.2342,10.6496,9.620713,0.0304116,9.916207,40.459481199949984
-0.03814036,-6.939455,1.690474,-16.76503,4.389131,1.306746,5.102374,0.901171,4.010321,-22.11113,20.22867,13.61401,9.856464,7.722251,1.704867,-0.8230665,4.072926,1.390016,-14.06274,-5.907659,-2.279071,-9.598427,2.5409,5.925147,1.289152,-2.459156,25.78797,21.98671,11.66589,12.60239,0.3462473,12.36156,41.94248119994998
