aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
-9.795156,-7.353817,7.47802,28.18429,3.110964,-6.424859,-11.07022,5.563243,-1.229658,14.0184,13.60056,-1.407105,-26.2209,-15.46036,-31.58318,-37.30967,-10.74906,-8.422036,1.27511,-7.874097,-3.055172,1.915243,4.904061,15.67004,-0.1010126,-12.49842,-12.33253,-11.49287,-34.90821,-25.39989,-6.184288,-18.98972,-8.31356340000639
-4.694107,-3.993485,7.548302,14.58521,8.793306,-2.401889,-11.00839,7.069415,2.31038,11.61991,5.722724,-0.1946558,-21.25965,-11.89231,-29.75617,-36.02215,-5.843926,-6.020306,-0.7022778,-1.689159,-4.19618,-3.841776,1.810952,11.24497,2.924626,-10.43247,-13.55499,-10.23238,-28.26415,-21.46231,-10.02628,-22.7065,-6.830563400006389
0.001553222,0.3997845,1.967476,-7.762109,12.75305,2.432972,-6.331658,2.128048,1.859762,-2.565664,-7.249692,1.158321,-7.780978,-4.508428,-17.09793,-26.67204,0.2932307,-0.2179299,-2.675387,5.505675,-5.193754,-7.616113,-3.563373,1.001537,6.558435,-8.461439,-9.812209,-1.197048,-11.29772,-13.54511,-12.87812,-25.81768,-5.347563400006389
0.5709186,1.136558,2.346917,-10.37727,8.079018,5.36256,-0.719078,-2.980172,1.945632,-14.73412,-11.13605,6.919013,1.997295,-1.211881,-1.818091,-15.08683,-0.1234289,2.621986,-1.580941,14.1976,-1.588602,-3.883635,-5.340019,-5.272588,5.939636,-7.050135,-3.284266,2.489227,-1.135771,-8.476126,-10.43458,-21.90103,-3.8645634000063893
-0.2735705,-0.5798857,7.263637,-3.559304,-1.463196,8.411897,2.248218,-4.388019,4.134498,-20.00211,-6.529097,11.91916,6.548849,0.6423549,9.731001,2.815378,-3.69146,1.899341,-3.00435,16.85401,6.006804,4.431357,-5.128061,-6.952467,-1.35987,-2.270984,5.171299,0.2600848,3.364931,-1.32891,-5.443995,-9.214589,-2.3815634000063888
-1.23325,-1.271901,6.350636,-8.001701,-6.608318,12.26535,4.02425,-3.192146,3.797109,-23.69907,-6.48786,7.282514,6.511982,-0.4343407,12.38184,19.17804,-7.061444,-0.1848883,-6.389283,10.01392,10.05783,12.14882,-5.201585,-6.010799,-13.86137,4.786908,17.79222,3.233618,5.886794,4.523665,-0.4250301,2.861777,-0.8985634000063882
2.556069,-0.1208656,0.7024309,-10.58475,-8.497861,7.902042,3.688633,-0.4891869,1.610249,-20.63735,-6.48349,0.5211477,-3.362056,-6.937325,3.165035,19.64307,-3.663119,-3.636672,-7.038511,4.327434,5.827262,10.51748,-3.855993,-4.607847,-17.29766,4.601884,24.21641,7.338965,1.587764,2.912743,1.801186,9.044087,0.5844365999936105
11.71608,-0.8173316,-4.617524,-10.40147,-12.26408,-9.764686,-2.151637,-2.401684,4.201127,1.751847,-7.053202,-4.258735,-16.23452,-9.458291,-6.572235,6.96893,12.99707,-11.70692,-1.011469,4.885694,-3.778036,0.5498899,-1.199266,-0.2077291,-0.1216144,3.260312,12.91481,7.411846,-7.127418,1.666733,2.764979,15.95238,2.067436599993611
16.37066,-1.088618,-7.799893,-24.43071,-16.6883,-19.36292,-5.141321,-7.687465,9.024468,33.99789,-18.13135,-14.77672,-9.881223,-3.103704,3.268236,3.725011,22.78289,-14.83959,11.32536,6.628213,-8.171743,-6.77116,1.057755,3.593616,13.14219,14.31405,-6.030238,5.134885,-0.9117115,6.796454,11.80763,30.88611,3.5504365999936116
19.88755,4.577522,-6.116888,-27.84951,-15.79906,-8.785905,-0.8603411,-6.921882,9.955328,43.75632,-19.68984,-17.1357,13.76304,9.693011,24.39134,12.83187,16.0483,-0.8183326,25.21478,14.73798,-2.9703,-5.238741,0.9047441,-1.525355,10.45797,25.54374,-15.63924,-0.9002355,17.2204,15.13118,20.18957,40.40526,5.033436599993612
24.23298,9.577787,-4.117459,-9.185938,-7.853343,3.189805,4.944121,-1.368863,11.98105,21.29449,-2.061553,-3.544226,27.35456,22.77675,25.49704,12.31905,12.02426,16.28715,34.95157,24.5374,1.012573,0.5918388,-4.019151,-10.58925,6.405813,22.52696,-8.955748,-9.086515,19.87126,24.02824,10.23491,21.24506,6.516436599993613
12.96622,5.713066,-9.431544,7.196142,0.7028586,6.746205,8.60882,3.323723,10.03192,-12.94991,13.89152,9.631832,14.70165,18.49037,4.379649,-1.350196,6.891998,17.79459,29.63702,25.30734,-0.6282865,-0.1496237,-9.36473,-17.37566,0.01154404,6.472782,7.192006,-11.2426,-0.5707322,16.65625,-10.03168,-21.23881,7.999436599993613
-7.748391,-3.005812,-12.15425,14.38203,2.130874,5.351078,5.247194,4.04212,3.829413,-31.88469,13.67581,14.95031,-5.249779,2.162324,-15.35009,-15.55537,-3.813822,5.762067,15.87866,24.6442,0.2861572,-4.349637,-11.05659,-16.29123,-6.200622,-13.50487,11.9216,-6.559737,-20.9328,-2.883749,-22.5767,-44.01662,9.48243659999361
-18.60742,-6.082803,-6.203585,13.13271,-3.274238,1.432094,-3.360837,0.7606153,1.137119,-25.76466,0.8032067,12.60732,-10.80903,-5.99876,-23.61285,-22.41658,-8.333759,-5.994029,8.522386,24.2972,5.491154,-2.633331,-10.10295,-8.675718,-7.629641,-23.14047,2.238528,-1.651361,-24.33628,-12.14934,-25.30261,-31.24535,10.96543659999361
