aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
2.542068,4.098722,2.773879,6.610079,-13.57577,-8.320193,-16.04594,-9.192816,-10.96555,-3.674016,-5.053381,-18.8686,-5.363938,-9.472807,-7.471303,-8.623411,-3.467192,-12.11097,12.5792,5.342519,-16.88698,-13.0241,-20.40486,-19.46248,-16.914,-9.272726,6.402936,3.664226,-7.417653,-2.949303,-12.0499,-29.08597,-8.54667739989236
1.794457,4.743186,-4.327252,8.998531,-13.15321,-8.865868,-14.82394,-10.36277,-9.883871,-1.498261,0.1883052,-11.69496,-4.752839,-11.14907,-7.004227,-3.287317,-5.674194,-13.98499,11.77141,1.353937,-17.28423,-13.90823,-23.53302,-22.90206,-18.3742,-15.19602,6.735545,7.562166,-6.489857,-3.602621,-12.43264,-32.04921,-7.063677399892359
-1.735044,8.326599,-9.584934,5.862004,-10.67778,-8.007509,-9.615196,-6.665196,-8.796463,-2.592297,7.08713,-2.273535,-5.602897,-8.212219,-6.179422,-0.1601705,-6.115171,-12.48909,3.420233,-7.709168,-13.43301,-7.120714,-16.6517,-16.17722,-15.04882,-19.29434,0.05100272,6.368791,-3.205258,-6.176367,-9.555582,-24.33343,-5.58067739989236
-2.542327,10.79484,-5.695664,0.4872144,-3.478388,-4.355044,-3.152867,-2.580826,-8.257434,-9.561152,7.535748,1.704925,-6.957397,-1.527629,-7.325502,-3.040785,-4.14245,-9.05489,-4.09965,-8.896251,-7.112762,-1.594211,-5.167839,-5.207811,-4.130676,-17.63852,-7.598949,-4.674653,-0.6797398,-8.421983,-6.902658,-14.86532,-4.09767739989236
-0.3422227,8.974063,-1.988518,-2.217283,8.733836,3.124842,8.620759,2.860129,-0.7788925,-16.3123,-0.4904337,2.534616,-6.020037,5.970313,-7.153262,-7.932662,-0.2923412,-6.992565,-5.83514,-5.042031,1.501849,2.439115,8.052583,8.29463,13.11267,-12.16551,-10.08903,-16.56226,0.05813687,-5.637645,-2.63111,-1.278055,-2.6146773998923596
1.895588,4.966824,-2.108799,-0.343926,18.61985,10.62802,17.76011,8.639337,10.78945,-17.08471,-11.21445,0.480742,-5.107791,9.505607,-6.840356,-12.20877,3.811396,-8.495801,-6.676377,-0.8464793,10.18335,8.334356,19.3465,20.2249,22.35513,-0.1253003,-7.977262,-16.96676,0.01506231,-0.2763736,3.678893,8.500447,-1.131677399892359
3.843689,-0.0103433,1.383864,3.719602,21.67795,12.04581,13.58907,7.607998,13.76936,-9.851011,-13.43063,-1.8506,-8.489745,4.53693,-8.914159,-17.08228,6.938871,-8.075661,-8.586385,4.585975,12.97486,8.085449,21.31338,20.08364,17.70195,14.12948,-3.001087,-8.7704,-2.311058,1.159246,6.60494,-2.631192,0.3513226001076397
8.02403,-1.989385,7.916482,6.027508,18.19795,9.319021,3.963773,1.857991,10.38589,1.279293,-8.800949,0.8770227,-10.28256,-2.32972,-10.11708,-22.32821,8.102691,-2.182941,-6.232236,4.985425,8.591452,1.13922,14.31178,10.67382,10.90141,18.96926,3.41708,-6.561508,-3.567947,-1.301002,5.431033,-21.86399,1.8343226001076403
12.1515,-4.685796,13.16412,6.916029,11.58769,7.655329,-2.341786,-2.765218,5.339689,6.781652,-8.98013,8.852033,-3.820788,-0.8797901,-7.128486,-23.32348,1.393813,4.325801,-1.722013,1.558924,3.29529,-1.955497,5.330899,1.74257,8.067786,14.31151,7.764874,-12.04234,0.4441238,-1.793711,4.915504,-29.02642,3.317322600107641
14.19212,-10.51789,17.77157,10.10568,4.44089,2.677829,-4.01241,-4.859613,4.716465,5.613228,-10.25225,17.58216,5.330525,5.793644,-1.1236,-17.14842,-4.679377,5.142041,2.293033,2.825509,3.338257,0.9544273,-0.5587711,-1.742261,8.619556,8.396329,3.680141,-14.55113,4.084006,0.4578206,7.430997,-25.47155,4.800322600107641
14.87821,-12.03053,18.28728,16.4902,-2.920443,-3.737506,-3.251464,-5.09896,9.335821,5.181841,-6.900484,22.5806,7.403222,5.777914,2.299243,-6.115452,-1.708262,4.718927,6.955773,11.89087,6.973911,3.118679,-4.659978,-4.734333,9.060721,6.554409,-5.833315,-10.41105,-0.3897007,-0.9673962,6.375706,-18.14384,6.283322600107642
11.27527,-9.509026,10.19342,19.22774,-9.690907,-4.646064,-4.29784,-4.653042,3.83849,7.815114,-2.793872,20.16852,2.274487,-2.188837,-1.409763,8.249807,2.76337,7.042914,8.018184,18.11336,8.047023,3.997183,-6.983842,-9.555475,3.966696,4.35368,-10.70321,-3.651098,-9.708526,-3.869449,-1.266847,-9.201822,7.766322600107642
3.937687,-4.307352,1.293758,18.57434,-10.65801,-1.606095,-7.346437,-3.494827,-8.15457,7.186112,2.239033,11.68302,-0.6625687,-7.639913,-7.058523,24.85275,3.745576,7.864551,5.411113,11.84625,6.943909,4.439191,-7.122605,-10.01857,-6.414583,-0.6882357,-9.117277,1.17156,-13.38639,-1.549059,-7.693542,-0.8240371,9.24932260010764
