aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
-11.33564,-12.01008,14.01046,-2.703189,4.943675,-8.079691,-9.540917,-2.636176,-11.76853,-6.216956,-5.359236,17.17442,-4.713758,-5.378964,-7.887197,-12.11184,1.421461,1.725615,1.858613,-3.114974,-6.311317,-11.33228,-5.778528,-9.290757,-15.4912,4.815354,-10.49616,-25.1467,-3.955154,-3.431725,0.03699739,-8.603327,-8.79914150002878
-8.842881,-9.7265,6.32314,6.638016,7.769866,-6.15129,-6.826134,-5.620915,-11.51053,-1.51789,-4.161985,12.35283,-2.313355,-2.459323,-7.037686,-8.431979,3.59222,-2.993457,1.723343,-1.06547,2.102679,-9.166773,-3.552309,-4.956535,-12.57741,1.21313,-13.05518,-9.993339,-0.4558791,-0.3021871,-4.123547,0.6094528,-7.316141500028779
-6.395557,-3.123044,-8.756181,0.08364103,6.400393,-1.749829,-3.884506,-6.407475,-3.436553,6.191206,-2.835905,-7.266627,2.379288,1.556643,-2.949774,-6.056443,0.1274245,-6.258471,-0.9538233,2.7777,6.417373,-4.86474,-0.8667249,0.5612964,-4.257764,-3.975868,-11.6901,8.583856,3.86628,-1.281778,-8.768511,6.399038,-5.83314150002878
-3.501644,4.307275,-19.53999,-10.02195,-0.9658892,3.088442,-4.952312,-2.519924,2.960891,2.479657,3.786194,-7.506479,-0.3453099,2.841123,-3.263635,-0.9838426,-8.930904,-1.484537,-6.681321,2.706489,1.867953,-2.09289,-2.729291,-0.01868013,3.359342,-4.116039,-2.757143,9.270086,0.778049,-5.242637,-9.122898,2.177202,-4.35014150002878
1.253114,9.573012,-15.96352,-7.233755,-4.352525,9.092593,-7.322865,2.267778,2.831839,-5.11655,6.308832,6.851133,-7.343413,2.108263,-4.826586,8.130482,-15.63471,3.829596,-8.88313,-0.3536365,-4.499214,2.371809,-2.903688,0.6209337,8.326079,-1.273573,7.193275,1.451144,-6.299295,-2.566156,-8.957514,-8.623897,-2.8671415000287794
1.098499,5.66717,-12.19193,-6.115949,-3.26716,10.4907,-11.75408,5.579325,0.1278131,1.883575,-1.535159,6.075767,-15.00055,-0.3570509,-6.722075,17.01048,-21.28232,5.103592,-11.41068,-4.943995,-8.73761,7.336234,2.15595,2.713516,10.10593,-7.550508,19.20648,-0.6684959,-13.39471,1.618395,-13.91213,-18.04583,-1.384141500028779
-4.862064,-1.122061,-20.73017,-9.721278,-0.6220112,6.033478,-15.59841,6.705143,-2.713492,13.45758,-8.304896,-2.621198,-20.31564,-3.202682,-8.157745,17.13272,-28.23954,3.787291,-15.58732,-10.9672,-7.091283,6.926711,6.028856,0.4074012,12.46567,-15.34373,24.99347,-1.268075,-16.26504,1.465636,-18.17289,-19.08835,0.09885849997121987
-10.77363,-3.030596,-29.2418,-12.26363,2.500772,1.016696,-13.74218,3.449249,-3.146896,16.14124,-10.37431,-2.499667,-16.58899,-3.602788,-5.70777,5.144578,-30.9572,2.091873,-16.54339,-13.80027,-0.04134318,-0.2611977,7.884664,-5.215614,14.63697,-15.09737,14.03543,-7.088727,-9.656337,1.208233,-18.38571,-17.62613,1.5818584999712204
-12.03631,0.09204693,-24.79098,-11.71034,0.366646,-3.048905,-5.800407,-4.130987,0.5736851,13.5166,-4.55035,9.114291,-8.661521,-1.3867,-2.683818,-7.793699,-21.18023,3.883524,-11.8252,-9.445007,5.369765,-5.869831,10.3843,-6.760875,11.71447,-15.21902,-3.078073,-10.05198,2.787799,0.9696338,-16.36051,-16.87965,3.064858499971221
-6.310058,5.962987,-15.30975,-8.834663,-4.845195,-6.083544,3.989889,-11.23813,2.581912,8.770729,8.319734,23.86715,-6.317967,-0.6240944,-1.946286,-9.902828,-4.467991,5.807749,-2.219431,-5.660068,3.882858,-5.535329,11.0021,-2.742519,3.571405,-14.82508,-17.57976,-3.648261,10.01779,-1.810969,-9.923243,-10.97604,4.5478584999712215
