aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
7.701711,-6.975467,1.033128,1.83091,-1.185871,-7.901092,3.528861,3.422882,-2.42836,-22.41701,-4.426607,4.467426,6.613994,-5.271942,6.464186,-2.925728,9.676297,4.055585,-1.370295,2.192675,5.857268,-4.824759,-1.001842,-3.600783,-5.605074,-12.96923,-9.518868,-7.632367,6.682389,0.6217446,-6.917821,-11.2803,-7.920120799914
8.516424,-7.214218,-4.321541,-5.409577,2.612424,-6.469651,1.923432,-4.321764,-0.4459886,-14.6222,-8.795891,1.666588,10.2347,-7.148684,-1.422194,-1.678446,9.171244,4.838235,-8.857633,-1.735598,4.132314,-3.911965,-1.260873,-4.85759,-2.062314,-10.74587,-0.2376479,-3.019713,3.089148,-4.05756,-8.843384,-14.90755,-6.437120799914
9.41022,-3.548565,-12.06391,-16.51062,0.481463,-1.952989,3.449593,-9.589237,7.147906,1.45193,-7.870608,-2.179655,7.103564,-9.68354,-15.20446,-3.084405,8.898032,6.222979,-13.05375,-2.55536,3.031854,-2.827216,1.773572,-1.506486,-0.05267943,-4.848792,4.05421,4.384185,-2.197595,-6.774445,-7.632297,-16.89411,-4.954120799914
11.26041,2.727781,-20.43469,-19.90223,-5.607071,1.050791,6.376732,-6.431795,17.58958,13.87706,-4.14347,-2.997066,-0.1724157,-8.608895,-20.29917,-6.529001,12.54883,9.32869,-9.867558,3.213548,2.742801,1.452243,4.303794,2.622149,-1.462183,2.518361,-2.32241,6.539448,-1.346783,-7.764099,-1.723056,-11.45672,-3.471120799914
5.600306,6.92391,-34.65352,-21.09215,-9.508335,2.236753,4.55826,-1.974219,22.27919,18.51544,0.2683171,-2.265617,-4.542261,-6.467634,-13.86055,-5.416307,10.14739,11.12756,-4.848906,3.278283,0.1589328,5.99577,4.003978,2.859347,0.2592207,12.60674,-5.540484,4.057193,0.4030364,-9.551107,5.836964,-3.309653,-1.9881207999139994
-4.776983,6.585268,-45.32398,-27.09485,-9.891,1.187431,2.272034,2.070116,21.15749,20.6953,7.935177,-1.596334,-3.751989,-6.431046,-5.280066,1.899942,0.001211702,7.847371,-4.892326,-9.401032,-2.602628,5.841145,6.83118,1.594458,9.583891,20.9898,-0.1691083,2.221867,-1.30246,-9.305161,11.42372,1.408463,-0.5051207999139988
-6.731606,4.186298,-32.02346,-21.64385,-4.273278,1.5471,6.082451,7.522647,15.18758,15.39491,12.82715,2.024129,0.7527399,-4.041745,2.891161,4.422213,-6.031681,2.858375,-2.30981,-17.4765,-3.687887,5.995124,11.18012,4.413799,13.15732,16.84089,3.022289,-0.9154218,3.948622,-3.264572,13.50848,8.445229,0.9778792000859999
-2.65516,2.957813,-5.335463,-3.020497,-0.7574799,1.533026,7.2224,8.730947,3.685065,0.1384697,10.53655,7.945346,5.789332,1.893168,9.582892,4.121723,-6.489924,-1.692426,5.529286,-12.42771,-4.374514,0.2963712,7.900348,4.631831,2.724293,4.870413,1.157388,-5.460665,15.45037,5.515911,12.41416,15.93068,2.4608792000860005
-2.566514,-0.9741678,10.58788,7.789627,-2.553632,-1.516046,1.485829,6.074719,-6.548507,-4.965227,3.21514,5.824755,6.860051,8.03687,11.00373,12.36314,-11.64885,-7.711863,0.2395573,-9.005242,-4.219882,-10.38956,-0.4575075,1.916338,-0.5565834,1.157697,0.4776322,-6.200395,14.73677,7.083283,7.656145,16.02108,3.943879200086001
-2.545787,-7.800724,19.6214,10.41869,0.5106799,-0.9815179,-1.792908,4.169003,-11.89485,0.7934353,-4.418918,-2.787679,0.4844725,9.634904,5.889879,18.87352,-15.59243,-10.22673,-14.59464,-7.343651,-1.408071,-7.433554,-5.392332,4.673951,8.060385,3.79415,4.689249,-3.914806,-2.269409,-1.106213,1.686578,8.207583,5.4268792000860016
0.884707,-10.28865,29.08667,14.38179,6.928172,2.32806,-0.8502216,2.30349,-13.14144,0.3765054,-5.657447,-5.088381,-8.398731,3.199909,-1.401905,11.55129,-9.300345,-8.866011,-14.73525,-0.7417347,3.460223,5.525469,-6.684659,8.101191,5.687749,-0.3592611,5.590907,-2.945988,-17.33794,-9.612936,0.2951194,-2.876597,6.909879200086002
-4.112667,-11.25293,30.85797,11.8905,8.383935,-1.297481,-1.523742,-2.274908,-11.33037,1.131709,-2.817045,-3.398345,-15.24611,-6.192027,-6.76602,-0.4569015,-3.435195,-10.54283,-11.03693,2.053759,4.236645,9.7181,-8.422,5.101658,-4.649724,-4.806065,-2.269812,-2.906184,-24.18131,-12.44657,-0.6639265,-15.51505,8.392879200086004
-11.99929,-10.96105,21.96573,0.6821863,6.848314,-10.22073,-4.952118,-7.631296,-10.20607,4.652424,-1.348459,-2.721351,-19.68971,-9.700235,-11.78479,-9.480773,-0.1140115,-14.55975,-14.17442,-2.402305,-1.101965,6.134912,-10.2153,-2.202729,-8.931732,-3.320411,-5.447435,-1.953963,-27.3186,-13.25034,-3.383456,-24.21374,9.875879200086
-8.032795,-5.770205,10.59394,-7.522451,7.602308,-15.16725,-7.848248,-10.31077,-12.06661,-3.019234,0.5021817,-4.800312,-18.93612,-6.254879,-16.81422,-14.9778,5.978444,-14.30361,-14.80064,-4.8463,-3.622,2.840231,-11.36572,-9.361023,-9.139077,-1.432998,-1.461187,-0.3563758,-23.02612,-13.82543,-4.54613,-25.81867,11.358879200086001
-1.306323,-1.83115,5.95748,-7.300133,8.299983,-12.64432,-12.44172,-17.09293,-17.25834,-14.15918,2.864571,-10.89783,-17.27211,-1.578475,-20.67393,-14.42625,5.63839,-7.291093,-13.25515,-4.889274,0.1869168,-2.120925,-16.39662,-17.19201,-5.005388,-1.834744,2.875338,2.608113,-14.14136,-12.22572,-8.662549,-27.90242,12.841879200086002
1.611114,-0.7405705,8.340471,-2.249741,7.104151,-4.743048,-16.20732,-23.35368,-17.72424,-14.54955,6.529261,-13.08962,-17.67702,1.046723,-19.69735,-12.0225,0.1058098,3.73573,-5.813714,-5.339045,5.770727,-4.880151,-18.96493,-18.59335,2.945705,-6.682025,4.283556,4.218753,-8.069468,-10.62857,-11.28151,-25.74393,14.324879200086002
4.2132,2.394184,9.019912,1.517876,4.541167,0.3861694,-14.0688,-18.52559,-9.399982,-9.567162,10.08467,-9.588079,-13.41844,3.006001,-11.56526,-9.676826,1.922355,12.17774,5.834467,-2.43691,8.371955,-1.957965,-12.55089,-11.08036,7.821507,-11.49083,-0.726145,-0.3233351,-2.884575,-8.206926,-7.509027,-16.70401,15.807879200086003
2.359865,4.31925,2.901682,-0.2582309,-1.112117,-0.3433984,-11.66328,-12.16071,-2.519882,-5.985269,4.538014,-2.961803,-4.659202,7.072697,-2.389523,-4.765253,4.185474,13.33484,7.915005,-2.444319,5.960995,2.137112,-6.075338,-5.835808,6.779688,-9.238221,-2.117993,-5.884247,4.644594,-1.993883,-3.915731,-11.68255,17.290879200086003
-2.791563,4.367403,-2.731601,-2.340619,-5.255253,0.3298777,-8.796287,-6.13904,-0.782218,-2.326805,-4.551472,4.518606,3.951693,12.09249,1.945828,0.1939852,-0.2204709,12.17616,7.439423,-4.680341,4.033332,5.398525,-0.4431692,-1.117156,3.285126,-0.3159203,4.498533,-8.254283,11.56013,2.789617,0.1254227,-6.681294,18.773879200086004
-6.529511,5.052645,-0.3369361,3.773447,-2.981817,2.226608,-3.322151,4.512524,-0.5801958,2.410534,-5.267934,8.357637,12.40418,13.79576,4.368928,3.573056,-2.791765,12.09418,15.58932,-0.07977251,5.167203,7.831009,8.176523,7.468862,1.976067,6.792366,9.307228,-9.485538,15.08054,2.978942,5.616202,6.283856,20.256879200086004
-7.522471,3.937028,9.036829,11.61975,0.8499306,2.101752,0.4180048,11.69699,-1.439511,5.645245,-3.907492,8.300485,18.86709,13.90634,8.98506,7.24056,-2.712931,8.290535,20.92138,4.379419,5.701991,10.30505,14.4933,13.11052,5.099565,4.521098,11.66946,-8.806743,15.88641,4.957001,7.464019,17.60338,21.739879200086005
-0.921285,3.328602,19.78755,15.65735,5.114626,2.511151,4.997182,14.11045,-1.797479,0.3789899,-6.111494,8.369379,19.75172,14.05849,13.11269,8.991429,-3.656482,1.20763,19.54482,7.63997,6.066683,13.65067,16.73604,14.33126,5.468678,-1.933506,10.01112,-8.64587,15.9878,10.04089,5.574105,20.23617,23.222879200086002
6.351118,3.706663,26.25035,21.08049,9.643277,1.374911,9.77908,14.46936,-2.971212,-1.391046,-7.318939,11.87776,16.68855,12.62002,13.32691,9.574031,-4.003134,-4.571928,14.22958,12.80435,4.018925,11.259,16.51925,11.42994,0.4791496,-1.976045,3.958842,-9.418235,12.73044,14.19146,0.8929074,18.80401,24.705879200086006
6.482012,3.323643,29.38007,26.99216,9.260771,4.957326,11.343,14.26182,-7.415619,4.55049,-5.298266,13.23245,13.33933,10.06249,11.19193,10.15249,-1.238506,-6.853862,9.000827,13.48713,1.770553,3.555296,14.88521,7.194376,-2.304242,-0.7999316,2.756643,-7.157696,3.503193,15.53857,-3.843325,14.70796,26.188879200086003
7.373986,4.084706,29.64453,33.12697,7.03206,16.85941,13.06445,17.41109,-9.020813,0.5728618,0.2400479,9.18344,11.63252,6.989611,11.49888,4.281141,6.610632,-5.006159,15.09396,13.86186,4.40833,2.516505,13.05446,6.824288,-5.309752,-4.550387,4.082029,0.1091272,-2.336346,13.36687,-1.913248,12.0645,27.671879200086
8.243349,5.059181,23.15294,35.39885,4.801065,22.84107,12.10019,19.27923,-7.667173,-2.131653,6.497198,5.012871,11.36444,6.032171,13.29805,-2.465434,10.21328,-3.99063,23.36532,13.72829,1.895013,6.024322,10.52457,1.82583,-7.839397,-4.90232,-1.371879,11.46604,-1.259051,10.81292,2.182189,12.52083,29.154879200086004
5.503484,5.39072,15.18105,33.28715,2.205761,19.93399,9.357808,19.79798,-4.48086,2.832192,8.236707,2.762555,9.599143,6.406505,12.45142,-0.4609637,4.827537,-4.427893,17.9054,12.65479,-4.164829,6.440807,9.319263,-2.598025,-4.864258,-2.477015,-12.43412,23.12772,-0.1354681,9.588454,3.038726,14.29765,30.637879200086
4.104359,7.581128,12.36098,31.83414,3.012527,14.92033,10.18311,21.52572,3.732198,2.596496,8.845706,1.137667,5.946042,4.823472,10.93991,1.790226,1.770505,-2.867092,11.4287,17.69562,-2.152981,6.582138,9.767784,3.67212,-5.094564,0.4527894,-22.42826,29.6365,2.048871,10.20941,4.38758,18.64374,32.120879200086
-0.2804582,8.344582,7.418998,19.38503,0.4378687,4.831586,6.558557,14.34509,8.378709,7.001844,9.67875,-4.146423,1.871366,2.365839,7.842355,-2.292385,0.7615155,-3.196901,9.533938,14.5594,-0.471258,4.090363,5.917714,0.3895072,-7.512579,7.99564,-19.81662,27.2604,4.098303,10.69971,5.425177,19.03698,33.603879200086
-7.019981,3.458503,2.796488,-2.317988,-6.341191,-3.582359,-1.103954,1.974552,5.935648,12.05546,8.89047,-11.66493,-1.446502,-0.3957544,-0.07818695,-7.331815,-3.542284,-6.934517,2.779184,-0.4349073,-1.638469,-5.617223,0.6692473,-10.80603,-3.489176,8.84015,-6.455452,18.26826,2.327159,5.664256,5.202988,13.47837,35.086879200086
-5.92368,1.496018,3.436034,-12.9126,-3.762116,-1.750241,-3.376568,-4.979554,2.544563,-1.009539,5.47204,-10.2819,-3.071555,-4.013865,-6.123789,-11.07613,-5.741394,-7.812849,-0.6367712,-7.447908,1.289663,-14.54774,0.9897585,-9.780506,0.5157038,-0.7348518,0.1032608,7.59002,0.07486268,-0.9445355,2.771507,7.50276,36.569879200086
-4.10738,2.217067,-0.9027178,-10.71333,3.136205,-2.910079,-4.78849,-12.65597,1.58598,-14.71288,-2.337395,0.9238694,-0.7192189,-6.709212,-4.735045,-5.766833,-1.925464,-4.084459,-0.2217456,-6.88551,2.337193,-17.3177,0.9784827,-8.882806,1.690688,-5.281929,-0.3325908,0.4172199,-0.7795993,-1.024989,-2.489004,5.57459,38.052879200086004
-7.422425,-4.437733,-6.48861,-6.487825,4.240789,-6.689313,-7.2699,-16.87505,2.37266,-14.98442,-7.589442,7.239071,4.472385,-6.446408,-3.125701,10.55614,3.323539,-0.2785325,-7.541998,-10.53286,1.799102,-12.95977,-1.618775,-12.8149,2.967796,-4.656713,3.419445,-1.769879,-1.329422,1.290569,-6.703857,6.537681,39.535879200086
-4.090115,-10.13471,-8.255485,-2.279979,5.175328,-3.251354,-6.259761,-11.00285,0.7336003,-16.98705,-7.17285,5.46712,5.689666,-3.974957,-5.054689,16.42856,4.300632,3.390144,-15.73793,-11.29846,5.321865,-0.08200734,-4.491025,-9.114418,-0.6873356,-4.817023,11.60042,-4.766389,-0.9959732,0.2376358,-9.286203,3.4322,41.018879200086
0.4439347,-8.261677,-13.01103,2.788479,4.432745,-3.404001,-7.826794,-9.206853,-1.938414,-19.5504,-6.84294,4.113097,3.334619,-0.4310158,-6.402956,8.045846,1.781947,5.781493,-16.21566,-2.315427,4.477736,8.221903,-12.38373,-7.196608,-6.814803,-3.357467,15.34921,-11.39496,-0.378127,0.1899152,-10.61621,-3.913415,42.501879200086
-6.1521,-7.798815,-14.09069,6.741894,1.776782,-5.503153,-9.162211,-9.225261,-0.1870288,-12.22113,-6.224294,4.389656,0.02927861,2.899389,-5.687511,5.289538,-1.280006,4.070758,-12.52793,4.772954,-0.3919977,4.525964,-16.58431,-8.219967,-7.251652,-3.998017,10.92944,-16.14743,-2.193487,0.1055316,-8.378342,-8.260548,43.984879200086
-8.601862,-5.370281,-4.825442,7.336019,2.789193,1.377903,-2.286359,0.64715,4.662013,-0.9001625,-4.560865,10.82336,-3.472229,4.071321,-1.238414,9.08323,-1.793796,2.516661,-9.443025,5.314997,-1.205483,3.7754,-7.109355,2.470258,-3.909004,-5.80137,2.876258,-17.342,-3.982617,-4.19335,-0.7844308,-3.800131,45.467879200086
1.066338,1.884111,1.352541,1.750256,0.3291222,8.255384,1.102155,5.181385,7.100702,10.62852,-6.293476,18.68051,-4.922622,2.707223,4.463789,10.77592,-0.06294256,3.552381,-13.93685,3.505505,-2.866013,6.300157,2.852067,11.44835,-0.658669,-2.885107,-1.577599,-16.99739,-3.229913,-7.67069,8.171321,7.230383,46.950879200086
10.80036,4.25158,-5.371267,-7.370162,-7.695967,8.124471,-0.8075168,1.98467,7.620138,20.89288,-6.504876,19.86443,-6.702808,1.389104,5.666181,8.035451,-0.7366172,6.276659,-16.37364,1.46813,-6.113644,1.589883,5.035755,11.44039,1.350847,3.216778,0.2338468,-11.50411,-2.283292,-7.080271,11.3282,15.18074,48.433879200086004
16.4396,5.994933,-20.8802,-13.90314,-9.513949,3.07309,1.837228,3.736054,8.087436,23.56061,-0.7744319,17.74324,-9.042473,1.809149,4.991426,-2.555005,-4.123649,9.51648,-4.83707,0.2399729,-7.37034,-3.679476,4.863086,13.67736,2.608322,11.52773,2.180086,-0.7345757,-2.165446,-4.626218,10.95612,11.69532,49.916879200086
12.04616,9.936338,-37.09107,-20.0073,-5.337891,-4.94034,5.766628,4.141509,11.54322,23.73014,4.318095,9.9465,-7.997166,0.5126666,5.90723,-13.9718,-8.197782,8.95767,2.660691,-6.275731,-6.613756,-7.815785,5.038053,10.43184,6.062851,20.25796,1.285814,7.653508,-1.043601,-0.8805198,13.26751,5.767449,51.399879200086005
2.382177,10.15731,-43.41481,-24.38255,-5.469967,-9.555298,8.2866,-0.189438,18.31995,26.03881,5.099918,-1.329906,-2.580688,0.4876381,7.436874,-16.67969,-9.565114,6.828723,-4.498605,-14.69021,-4.073373,-12.34539,6.367665,0.9533861,13.87577,26.4524,0.1612302,10.1911,2.82283,3.37431,15.42715,7.68294,52.882879200086
0.4630559,8.811232,-38.40508,-18.33623,-8.460041,-7.229471,8.622805,-4.842595,20.6716,22.45463,3.455363,-7.561873,5.283248,4.830565,9.295435,-13.12873,-6.993295,5.980191,-11.30578,-17.1574,-1.693372,-11.4252,5.979493,-6.106899,19.08046,26.87454,-1.936031,11.30455,9.30231,6.407956,13.93205,12.41188,54.365879200086
-2.002135,5.959196,-28.19053,-7.996331,-10.69069,-2.605046,1.402743,-12.36883,15.87962,13.28226,0.07609454,-6.550661,9.484624,4.38499,8.244777,-7.834301,-6.117819,4.961287,-11.77056,-15.8888,0.2337506,-5.05465,0.7911759,-13.97889,13.70006,18.66899,-2.078018,10.52102,13.35774,7.129853,7.165894,11.30152,55.848879200086
-9.176018,0.3531022,-14.65227,-2.495116,-10.81496,0.234515,-5.117304,-13.39643,9.785273,8.014447,-5.157463,-0.9695601,7.06317,-0.02282218,6.977579,0.4171461,-7.51057,4.006135,-9.183719,-11.14895,4.409156,6.332407,-2.583883,-15.08123,3.352596,6.573609,1.447314,5.376187,11.73605,6.068714,-1.626828,6.031877,57.33187920008601
-13.61396,-5.993367,-5.415505,-1.156221,-6.603422,1.116685,-4.745891,-2.856921,7.721459,6.388015,-11.10867,-0.2128653,3.435496,-3.218942,8.672454,11.19922,-8.252857,0.4549769,-8.809932,-7.998059,9.159287,11.76821,-3.740371,-8.159113,-2.897693,-3.96013,2.213897,1.64319,8.359863,3.234791,-3.447055,4.780779,58.814879200086
-12.9736,-11.25528,-5.59132,-2.605079,-0.4064295,3.186654,-4.349846,5.192212,5.730228,-0.8302485,-11.21482,-5.114065,0.4819587,-9.085213,5.742335,15.69759,-9.252471,-6.269136,-13.09577,-8.87796,7.13483,3.835438,-6.531391,-4.860779,-5.287497,-14.35409,-2.276636,0.5502182,0.9959029,-0.9562046,-2.879992,2.48019,60.297879200086
-6.218008,-10.23214,-6.120485,-2.650749,7.456371,8.475573,-1.117095,9.396172,0.7954632,-18.00498,-1.485081,-6.013476,-4.754037,-14.43184,1.311712,14.59073,-7.781457,-10.67628,-18.15248,-2.746582,3.340737,-1.789731,-4.358067,1.742775,-7.362618,-19.62704,-7.094411,-1.381313,-8.935772,-4.3214,-6.209713,-1.305771,61.780879200086005
0.1871645,-6.052338,-4.329505,2.679779,11.70565,8.125502,2.91429,12.51552,-0.9504823,-32.187,10.56626,-5.076496,-8.69102,-14.09278,4.633459,16.38832,0.3378096,-10.94103,-19.80129,9.753633,2.969146,-4.082479,0.1984188,10.18153,-7.866565,-14.67095,-9.035491,-3.112726,-11.61663,-4.87706,-4.367865,2.775856,63.263879200085995
-2.800464,-7.913226,-1.855555,5.288183,8.683697,0.3617747,2.865248,11.88372,-1.347431,-29.54951,15.92094,-2.982941,-8.475451,-9.22157,10.56899,17.6801,7.590148,-8.232164,-15.56329,13.01494,0.5393634,-7.013013,3.366823,11.05251,-6.073696,-9.972891,-10.56145,-1.978804,-9.819998,-1.763098,3.605007,11.08166,64.746879200086
-6.888366,-8.938669,0.3890971,-0.8725299,5.456706,-2.967017,2.242843,6.267413,-6.858978,-20.05144,12.4129,5.117514,-9.14163,-2.562847,11.71704,11.43468,6.119297,-2.130007,-11.12931,8.652665,-2.623896,-3.971993,6.559143,10.68905,-4.592438,-9.817855,-11.21146,-0.6087772,-9.360617,1.605123,8.295683,13.59239,66.229879200086
-5.868386,-4.431419,0.1540539,-3.994281,1.387408,-3.209901,-2.089489,-5.477031,-11.28815,-10.40267,2.791179,9.225668,-8.277871,2.027942,10.01891,4.014144,2.334606,3.2514,-6.099748,7.096128,-4.886068,-4.235527,3.196154,6.423867,-8.473339,-9.168878,-10.35147,-4.802882,-5.155908,4.129492,9.062764,11.89462,67.71287920008601
-6.360657,-3.20908,2.959398,1.261641,-2.465821,-5.454748,-10.33641,-14.33199,-10.93412,-0.1920412,-5.346169,4.00159,-1.603426,2.893189,8.943742,5.82029,1.307957,4.771593,6.044677,6.546172,-7.955923,-11.22357,-4.494342,-4.629131,-14.92372,-9.781909,-9.197854,-10.67265,1.913607,5.831167,6.006298,10.93761,69.195879200086
-2.439184,-2.201787,10.89156,5.494953,-2.258565,-3.909006,-16.72507,-13.98425,-13.35981,-0.2245281,-7.795796,3.672151,2.488425,2.903385,7.121339,5.921077,2.514897,6.213834,18.37785,7.946141,-12.57423,-9.458636,-10.72471,-12.93142,-13.0932,-10.31822,-5.417176,-12.57382,4.535612,4.962037,-1.651368,5.479437,70.678879200086
6.34868,2.469716,17.13029,5.774752,-4.819685,-2.777441,-21.72014,-12.45265,-15.73089,-3.193519,-8.769053,7.692899,1.311938,3.783364,3.437182,-3.033432,7.502392,5.024825,21.29172,11.19419,-17.37399,-3.294384,-16.72677,-19.08315,-7.959589,-6.464303,3.046822,-10.60514,5.454349,5.571704,-5.432398,0.5068211,72.161879200086
6.323835,2.949574,18.85502,5.243742,-6.868525,-6.023795,-20.0258,-11.61343,-12.70889,1.648468,-5.017097,5.62244,0.2290854,3.922355,0.9665423,-6.381841,10.15254,-1.717254,20.98846,12.46929,-18.18673,-3.354555,-17.13685,-21.1063,-8.53569,-2.634306,13.77054,-3.901288,5.225483,9.937623,-2.913379,4.065031,73.64487920008601
2.759356,3.043274,18.89367,3.186175,-0.1780067,-4.951932,-7.650776,-8.2793,-8.013665,4.036905,0.2582808,1.707619,-3.169088,1.722743,0.3141616,-6.274756,6.781801,-5.763394,22.42316,15.53675,-13.5264,1.600941,-10.32487,-12.6684,-7.250851,0.0359697,19.90874,3.003239,-0.5073745,13.16512,-3.268415,6.779253,75.127879200086
3.254422,5.330002,16.82836,-1.24942,3.949768,-2.661027,4.242031,-5.671346,-2.29543,5.836436,-2.482427,-4.564646,-6.471574,-1.868286,0.07810886,-9.987339,5.396553,-8.400528,20.32637,16.47108,-8.654473,8.557848,-4.564487,-4.732636,-0.4852556,4.611746,16.64826,6.957597,-5.064624,13.44757,-5.909547,8.699469,76.610879200086
1.481346,1.673965,10.66004,-5.468764,-0.422679,-2.096965,8.390752,-6.544996,0.40953,10.68481,-3.617774,-12.31458,-6.240064,-3.260613,-0.1323596,-11.46394,3.122853,-14.17824,16.72535,7.049505,-5.782896,5.492162,-3.607609,-4.501592,7.128066,5.766893,9.281164,8.391132,-4.462548,10.68377,-4.983165,7.375931,78.09387920008601
0.6257067,-1.891649,1.135607,-6.513029,-3.677248,3.826274,10.29141,-6.169339,0.9241697,10.06359,1.224596,-12.66305,-6.266936,-0.854378,-0.5378336,-11.34583,-4.182009,-15.02624,14.13702,-2.107888,-0.4143473,-0.53958,-2.670117,-0.4179407,12.81085,3.295782,4.012728,4.363237,-3.35543,4.497089,-4.390563,-5.648401,79.576879200086
