aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
-5.193496,1.131477,-1.824574,-11.71111,-11.53283,-10.04136,-13.77498,-8.792387,-3.653358,-1.390068,7.390945,-6.476321,8.263052,3.443228,-22.49943,-20.66074,-3.839623,-3.885253,-8.339915,-5.783964,-6.4907,3.639743,-10.57925,-9.74823,-10.83023,-11.73016,12.96452,19.20094,-3.151855,-5.57249,-20.92842,-0.1251988,-10.1097215999616
-3.547342,0.1442142,-3.339636,-13.00414,-13.34961,-11.8771,-9.258258,-8.514887,-4.450836,-5.066775,1.149723,-6.84653,3.298331,4.256005,-18.19324,-14.04262,-4.458994,-5.406262,-7.604737,-9.728685,-7.041607,3.031322,-6.786597,-7.653631,-9.775279,-4.164391,18.0416,20.25023,-6.815742,-5.053133,-22.49511,-5.470464,-8.6267215999616
1.791515,-1.150243,-2.5139,-11.13153,-11.83183,-1.857881,-4.110822,-7.682067,-7.933308,-12.71932,-4.161506,-2.478709,-3.481615,3.418276,-10.31345,-2.180975,-1.519758,-4.897841,-1.434602,-11.81285,-2.358202,1.848913,-2.897768,-3.160729,-7.764111,7.759225,14.64035,15.32696,-8.581307,-1.900176,-21.66594,-10.61329,-7.143721599961601
4.627611,0.05886819,-0.4316559,-5.862981,-9.510859,7.534686,-3.024219,-7.777341,-9.351977,-10.6056,-1.699585,2.770987,-3.039225,0.4976709,-6.921463,-1.408476,2.958755,0.4455772,4.101367,-5.194641,0.6579578,-0.3447361,-1.53344,-0.418169,-2.706107,10.57434,8.464268,10.38508,-2.557309,3.199163,-16.97865,-8.51099,-5.660721599961601
6.067657,1.571814,0.6516348,0.9074931,-7.90914,0.797357,-1.075295,-7.403861,-1.970767,6.325735,-4.404641,2.1394,3.075647,-0.619861,2.008242,-3.44043,2.299699,2.255047,2.685929,-2.732626,-5.147299,-2.187694,0.9537963,2.549038,8.453311,10.00122,7.3642,3.210605,9.540425,6.663686,-1.318881,0.475255,-4.1777215999616
9.853924,2.332021,4.420596,11.69562,-4.045249,-5.87539,1.941157,-4.89554,6.279007,16.04909,-6.251456,-3.088342,6.072888,1.428972,10.30106,4.506618,3.015599,-1.590172,3.335135,-4.935693,-8.61033,-2.071411,3.180062,4.127966,8.765696,3.376166,5.171781,-6.513181,13.54924,6.073778,13.23657,5.32132,-2.6947215999616
6.727284,0.7599592,9.67652,16.7776,0.2347198,0.4553638,3.555016,0.3970499,9.453622,8.822306,1.299517,-3.912095,-0.2089757,2.533475,10.43649,11.39889,4.406228,-1.067903,5.487367,-0.9674789,-3.52548,-1.653108,2.018902,3.252942,-3.15099,-5.541743,-1.271713,-9.283767,3.347995,2.37195,15.35172,0.08780647,-1.2117215999616011
-3.9107,-3.993558,9.011545,3.768948,0.9961082,9.308456,3.518427,6.627023,14.36964,1.169834,-1.76465,0.1806921,-6.835005,1.377952,11.54421,6.156291,-2.813647,-0.1935172,-3.50392,1.381812,-1.750467,-1.528017,0.5151836,2.439226,-3.687899,1.216564,-6.608244,-4.280162,-6.019278,-2.443366,15.77281,-7.193421,0.2712784000383994
-8.992833,-5.159426,3.519311,-9.739958,1.792332,13.00937,0.8642362,8.349543,18.83572,0.09098257,-15.21115,0.9595438,-4.574983,1.41523,9.225214,0.7916716,-6.059126,-4.176046,-13.6326,-1.83277,-4.592371,-2.957009,0.2988276,-1.37698,2.192328,6.843352,-9.829045,-1.169466,-6.612863,-3.706662,15.73349,-7.781869,1.7542784000384
-6.616008,-1.11776,-0.3433279,-9.540894,4.564805,7.852867,-3.74693,3.820216,14.60049,1.104827,-14.34533,-2.72911,-1.767032,1.391945,0.5157783,2.263262,0.64967,-1.504129,-13.40457,-2.771676,-6.216706,-5.302427,0.826182,-5.790063,1.870822,-3.383564,-13.55464,-2.963191,-6.591588,-3.724619,9.281422,-1.194384,3.2372784000384005
