aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
-11.72685,-8.824354,6.304685,7.777171,-2.009464,-1.374006,-2.891389,-13.35668,-9.699602,-16.65627,8.466228,-7.94558,-21.96109,-10.89633,-28.17978,-23.0204,-12.47443,-8.799079,-6.510347,3.967873,-1.454293,-6.479527,-13.94371,-13.74014,-2.246096,-16.0707,-12.62219,4.73544,-15.3354,-11.71734,-15.821,-22.51336,-9.91631580051035
-7.624581,-13.65534,11.27298,2.071509,-4.028247,3.290354,2.685945,-10.23798,-15.33286,-10.4429,3.572925,-9.718894,-21.98543,-9.768099,-20.50859,-21.97141,-11.56716,-14.41514,-7.557825,-7.554821,-3.571573,-5.908573,-10.26852,-14.15905,-6.083066,-18.3913,-10.06174,5.070663,-9.957154,-6.459435,-7.496995,-17.21765,-8.43331580051035
-3.684853,-7.676678,10.74853,-5.361965,-4.69889,8.192161,8.377558,-4.254494,-9.14564,0.7811124,-3.397133,-10.49794,-12.26544,-5.23071,-0.9237361,-10.76285,-9.176275,-9.851265,-8.192976,-12.86347,-7.249325,-2.011102,-3.406138,-11.09716,-5.808564,-13.18096,-4.892549,-1.30209,-1.889867,-0.4543991,6.63097,-0.8472021,-6.95031580051035
-1.084456,2.369129,6.012283,-7.87686,-4.714622,4.505258,9.120167,0.5531265,2.986032,11.24304,-9.381965,-9.685117,-1.307093,-1.354885,9.926448,5.353594,-4.552737,-2.728612,-8.547202,-15.15531,-9.042113,4.193384,2.085134,-4.037401,-3.538897,-2.902467,-4.702751,-9.240013,1.278146,0.7521933,13.02892,12.42987,-5.467315800510351
3.212402,5.681031,1.186158,-4.98822,-4.366936,0.6771502,7.949687,5.144742,7.690878,14.03918,-9.61287,-6.63663,5.601597,-1.060297,7.896891,14.486,1.602389,1.932623,-4.563673,-19.57656,-7.094034,10.11459,8.459229,5.262356,-2.410258,4.029184,-4.408453,-10.06582,2.197398,1.120696,14.02177,16.2921,-3.98431580051035
8.682694,2.651661,-2.184359,-0.7833026,-6.834971,0.2700927,7.396994,6.713459,-4.366277,4.188894,-6.981175,-2.668567,3.493006,-7.135834,0.727356,13.69032,5.393768,3.593353,3.915325,-16.48788,-4.124383,9.420151,12.89666,9.722915,-4.444644,4.002255,-1.106043,-5.290987,-1.365808,-0.3703011,11.80833,12.5812,-2.5013158005103495
12.09953,0.3315446,-6.716359,-0.2254451,-12.02447,0.2870185,5.435806,4.47345,-19.72701,-6.170183,-10.01263,2.349503,-5.855368,-13.00093,-3.20575,13.42014,8.530651,3.071662,9.183787,-5.066827,-2.46,4.432284,9.879666,8.71308,-8.786448,2.421101,-0.6901915,-1.61107,-8.274911,-3.63696,6.678541,3.638135,-1.0183158005103508
11.97867,-0.292169,-13.56156,-2.154666,-13.05657,0.4040219,-0.361325,0.3011791,-19.39978,-9.693924,-15.42241,5.216305,-14.22722,-11.51547,0.7067639,15.52146,12.00692,0.9101953,6.89562,4.123126,-2.792183,2.321345,2.25717,5.822664,-13.38464,3.512718,-6.029221,2.631338,-12.59561,-2.44547,3.887653,-2.241767,0.4646841994896498
10.94363,-2.810088,-15.95718,-0.5510806,-9.287457,-1.385111,-8.069466,-5.640059,-5.038309,-5.560384,-16.19029,5.293505,-15.60062,-5.357024,8.124715,13.29504,12.41116,-3.54036,3.656708,1.61036,-5.646473,1.166486,-4.764919,-0.4972352,-11.56348,8.660861,-9.164881,8.218104,-13.29908,1.864798,4.323874,0.5449943,1.9476841994896503
9.886376,-3.907643,-8.049718,3.184358,-4.366559,-5.077767,-11.23705,-11.27669,9.938146,6.960395,-7.659727,1.244819,-13.00788,-0.3414527,10.21692,8.840292,10.37746,-5.851839,3.708992,-7.345889,-6.759158,-5.749748,-8.709132,-7.3568,-2.203284,12.82121,-12.67624,7.904563,-12.76235,3.005106,3.535819,3.646813,3.430684199489651
8.74771,-1.828275,5.869566,2.51688,2.0861,-10.38886,-7.368987,-12.16582,15.98288,17.81854,7.753806,-7.949551,-8.511945,1.980205,6.72246,7.632133,10.73677,-2.9988,1.007697,-8.318596,-3.343978,-13.91453,-9.006039,-10.11694,8.228285,15.31231,-19.39874,1.808042,-11.31805,1.991303,0.368608,1.316159,4.913684199489651
7.861781,-1.246991,11.51019,-1.845719,8.353092,-15.94709,-2.453899,-8.859091,13.46182,22.64491,14.34554,-15.58355,-0.5985004,3.410335,5.323512,7.609786,11.06506,2.333951,-8.606802,-9.741783,-1.39941,-14.15497,-7.069997,-10.79531,20.35408,18.94603,-17.83294,-4.49208,-6.659162,2.31161,1.03495,-2.207267,6.396684199489652
4.361397,-2.626117,6.232765,-4.482729,10.24888,-17.31993,-1.068692,-6.606468,7.64135,26.40472,13.20077,-18.96075,2.66018,3.062948,4.842663,4.886607,5.286713,7.335711,-18.27444,-17.22252,-2.202378,-10.4142,-4.090519,-9.824212,30.16114,17.4194,-9.316721,-9.684501,-2.463808,1.453089,4.857005,-5.678989,7.879684199489649
-3.50161,-3.031795,2.590199,-4.56473,6.80536,-14.97246,-1.16838,-6.68239,-2.00514,21.14294,10.70804,-15.62643,-2.790185,-0.02209172,0.5893955,-0.8110458,-3.837226,10.54152,-19.81636,-14.70862,-3.395509,-9.398527,-2.02489,-4.90956,29.15764,10.06233,-2.662313,-12.17951,-2.084455,-1.086156,5.440717,-9.573399,9.36268419948965
-8.634211,0.08707942,5.956905,-3.591066,2.685449,-10.78961,-1.624688,-6.943889,-8.794156,6.322871,4.24416,-8.100754,-9.310133,-2.376277,-0.5063993,-3.844459,-9.823442,10.18074,-14.6951,-2.055269,-5.202096,-8.749016,-2.505913,2.580133,22.00557,7.647443,6.436295,-11.56115,0.9128846,-2.109337,6.690097,-11.14211,10.84568419948965
-5.892626,4.828962,12.52011,1.944993,2.069716,-5.055826,-4.639964,-5.830716,-6.957479,-5.416761,2.672609,-2.133111,-12.21993,-1.027401,3.465409,-2.167056,-10.71781,6.037012,-6.135012,9.035159,-4.576796,-6.627467,-3.591999,8.313307,15.0272,9.391912,10.47057,-7.74382,9.033324,-1.456533,8.852541,-10.60119,12.32868419948965
-0.7976312,3.692285,14.63895,9.380641,4.566946,-2.032546,-7.249367,-1.187208,-8.714018,-15.69283,10.12876,3.396789,-12.38103,1.156908,3.84243,-1.051378,-7.106777,-0.95623,4.767236,12.78425,-1.746358,-4.348935,-0.496918,10.71677,5.659011,3.85845,3.312455,0.1683863,16.34761,0.7285625,5.208867,-10.09495,13.811684199489651
-0.8158497,-3.222875,10.95719,9.446409,8.272176,-4.193874,-5.691096,4.899735,-16.33754,-27.12551,13.93286,5.571983,-9.85778,3.722682,-1.92506,-1.626035,-4.959353,-8.659966,12.12684,9.790769,0.4693887,-4.026322,5.279514,10.70501,-7.458959,-7.966941,-0.8256496,5.637221,18.54257,4.747496,-1.205274,-7.634784,15.294684199489652
-4.417714,-7.436537,7.011064,3.049822,9.597085,-4.804176,-4.355371,4.747274,-18.53208,-32.40136,5.801188,6.239716,-4.627262,7.966233,-8.277541,-1.348286,-7.072077,-12.99023,11.26606,7.629204,2.657935,-5.414524,7.250249,10.54214,-19.02611,-14.55112,2.512162,2.232508,16.21847,8.49336,-5.013227,-4.260935,16.777684199489652
-7.866505,-6.954072,1.281556,-2.440985,7.481535,-0.8774491,-5.618818,-0.2408558,-17.64784,-31.22918,-7.641737,7.5315,0.4099918,10.55097,-10.26653,-2.661939,-7.401033,-12.98098,4.976914,7.994316,3.014504,-0.4210794,7.34813,12.15119,-24.80024,-17.5411,6.1127,-6.883434,10.46936,10.492,-8.72132,-1.627086,18.260684199489653
