aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
11.44177,0.6472072,8.17903,0.06867485,1.42724,-1.007608,-1.813404,9.744217,9.678503,-1.017005,-0.6132121,1.577806,7.847084,2.528955,-1.156715,-7.218894,22.96198,-5.500332,11.39855,8.14603,6.818533,-4.136227,4.103331,10.38659,0.497286,-8.220072,6.173517,-16.22052,9.454039,8.793891,15.79704,-18.01625,-8.76129379999475
8.232917,-0.07854748,12.27753,-4.057354,7.1678,4.514868,0.1200119,13.74583,13.18812,4.54934,-2.32857,10.57316,16.34733,10.14282,6.260031,3.384605,21.10409,0.03231398,15.22272,4.752795,4.235382,2.305229,6.224407,10.27276,6.005312,-10.05243,4.34739,-17.06122,18.36008,13.90841,17.90544,-6.130326,-7.278293799994749
-0.125973,0.6297649,7.212597,-7.688625,10.59437,8.920552,-0.8466676,12.12209,9.161395,13.73384,-1.66939,12.45927,18.12704,13.61936,11.82942,8.452765,9.236658,2.775394,13.20023,1.818252,-0.3784168,7.375951,2.837904,3.742354,11.29104,-14.87676,-2.712398,-11.3814,14.555,11.38314,10.85461,2.792107,-5.79529379999475
-8.24425,1.765535,-2.847215,-8.193096,8.898669,7.001232,-3.893083,4.396595,3.568028,15.10525,-3.217572,4.416647,15.23681,13.11885,12.3357,8.825597,-4.917851,2.991264,8.630648,1.41696,-4.511761,8.454259,-4.293139,-3.232833,12.538,-22.90218,-6.712024,-4.960345,6.308289,6.989978,-0.3327092,-2.863776,-4.31229379999475
-13.34456,1.128937,-5.466939,-5.093336,4.698854,1.89795,-4.986135,-3.916997,-0.8394605,8.54289,-7.635757,-4.093568,8.074675,10.09061,11.9214,9.626361,-11.97872,3.633435,6.553872,2.204317,-8.631786,8.719281,-10.596,-4.357205,14.39967,-26.16512,-5.15326,-0.608979,0.6602116,4.581454,-7.895967,-9.07324,-2.8292937999947494
-9.607665,0.3580731,0.0862315,-0.6109234,-1.236144,-0.5959989,-1.858571,-6.744388,-6.068222,2.90021,-6.010795,-8.713306,-3.041917,2.987639,9.475754,6.391313,-6.868673,5.583438,5.163757,6.94731,-10.45449,9.670279,-12.04921,-2.744118,14.46616,-21.10631,3.484158,4.930695,-4.61714,3.591397,-11.83976,-10.47815,-1.3462937999947489
0.265807,-1.349989,6.552338,3.957136,-7.999721,0.9427802,1.222719,-4.813187,-7.167469,-0.08813928,0.57931,-12.90585,-12.60623,-4.270771,1.250794,-1.729886,2.205846,4.913331,0.5254344,12.13279,-7.499021,10.08547,-9.369456,-2.780762,7.921684,-10.68024,14.55414,10.51537,-7.577967,3.288171,-12.80017,-11.0003,0.1367062000052499
6.374879,-3.478006,11.27932,7.092099,-10.00119,2.532973,1.398541,-1.807791,-3.989163,-5.445247,5.765805,-15.12507,-17.97659,-6.985212,-9.181496,-11.31526,4.420468,2.536325,-4.744087,10.92464,-1.93325,7.419516,-6.353887,0.143184,-2.629268,4.759334,22.16727,10.29396,-9.60632,1.451163,-13.27097,-10.60615,1.6197062000052505
7.515816,-4.984345,12.50713,7.153735,-7.781041,2.185466,0.873883,1.647567,-1.321291,-9.834176,8.910231,-8.937614,-19.85946,-6.723957,-13.63404,-15.68689,0.8016433,1.510012,-7.901199,6.151582,3.743441,3.152763,-2.36161,6.545447,-10.2872,19.43462,23.1021,6.502694,-10.44623,-2.166606,-12.91977,-11.00676,3.102706200005251
8.098282,-5.037131,8.248615,4.775533,-3.791228,2.878331,-0.4836907,2.683372,0.2605463,-9.229288,10.32623,3.834655,-17.74147,-5.899642,-12.17153,-13.50107,-2.417399,0.4965861,-10.90961,3.069685,10.12483,2.209938,2.788972,9.450886,-12.0112,25.86796,16.09103,4.771778,-8.029785,-6.395235,-11.15946,-13.24496,4.5857062000052515
13.01329,-1.477152,-1.419556,1.817426,5.649197,2.551331,-1.797797,1.554704,3.827881,-6.260398,7.695282,15.99775,-11.24789,-4.501489,-8.103203,-4.653478,-2.723882,0.6221277,-13.82877,0.8249681,15.31053,3.438259,5.609971,8.146211,-12.77856,26.96157,3.241942,4.888378,-5.167123,-10.30458,-8.813099,-9.515295,6.068706200005252
20.95456,3.400709,-10.8439,1.119073,11.43218,3.731378,-1.155843,0.1397393,8.426749,-4.598148,5.570311,20.37347,-3.288701,-1.946579,-1.854399,4.668336,0.934305,1.613364,-15.53664,-4.349673,16.32422,1.812177,5.101147,2.98313,-14.72373,24.49895,-6.719431,9.49401,-1.68488,-11.3416,-7.4994,1.102095,7.551706200005253
25.9273,7.346485,-12.7745,2.028889,9.01748,7.832094,1.567254,-1.466091,12.56626,-5.436191,8.760067,20.85839,4.360029,3.043668,4.1619,7.058039,5.397585,3.187956,-14.0573,-9.096342,13.72994,-0.7029301,4.747532,-2.587225,-11.83638,17.81414,-8.603371,13.85296,6.924939,-5.406516,-5.330337,13.31994,9.03470620000525
23.71413,11.30719,-7.907564,2.009768,9.746918,9.422585,6.004127,0.7693674,16.42092,-6.448338,11.62112,27.488,13.15828,9.211047,8.720115,11.02388,5.143625,4.518318,-10.03686,-5.296362,11.95911,0.2473777,5.254322,1.242434,-4.782372,13.03571,-6.924816,13.19528,17.71833,3.753379,1.287673,24.33334,10.51770620000525
10.70839,11.50441,-0.8379787,0.307011,12.11517,8.562934,10.601,5.624084,19.65164,-7.422185,9.256766,33.97517,21.23976,14.52386,9.898173,16.08551,-1.933182,2.913292,-5.803758,3.29343,10.67659,3.308038,5.354029,9.701875,0.3594067,15.85089,-4.269749,10.60305,21.67878,9.103111,7.136812,25.19081,12.00070620000525
-9.881973,3.918735,2.261755,0.09241058,9.923348,6.459689,13.80847,7.34397,15.89567,-9.672658,5.118185,30.40954,25.02912,20.18629,4.001966,11.69511,-13.3122,-0.1546517,0.3746507,9.511906,6.721063,5.826796,5.648497,13.26073,3.21995,17.29466,-1.627499,7.183383,18.75532,12.8019,4.887987,17.16117,13.483706200005251
-22.2127,-2.85681,-2.180358,5.100485,3.403567,5.133524,11.50465,5.310922,0.2511636,-14.00031,0.4105661,20.26984,24.28385,24.29128,-4.767398,1.378856,-19.09749,-1.980377,4.729383,16.01628,3.312805,7.504411,5.907123,11.20404,5.595591,10.78765,1.866453,6.92812,15.44924,18.08627,-4.369402,9.768012,14.966706200005252
-16.2167,-4.106107,-4.632678,13.30459,-3.434737,6.019862,4.283383,2.171503,-15.61541,-17.88299,-7.099229,8.392267,18.59452,21.78547,-8.942934,-3.965341,-14.22929,-2.452177,4.025234,23.01535,1.317282,8.23964,6.521396,6.109492,8.546144,4.512779,5.601698,8.352527,14.92952,22.73643,-11.71768,4.188288,16.449706200005252
-2.535664,-7.513409,0.1030933,20.17559,-1.389035,6.339521,-0.08358081,0.653947,-21.9557,-13.85263,-10.89256,-1.648137,6.70516,12.04248,-7.000646,-0.4266355,-7.952661,-3.989663,2.355259,23.32487,0.7486284,9.465249,4.283583,3.387322,8.560115,1.460803,5.875795,6.44099,13.79966,21.08564,-13.15163,-1.511072,17.932706200005253
4.668353,-13.8145,5.191551,22.71463,3.772212,5.945838,-2.18077,1.657316,-24.79003,-4.384366,-6.829065,-11.80183,-7.002668,-1.459355,-4.826903,5.263011,-7.274431,-8.827405,2.404368,14.06689,3.400343,10.39839,-4.094441,-0.9513089,3.138581,-3.234116,7.873583,5.289269,7.036676,10.69175,-14.25076,-6.956708,19.415706200005253
4.541109,-14.67056,10.74946,21.82552,4.715618,6.166843,-3.998842,4.898704,-27.14776,3.959373,-0.09434148,-26.09548,-16.28392,-14.16449,-3.746247,10.94991,-7.641635,-10.40943,7.027248,4.506806,6.157016,8.439853,-12.39914,-7.229975,-2.55207,-5.808159,11.92135,5.1304,-3.283963,-1.551269,-14.18741,-7.796113,20.898706200005254
1.079233,-4.417183,16.05926,18.5268,8.856898,5.192377,-3.572142,8.544898,-23.87294,8.425421,4.458597,-30.78558,-19.16302,-20.96488,0.4289403,13.44718,-5.237286,-1.433194,12.11719,1.671526,6.928562,5.885818,-15.37328,-7.08013,-6.151757,-3.057267,5.379547,-1.527803,-10.65512,-10.71863,-10.05396,-3.90508,22.38170620000525
-2.001235,10.81896,14.38203,9.964628,12.7042,5.113983,-2.186525,10.79577,-16.00899,8.108929,6.585133,-17.19183,-17.79776,-22.42874,1.204968,2.453812,-1.571149,12.03238,12.28982,-0.772844,4.909272,3.160157,-14.08215,-2.094076,-9.642824,1.323363,-6.208866,-9.720339,-16.23527,-17.41085,-8.36194,-4.393084,23.864706200005255
-3.157554,18.76028,8.206491,-1.585567,6.48133,9.393961,-0.4666088,10.33264,-10.82347,4.970905,6.716865,-1.82495,-16.01574,-21.26662,-5.045448,-14.59613,3.221717,18.67581,9.376835,-8.226786,-2.14914,-2.929322,-10.01742,1.873954,-14.2331,3.015127,-6.968113,-9.248064,-21.61084,-19.77315,-11.54858,-13.09058,25.347706200005252
