aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
-4.348567,2.755128,17.88624,-4.308143,2.571,5.798798,-11.01132,1.978624,-14.31383,18.2594,-5.362274,4.88194,-6.785457,1.519601,6.412167,1.171817,3.168648,18.54934,6.490046,-0.1981521,2.891827,-7.215235,-4.236985,-8.618594,-2.117231,31.59246,-3.701499,0.7690057,-12.36083,-4.140863,15.48008,-8.245303,-8.6022741002962
-1.917164,0.9104932,14.44155,-0.4054395,2.06625,5.049808,-9.548925,-0.8814904,-13.26803,13.46994,-0.6616834,4.523491,-7.738499,3.292174,2.907492,5.781449,4.257294,14.80126,2.923192,1.443487,0.1851302,-9.489881,-4.473244,-6.723807,-7.602262,26.09977,-8.711482,2.399745,-8.2201,-4.362271,15.29829,-4.922088,-7.119274100296199
2.449438,-1.993064,6.617454,4.955197,0.9832712,3.615196,-5.070679,-2.459944,-10.24636,5.967936,0.08369483,-1.816646,-6.575141,4.838577,1.533889,8.099989,6.018014,6.215539,1.89954,5.717385,-3.344412,-5.422289,-2.640403,-3.395887,-8.038864,13.45509,-8.069521,7.290628,-1.476114,-2.688433,10.00144,4.184952,-5.636274100296199
-0.03386009,-5.217886,1.840461,2.55615,0.2326691,2.977264,-1.314983,-2.803418,-14.72202,-1.546547,-0.6831069,-7.968853,-1.063981,3.785814,3.135195,7.144411,2.058957,-0.4169885,4.302325,13.24292,-1.595019,2.780669,-0.341761,0.8795414,-6.038257,1.446546,-1.831591,8.154606,2.087808,0.5409364,3.458888,7.611819,-4.1532741002961995
-5.785338,-3.825314,-0.1037668,-3.957387,2.324394,4.060039,1.774383,-1.68283,-18.03036,-9.601053,3.466588,-7.343204,3.78405,-3.091121,2.32333,5.527296,-8.153912,-6.879275,2.827685,15.91881,3.516245,8.030134,2.093892,6.623862,-5.495865,-11.14594,3.483841,0.1395746,0.632346,-2.400542,-3.489428,3.133683,-2.670274100296199
-7.564928,0.1240079,-1.48957,-9.28403,5.008535,9.788009,3.56629,1.906115,-9.621699,-12.12165,7.90569,-1.586578,5.237546,-10.25091,0.6705931,5.873687,-15.8692,-12.21218,-0.1084888,6.295193,5.151399,7.670063,2.852261,8.815968,-5.245087,-20.64921,3.526578,-8.132584,-3.665127,-9.413278,-11.19785,-2.567982,-1.1872741002961984
-5.985641,-0.7841864,-1.485677,-12.15875,6.098986,12.44517,4.599187,3.535916,2.697675,-9.816028,6.555864,3.464158,6.200594,-9.938981,1.348504,8.795804,-15.87576,-10.66778,-0.05046571,-4.25399,2.899907,6.108261,0.9604744,6.410094,-4.572849,-19.93394,-4.860159,-8.089042,-3.891653,-8.577465,-14.38295,-5.387375,0.29572589970380037
-3.985649,-3.719619,-1.352891,-13.37815,4.033655,7.069973,5.206791,0.7746042,8.668838,-7.019814,4.287823,2.291864,6.288885,-7.246851,3.99239,10.20207,-11.11278,-4.71867,-4.39306,-12.33479,-2.102988,8.841183,-0.5988758,5.592088,-5.411618,-10.66331,-14.12935,-2.126437,-1.120464,-1.360697,-9.848431,-3.21635,1.778725899703801
-3.214009,-4.331308,-5.88485,-13.09602,-0.0371005,0.455942,2.50841,-1.836504,10.23747,-7.684369,8.420194,1.016398,2.977507,-7.861812,5.760077,7.371606,-7.993245,-1.917816,-13.34789,-21.38031,-4.386733,11.96555,-1.220891,8.806153,-5.394045,-2.6959,-14.74737,-0.8291941,-2.928328,1.853008,-3.176046,0.8204344,3.2617258997038014
-4.357711,-4.103636,-15.58679,-12.82999,-1.652659,-3.366744,-1.57437,-2.323627,11.99847,-13.41702,12.96593,3.875897,-3.459838,-10.65537,0.6691124,-0.1796622,-8.499787,-2.466003,-18.56205,-27.45779,1.042294,9.509359,-3.16582,9.558404,-7.932671,2.33956,-11.65197,-0.7982477,-8.386617,0.8653359,-1.548581,-1.039784,4.744725899703802
-6.616419,-1.30815,-21.91773,-11.65811,0.09459191,-4.656655,-3.012712,-2.55606,11.3292,-14.0435,11.08636,4.856965,-9.283472,-13.90673,-8.988135,-7.901668,-9.593531,-2.902206,-17.06846,-25.05961,8.568695,3.526766,-8.100584,3.100059,-16.31043,5.36443,-11.95361,1.10278,-10.96866,1.593131,-5.137411,-8.807513,6.2277258997038025
-7.044665,2.719516,-18.40722,-6.505772,-0.6969746,-1.679462,-1.712987,-2.300832,7.01216,-3.347768,7.423693,5.272644,-10.89509,-14.59385,-14.33931,-9.192023,-7.198364,-2.322065,-6.91706,-12.70497,12.24529,3.386864,-12.94962,-2.926548,-21.36677,4.123043,-9.193404,-0.8086181,-9.713415,2.342481,-6.33633,-13.03558,7.710725899703803
-3.481814,4.530538,-6.792724,-0.9700623,-5.123688,4.05284,1.398124,-1.477942,0.4778173,9.00152,8.63485,4.392412,-7.499096,-9.781734,-12.40932,-5.42657,0.9672207,-1.510574,5.031515,-0.8096911,11.76699,11.7063,-11.57498,-3.133447,-16.91791,1.589956,-1.011894,-1.095096,-6.284503,0.4214181,-2.541917,-9.855883,9.1937258997038
1.526411,4.689367,6.009179,2.271884,-7.913832,10.31992,2.334002,-0.4770127,-5.675695,14.87358,12.88165,-2.037991,-3.73134,-2.460037,-5.66319,-1.519904,10.01352,-1.041935,10.25374,4.546638,10.81371,17.41857,-5.125696,-0.6942241,-7.403589,2.828539,5.113523,0.9716728,-2.827223,-1.845007,2.340168,-3.577096,10.6767258997038
0.8159072,0.744783,10.68434,4.66492,-6.630324,10.98128,1.093909,-0.1667666,-7.126469,19.1835,11.78469,-9.060395,-0.890701,1.848758,-1.42243,-3.235087,8.941952,-0.07384904,10.76009,5.145963,10.85685,14.14309,0.1855627,-0.6592236,-1.245498,8.766349,6.915623,0.3976992,-0.5145427,-3.952791,6.218222,1.954445,12.159725899703801
-6.348486,-7.918604,7.355373,5.817646,-3.35045,4.783114,1.152265,-1.596556,-6.535462,19.87444,3.280446,-10.80689,4.101742,3.923712,-0.7203818,-7.968223,0.423022,1.17462,7.390165,0.9958245,8.40118,6.064824,4.443933,-2.415762,-2.246124,12.15823,7.089782,1.989544,3.527114,-4.731965,9.424478,8.610219,13.642725899703802
-11.05576,-14.44146,4.970552,4.075008,-5.578444,2.903775,1.114479,-3.585169,-7.54438,10.49866,-6.856794,-7.466685,7.831905,6.801215,2.519887,-6.830605,-1.711597,0.9062578,3.397196,-3.607873,-0.6221775,-2.535212,9.494913,-0.2197645,-6.707671,11.23217,7.735757,7.552181,9.828013,-1.230514,12.48675,15.7201,15.125725899703802
-8.75153,-14.04814,5.48567,-1.629078,-12.98695,3.359543,-0.4649358,-5.221756,-6.417175,1.115034,-11.90294,-5.029167,9.317777,9.501795,7.777758,-1.168641,1.622046,-0.6386713,3.923812,-7.415067,-12.50486,-7.424141,12.40972,3.9092,-9.790089,13.37536,6.020611,8.471822,16.01311,4.716991,13.44428,17.41835,16.608725899703803
-2.807025,-9.507208,6.017826,-8.834527,-14.82292,1.92746,-1.979173,-5.382423,-2.39248,-2.519256,-10.01693,-8.507312,12.73947,10.68679,9.816399,2.345206,1.930003,-2.125574,6.423158,-10.78719,-17.17575,-7.68314,11.08718,4.251705,-11.25369,19.33087,0.1993739,5.703407,19.9011,8.559701,10.12615,14.9358,18.091725899703803
0.5897861,-5.771752,5.20269,-12.92067,-7.657762,0.5092789,-1.111555,-2.910424,-0.451746,-5.819761,-6.363113,-11.66116,15.20817,8.428826,5.712883,2.976551,-4.61363,-5.544063,5.173439,-9.889239,-16.99599,-9.20411,6.583966,-0.3656335,-10.89359,18.11989,-7.793674,4.426999,20.23363,9.623136,2.467508,10.30892,19.574725899703804
-0.1150868,-3.571435,4.937081,-11.41726,-2.090931,-1.630599,1.183652,0.002739334,-1.50028,-11.77863,-3.880647,-9.315322,11.54055,4.078597,0.255756,2.107919,-11.66518,-8.963756,-1.37706,-5.968341,-18.40566,-11.58866,1.968461,-5.648983,-7.772215,1.26838,-9.763746,3.405587,17.19682,10.5315,-5.567967,5.039721,21.057725899703804
-0.7761801,-1.968534,8.966207,-6.681214,-2.802248,-2.329612,2.123016,0.1923334,-4.821729,-18.67091,-2.755936,-4.627516,4.508874,2.776444,-1.449866,-3.549088,-9.233572,-8.762622,-5.918772,-1.085332,-17.80956,-9.742023,-1.348447,-6.958767,-4.438343,-18.11633,-1.10367,3.393349,11.58392,10.47613,-9.354856,1.297131,22.5407258997038
-0.2184751,-1.285804,8.488224,-4.467826,-2.992675,-3.60004,2.871452,0.06292252,-0.2135274,-17.93498,-2.644729,-0.6668491,-2.907634,-0.003474289,-2.857237,-9.86714,-2.063562,-9.660205,-4.287189,0.9663592,-12.83647,-7.750202,-2.036681,-3.507322,-0.7841259,-19.27545,4.20481,2.10023,2.938161,7.502629,-11.21371,-4.436436,24.023725899703805
-2.613464,0.5677286,-0.1534149,-4.496032,-3.448777,-5.12996,5.969599,0.2714985,14.44325,-9.364751,1.316937,2.778456,-5.587657,-4.085734,-5.125168,-9.579426,-2.012891,-9.765526,-4.96029,1.471195,-4.925308,-5.920198,2.605008,1.291638,3.83057,-14.4517,4.816639,-1.031727,-2.881706,4.548828,-14.35392,-8.28466,25.506725899703802
-6.013071,5.587223,-2.521811,-2.45343,-5.593795,-3.200924,7.949932,-2.147645,20.59583,0.8556611,5.838595,8.084711,0.8678305,1.812903,-2.343011,-6.815021,-4.02035,-1.527936,-9.513921,7.83482,2.005853,0.6588559,7.947511,3.987988,8.561518,-17.77832,10.31381,-2.586561,0.8430044,5.625438,-14.18296,-7.076007,26.9897258997038
