aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
-3.411075,12.80838,-24.10952,-11.12453,5.530925,1.643215,-3.325613,0.009035786,-27.54092,-38.1064,-7.803862,-15.67878,-16.64643,-5.936656,-30.66672,-7.11725,-3.692155,11.60445,-19.67844,-14.7235,5.127401,7.651038,-3.161937,5.047808,-22.66879,-14.38999,-1.76175,-4.578416,-13.99538,-9.751921,-16.42698,9.173239,-9.38521570002194
-1.537949,12.6502,-20.34294,-4.133044,6.302063,1.391523,-1.360752,1.195994,-25.74346,-36.6752,-7.021581,-10.86727,-14.1707,-6.132026,-26.93381,1.644943,-4.361629,6.302487,-10.75683,-5.442357,3.69132,8.90021,-2.638244,6.219815,-26.72965,-21.1225,-0.9175941,-1.526988,-14.52281,-7.279601,-21.50625,12.583,-7.902215700021939
-1.636533,4.011902,-4.156785,11.0458,1.647501,-2.568632,-0.9315029,0.1009889,-13.69831,-17.97338,-7.135719,-6.034579,-9.710279,-10.76491,-13.64093,4.41385,-3.753276,1.989525,3.321643,8.228734,1.404796,2.950535,-0.7782735,1.199155,-17.78599,-11.53357,-3.769016,-1.847655,-10.60383,-8.895957,-19.64348,2.636213,-6.419215700021939
-2.047832,-4.861416,7.601313,12.85348,-3.945061,-3.86077,-1.666759,-0.1869843,1.141188,6.858434,-8.226065,-4.978717,-4.619348,-15.55041,1.173992,0.1505031,-3.942001,-0.5258836,9.454036,6.907526,1.01067,-2.135065,0.4310055,-2.896062,-1.047813,11.62665,-7.440848,-7.461057,-5.017956,-11.12256,-5.167887,-7.561627,-4.93621570002194
-3.327926,-5.637081,2.258012,-1.115012,-6.327774,-1.127858,2.73356,0.08805212,13.63253,23.59233,-5.091599,-6.280671,3.208836,-15.2756,17.91707,4.856311,-4.283238,-2.465755,5.60622,-4.486236,-0.4593732,-3.478899,2.31338,-3.183248,12.73104,23.86534,-2.119024,-8.552233,-0.7855933,-11.47073,14.51427,-3.015837,-3.4532157000219392
-6.897517,-5.012609,-6.564205,-8.804674,-5.964497,0.7906615,8.437546,1.36169,19.16207,27.49598,3.234479,-6.572299,9.392786,-12.80814,31.97248,17.86563,-3.153009,-6.72258,-1.856125,-8.8637,-4.391218,-4.066188,3.363123,-3.170589,12.63837,18.14923,7.265163,-4.197552,2.767662,-12.41123,23.87173,6.195076,-1.9702157000219387
-9.162864,-6.23781,-4.693875,-7.546661,-3.406093,-0.1857765,10.33053,6.42932,17.38675,20.27499,11.98348,-4.512778,11.20572,-8.512874,35.51629,28.27343,-1.904606,-9.530442,-5.782324,-8.017352,-9.38186,-3.984602,3.870267,-3.009139,3.163465,9.755852,10.39135,4.538906,4.603497,-10.43412,20.52698,6.980098,-0.4872157000219399
-8.706033,-4.938765,5.332377,-6.328898,-0.6909629,-0.9098831,10.66681,10.2997,10.10005,6.816449,17.40138,-5.927386,8.025148,-4.035448,23.99618,28.16838,0.3558016,-5.613002,-5.87557,-4.887824,-11.46893,-3.551878,5.831381,-1.675461,-6.137768,3.546388,10.76983,13.48547,1.26539,-6.819475,9.098443,-1.051913,0.9957842999780606
-3.528876,-0.140834,14.29441,-3.079728,-2.484343,-0.2085571,8.732226,6.811075,2.331931,-3.258329,14.62325,-5.700998,1.314932,-1.823981,4.81938,15.42257,5.544721,-1.736207,-4.886635,3.399651,-8.047006,-3.489711,5.778129,-0.3195783,-8.627593,-3.231318,10.50258,13.40487,-4.114155,-4.912137,-2.118717,-7.545573,2.478784299978061
2.336147,4.953729,15.62515,3.163565,-7.458616,-1.042217,1.991582,-1.354995,1.428387,-3.354203,3.164814,1.48578,-2.634158,-1.953873,-8.053989,-0.4350943,6.112007,-0.5584514,-1.68271,9.161169,-5.227274,-3.975845,2.113774,-0.03861045,-3.466386,-5.47075,6.596405,10.21042,-4.543385,-2.683027,-4.606396,-6.363079,3.9617842999780617
