aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
1.094302,-2.150587,0.2102221,-3.820488,-14.6661,1.506128,-9.969219,-4.232854,0.927326,9.458192,-1.586719,-18.4553,-12.02982,-5.876231,3.961991,-4.017637,5.307528,-5.257222,-6.99346,-2.45332,-4.059974,-11.31008,-9.147836,2.729861,-7.121696,0.6989522,12.47144,-5.980808,-10.66482,-2.021857,-5.047556,-0.8490435,-8.79909230000339
3.022368,1.367933,-3.1252,-3.851305,-12.48606,0.5701238,-9.877839,1.556175,3.01684,10.5449,-6.441765,-9.918959,-11.79092,-4.451177,1.804537,-3.201716,5.907335,-1.98651,-8.132327,-7.878367,-1.66177,-2.617954,-11.31163,5.146363,-11.19266,-1.072139,13.48729,-5.315114,-9.647435,-6.332664,-2.016215,-0.1692058,-7.316092300003389
2.45415,4.306513,-3.907907,-5.174566,-6.946554,-3.80952,-8.388686,7.691707,0.8406715,1.859532,-2.264402,3.951603,-6.026919,-4.395913,-2.163772,-2.487634,3.236008,-0.2038088,-8.25463,-10.5304,-0.2097463,8.171499,-9.622223,3.852997,-12.59339,-1.90549,10.01058,-2.999246,-3.539459,-9.654488,2.628158,-1.386979,-5.833092300003389
-1.263699,1.145567,0.1363022,-2.470677,-0.2959387,-1.401333,-2.904747,12.09586,-4.650553,-7.872726,6.585719,5.83107,1.804165,-5.627134,-5.862863,-2.610351,1.327063,-2.825366,-6.204154,-3.704184,0.09805729,14.376,-5.05492,1.592291,-9.023075,2.597178,4.869517,-2.650142,3.202762,-9.595312,6.259882,-2.806817,-4.350092300003389
-4.541778,-5.579481,5.154965,1.965304,4.230309,7.315158,4.187865,11.83761,-3.635607,-7.65032,7.078375,1.910199,7.187559,-2.899801,-7.063563,-6.232515,0.5104691,-9.362883,-4.458955,3.278617,-1.840582,19.3794,-0.4813396,-0.7782278,-1.438418,10.82479,-0.7271241,-1.914298,5.278237,-7.171539,7.655277,-0.08478623,-2.8670923000033888
-8.063505,-10.69196,12.24568,7.164384,6.886383,13.34477,7.823984,3.805292,0.4144883,-1.751015,0.4617683,2.180938,10.16584,2.196231,-2.41035,-12.91022,0.8620238,-16.9756,-2.282871,6.291517,-4.782369,22.65181,2.219973,-3.067239,4.395593,17.00747,-2.277328,-2.841417,5.214646,-3.593463,6.056599,3.653002,-1.3840923000033882
-11.35417,-9.202717,19.18848,10.18694,8.478024,11.8532,8.960763,-4.833212,-0.289568,1.900995,0.7669249,2.32204,11.79255,2.283155,5.897099,-22.05931,3.291283,-17.06394,2.918379,6.234049,-5.015919,21.62154,3.953906,-1.32437,6.177314,13.89325,1.392728,-6.599609,7.882348,-0.2379328,5.348998,5.210683,0.09890769999661053
-7.737626,0.08471768,21.06716,10.09724,4.445361,5.140111,11.58125,-7.704343,-2.194357,4.259412,8.285216,-0.7518743,12.59794,-1.364711,13.27503,-23.90658,6.333597,-8.027822,7.393876,5.824506,-1.784005,14.46559,5.742702,5.011114,9.709639,3.526472,2.811488,-7.294482,12.29903,1.334824,8.427184,8.261292,1.581907699996611
1.904308,11.04039,17.75929,10.80287,1.431897,0.364915,14.11277,-5.827119,-1.651421,7.370009,11.13315,-3.039266,9.733145,-5.28488,12.91181,-16.98037,9.697686,2.85903,8.544091,8.90952,4.716174,4.420247,6.231747,10.12749,10.17566,-2.768501,-1.040616,-4.134442,11.16416,0.7482439,9.649756,10.5816,3.0649076999966116
10.44343,18.76035,11.16906,8.930321,6.122022,-2.947093,14.33042,0.6699659,4.727611,10.98843,4.790798,-3.966682,4.772381,-6.905297,6.239303,-4.701605,12.66914,11.91788,8.943739,9.493306,11.70159,-1.715708,7.818111,12.37768,4.530479,-1.527642,-4.985823,-1.157872,5.348555,2.49157,7.04088,11.1929,4.547907699996612
15.27687,19.55435,3.724436,5.464289,9.692225,-5.705507,11.40114,5.152132,12.88246,13.67941,-3.044451,-2.388747,2.336141,-5.716041,1.869254,6.296507,11.82275,16.07428,8.942276,4.754007,13.60201,-7.398981,8.878681,8.991875,0.4868071,1.351494,-5.049464,3.949481,0.3812949,7.157699,3.857026,9.436621,6.030907699996613
13.49201,12.99352,-3.253423,6.113756,7.217069,-6.102163,6.913547,3.226604,12.55192,13.03672,-5.72674,-0.2216386,2.10666,-2.845956,0.3296843,9.429634,4.749658,10.96121,9.10741,1.223207,9.061269,-17.16385,5.768867,2.559515,-2.527367,1.435797,-2.651211,12.35773,-3.906866,9.249025,1.185964,3.086655,7.513907699996613
4.825455,5.722051,-4.494546,11.78215,2.078775,-5.965733,3.773574,0.3460649,4.871025,6.969661,-5.873625,0.01011182,4.382263,5.027965,-0.1960816,12.16549,-4.755503,2.446392,11.05251,4.202186,3.082925,-25.78024,3.73063,0.3668753,-3.498837,1.257613,-1.576186,12.06356,-4.571581,10.5601,0.3347265,-0.06100773,8.99690769999661
-5.34216,-1.016072,1.496709,15.72903,-0.4172745,-8.074815,0.2599623,-0.3314525,-1.478249,-2.441694,-2.866783,2.67749,7.258973,14.0172,0.1757218,15.77691,-12.73864,-0.9137926,11.66355,9.698537,-0.4549418,-27.65531,3.989051,-1.457074,0.01996803,0.8287892,1.11511,8.904324,-1.618004,13.30452,3.366616,3.813279,10.47990769999661
-12.53498,-7.426042,5.848453,12.63142,1.774115,-13.00134,-5.306011,-2.066239,-2.501162,-10.72452,5.417488,9.255621,8.013225,17.50651,0.6198347,21.74225,-17.82851,0.6328625,7.082947,6.613053,-3.47954,-23.24932,3.025034,-6.256501,1.52969,-3.263927,4.94143,13.91191,-1.139795,12.18782,6.368604,7.572472,11.962907699996611
-15.29219,-12.93873,5.632516,7.188798,0.5871834,-13.32939,-8.102335,-5.694092,0.4089815,-16.04334,6.910892,16.23813,5.645492,16.97836,2.149953,29.48721,-17.80485,3.16995,-1.732675,-2.948398,-5.810664,-20.27113,2.751695,-10.28728,-1.391538,-5.703175,8.386002,14.94583,-1.368263,6.723026,4.111321,5.776406,13.445907699996612
-11.42986,-14.95447,5.393949,4.549383,-6.428578,-5.776061,-4.159627,-5.681776,2.225609,-15.57169,-4.183653,12.78622,1.939446,15.52151,2.481546,27.18185,-12.19001,5.73046,-7.61063,-4.834902,-4.020379,-18.06224,3.074257,-7.474248,-5.942333,-2.754463,11.87035,9.26473,1.542526,2.33838,-2.294141,-2.842252,14.928907699996612
-2.915455,-8.83443,3.784547,1.922179,-11.60272,0.4779019,1.099667,0.08801908,1.210814,-11.46204,-14.06213,-0.01712038,0.7749254,13.67057,-4.031878,16.13674,-4.665424,7.101727,-6.095588,0.8662375,1.049122,-9.173296,3.021404,-0.911129,-8.5142,1.909774,8.135216,7.470979,4.446607,1.692525,-8.636585,-15.55614,16.41190769999661
2.447125,-1.764117,-2.380333,-1.479543,-10.27424,0.001780889,5.188591,6.529454,0.2179896,-8.100341,-16.77623,-4.430537,0.306909,11.36,-12.24217,10.09939,-0.4092202,4.680176,-1.658624,9.956778,7.232889,-0.08005113,2.280598,0.9342812,-5.017046,4.250531,1.496948,5.078565,5.18576,3.737923,-11.83244,-25.92857,17.894907699996615
