aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
-6.1488,-8.743538,-16.05811,-4.78667,6.008745,-11.67576,-10.36352,-5.733012,-5.187511,2.365815,1.38218,-0.009049293,-28.76962,-28.90846,-10.28594,-18.91158,-15.00633,-6.172874,-22.70232,-7.542933,-4.144483,-13.50942,-12.33,-17.62318,-20.99438,0.3456453,-13.03796,5.832552,-25.82809,-35.37314,2.690576,-29.98311,-8.80129539989866
-10.12137,-6.972043,-21.59623,-9.355343,7.103275,-4.692836,-9.185473,-4.984136,3.195006,19.1099,4.886278,-2.039629,-30.1138,-31.35732,-3.24428,-10.33692,-21.82726,-5.706865,-23.45662,-12.0513,-8.920248,-7.642432,-9.938863,-18.71442,-12.76364,8.913458,-13.18683,4.0838,-28.60807,-41.78218,8.019944,-26.22632,-7.318295399898659
-13.97988,0.18609,-24.83547,-14.62026,3.332428,9.192864,-2.746458,1.99579,8.678615,24.17029,9.911622,-4.674661,-27.39783,-26.22511,2.437318,-5.732868,-22.75221,-1.432878,-13.52239,-12.34843,-9.015624,3.202356,-2.760667,-10.92501,7.339042,13.1974,-11.10558,-5.103865,-27.2438,-34.57041,12.3969,-14.80721,-5.835295399898659
-17.1921,4.34933,-20.81509,-14.3422,-2.786269,16.40905,2.611294,10.3917,8.775438,11.56027,8.261897,-6.548355,-23.92586,-18.89612,-0.2819913,-10.47243,-20.57177,3.517716,-4.691618,-14.15223,-9.315379,9.348676,1.779172,-2.864828,22.51033,4.520892,-6.28989,-16.78349,-21.63791,-22.51394,13.3029,-2.625454,-4.35229539989866
-17.59824,1.773786,-9.983595,-9.871438,-9.784948,9.650528,2.414951,11.01415,10.82551,-5.114602,1.804398,-5.21196,-15.93082,-11.24136,-4.551573,-16.82359,-16.01109,5.39043,-1.026555,-14.76286,-14.48047,10.85387,2.013911,1.208173,23.32609,-6.189525,1.956742,-15.34449,-12.73983,-9.706629,10.26244,10.13564,-2.8692953998986592
-13.02611,-0.4214048,3.805054,-4.787047,-16.14123,1.070939,-1.130354,2.460602,9.628395,-18.26503,-1.700051,-2.624498,-10.35663,-5.821518,-6.520716,-19.1533,-6.256237,1.678179,-0.7675551,-7.999757,-19.01622,10.99262,0.4293468,4.422269,11.83563,-14.06887,7.847614,-3.817407,-10.98481,0.2157523,1.892525,14.15851,-1.3862953998986587
-3.065742,0.1723325,12.20289,1.933472,-18.45627,1.938861,-3.696986,-6.193244,-0.3140782,-28.3071,-1.756097,-2.344249,-13.90998,-6.018991,-6.717216,-18.57622,8.657181,-3.931951,-0.6426479,-1.924739,-16.81979,9.165703,-0.498287,4.597732,-2.099022,-19.02001,4.961255,2.392181,-17.98863,3.23491,-4.580842,6.555636,0.09670460010134008
8.750662,1.537914,11.77053,8.957629,-17.84189,3.28412,-5.165328,-8.87352,-13.89261,-29.65544,-2.036492,-4.276551,-18.23186,-5.145019,-5.049996,-20.41991,22.00775,-3.715455,1.986709,-0.2507636,-9.041166,3.77828,-0.021829,0.1064729,-11.28532,-17.86374,-2.893955,0.03336164,-22.04366,6.753539,-1.626754,0.4268074,1.5797046001013406
15.7538,2.422435,5.584165,12.17758,-19.35688,-0.4940765,-5.758312,-8.360743,-22.3553,-17.50968,-7.217921,-6.201661,-9.82485,6.850588,-0.352108,-16.17272,25.99088,0.8972188,4.366516,1.720522,-0.7808591,-1.151383,-1.880906,-2.416073,-17.5168,-12.88393,-5.509284,-3.734263,-12.75414,16.80263,5.637981,5.52408,3.062704600101341
14.60133,1.545032,-1.928944,8.392968,-20.53053,-4.318928,-4.171051,-7.530709,-19.26256,-2.799715,-14.22344,-0.9099837,3.92491,18.0821,4.038523,-1.725298,19.94533,2.20639,3.331886,2.114784,3.868614,-2.481988,-4.802486,-1.568937,-20.84201,-7.01577,-2.128317,-1.474359,3.257785,23.92758,5.639852,11.77239,4.545704600101342
10.48948,-0.165161,-1.362392,0.7842073,-15.48103,-8.77095,-0.7372558,-4.425006,-9.087266,0.4077867,-14.69379,8.744461,7.200922,17.1947,4.639143,8.997569,10.37668,-1.580945,1.984616,0.7562853,5.16552,-5.261557,-4.490758,-3.4973,-20.31968,-2.080809,4.778709,5.357941,11.93199,22.38788,-5.930859,5.727686,6.028704600101342
9.914704,-1.035317,4.878392,-3.958764,-8.778422,-9.721167,2.186271,-0.5450687,-2.698769,2.021555,-8.761306,11.81363,3.102773,12.31639,8.003093,16.38265,5.997097,-6.468309,3.741865,0.8180486,4.399945,-10.76971,-2.986662,-10.50729,-10.42255,5.165588,12.31666,10.24097,13.47602,16.6927,-14.40738,-2.75404,7.511704600101343
