aHIP_rh,pHIP_rh,lAMY_rh,mAMY_rh,THA_DP_rh,THA_VP_rh,THA_VA_rh,THA_DA_rh,NAc_shell_rh,NAc_core_rh,pGP_rh,aGP_rh,aPUT_rh,pPUT_rh,aCAU_rh,pCAU_rh,aHIP_lh,pHIP_lh,lAMY_lh,mAMY_lh,THA_DP_lh,THA_VP_lh,THA_VA_lh,THA_DA_lh,NAc_shell_lh,NAc_core_lh,pGP_lh,aGP_lh,aPUT_lh,pPUT_lh,aCAU_lh,pCAU_lh,time_second
-0.05455848,-14.98893,9.154116,10.02529,-16.64972,6.223667,-4.972042,-11.52672,-6.623416,-1.007112,3.598498,2.672154,-4.160804,-1.797468,-12.2842,-15.05154,-5.786734,-11.77591,10.50095,-7.315519,-10.09519,13.27167,-3.78291,-3.150228,-8.331665,-10.24812,-6.252755,2.923956,-6.522359,2.383818,-4.51399,-17.33199,-8.77022509998642
3.076899,-14.99812,9.005267,9.859666,-10.64083,10.0759,-4.516761,-6.88255,0.151091,10.6612,2.863549,-0.4987023,-3.178178,2.183079,-9.527275,-14.30794,-5.611316,-10.64308,14.36273,-4.564225,-5.61427,13.77878,-3.76639,-1.379955,-5.324592,-1.193307,-0.1286609,-1.236123,-1.772469,5.127091,-0.2668217,-11.12241,-7.28722509998642
4.319861,-11.63724,3.461832,8.115771,-4.115222,5.531542,-5.248207,-2.039345,3.597401,14.58002,-0.8972481,-1.727423,1.041688,8.141697,-4.303441,-5.525741,-5.262753,-3.959378,13.08949,-4.601059,-0.6171066,9.166698,-2.541393,-0.3588244,-1.150401,5.819227,10.70462,-12.28458,6.689086,8.033944,2.118539,0.3709485,-5.804225099986421
0.2979687,-8.801925,-5.071522,0.2978431,0.7778039,-2.126291,-4.110446,-1.638554,0.2500287,11.06554,-1.699717,0.5712981,6.63816,11.49725,3.498898,7.103012,-3.60556,-0.8751402,7.117334,-7.698905,0.6739685,2.126204,-0.5172753,0.5447275,0.9682903,4.956387,19.05879,-19.41555,13.05375,12.90797,0.4551378,9.960099,-4.321225099986421
-3.318763,-5.611246,-13.66844,-7.673034,5.056037,-5.139595,0.6454688,-4.280793,1.450897,6.025046,-0.7126276,5.617133,10.19873,7.747398,14.98664,10.78439,-0.3495994,-1.206954,0.8744893,-7.478374,-0.0666048,-5.030207,3.515832,6.716292,2.878215,0.4038209,19.09513,-15.38833,13.84266,16.24869,0.1918164,15.79583,-2.8382250999864205
-5.217594,-0.5283937,-20.53937,-11.37558,4.588133,-4.679934,4.783893,-2.002293,10.98215,6.744066,-3.723584,8.477216,9.824506,1.352399,21.42268,3.009026,1.359516,1.719205,-2.497259,-2.650736,-2.235569,-6.381203,8.473231,11.43084,6.322298,0.7795618,14.8099,-6.064362,8.09459,13.7577,2.686441,13.05784,-1.35522509998642
-2.281119,4.924615,-17.09509,-7.608411,4.051916,-1.368031,7.623233,5.793988,16.30945,7.530693,-9.044584,7.504328,3.487387,-3.09477,20.12383,-7.846015,3.331166,7.818382,-1.545472,0.2498622,-1.434343,-3.725292,10.95634,11.14649,7.491716,3.065183,7.624484,0.8436616,-1.935656,4.317958,-0.2712344,2.9664,0.12777490001357883
1.16393,11.27775,-3.805937,-1.684465,5.090519,-0.3342194,7.454544,8.851563,15.84932,8.607261,-6.543815,5.50213,-2.044697,-6.842697,16.89822,-13.62557,6.609848,10.63297,2.022814,-2.428345,3.185496,-5.167353,8.755134,7.430595,5.871107,4.384878,-1.204211,2.868772,-6.178134,-5.524709,-7.439418,-6.557811,1.6107749000135794
3.757459,18.64386,7.522931,3.420341,5.290982,-6.454175,5.222538,7.295917,14.40454,6.302796,0.5912009,4.14549,-5.33708,-10.47657,8.761568,-14.98932,9.046493,11.82147,4.97304,-3.320022,5.720386,-10.0872,5.025972,2.515912,6.888122,0.6427344,-8.49933,3.4226,-6.700862,-12.73687,-12.65041,-8.757192,3.09377490001358
6.205821,20.55693,10.03858,7.733266,3.751347,-14.32372,1.804346,3.175788,8.700787,-6.920927,-0.4682976,1.894599,-7.70403,-12.96185,-3.007199,-13.77865,7.66175,10.83837,5.881985,-1.132052,3.79655,-11.79705,3.315751,-1.04424,6.866267,-6.8991,-16.25444,3.103619,-7.237637,-17.16436,-12.65036,-2.989533,4.5767749000135804
