"sub.id" "LH_accumbens" "LH_amygdala" "LH_caudate" "LH_hippocampus" "LH_pallidum" "LH_putamen" "LH_thalamus" "LH_cerebellum" "LH_diencephalon" "RH_accumbens" "RH_amygdala" "RH_caudate" "RH_hippocampus" "RH_pallidum" "RH_putamen" "RH_thalamus" "RH_cerebellum" "RH_diencephalon" "LRH_brainstem"
"1" "sub-01" 0.103029664473406 0.0283783597775627 -0.00996768049053581 -0.0387210597621137 -0.0711576088966294 0.080066591737052 -0.0417293838326441 -0.0553973969547963 -0.014756605531672 -0.0281040617272686 0.213552511779136 0.111056319574266 0.058174003897907 0.00119290056494668 0.0637301200561176 0.117686146614713 0.100971490116081 -0.0813598141817017 0.124674813820868
"2" "sub-02" 0.0719599370734438 0.00739707202461303 -0.0206147101260285 -0.0473222167098057 -0.137553730340686 0.0665606688049486 -0.0149771477135244 -0.0129661988951187 0.118592171922304 0.0142743021004343 0.0895531254039228 0.0500755447235595 0.0488243321497519 0.0922810758196122 0.157335100328277 0.139207780518122 0.188889091109679 0.142831712204346 0.0971994368800157
"3" "sub-03" 0.0061863080232958 0.0509959711658594 0.0670213847152396 0.0180163963977417 -0.00348605204612555 0.0285401039326648 0.0735867687429953 0.0406871114575097 -0.0096271940444439 -0.0254916602058283 -0.118252535835786 -0.0319435902475618 -0.00234271883860281 -0.0255745585654333 -0.109169707951169 -0.0367209951030892 -0.166744885594576 -0.082880492537226 -0.0482779326780544
"4" "sub-04" 0.0869973133374015 0.0826563668359794 -0.0825632348106627 0.0935534086389777 -0.121648991084343 -0.0308018732070087 0.120336762050896 0.0809503824656374 -0.0626026660103907 0.0611815372179061 -0.071154750359039 -0.0154875555347288 -0.018893687269622 -0.257253016418953 -0.133572848771563 -0.258638918279587 -0.217838466103131 -0.0593172461566412 -0.0813574292091762
"5" "sub-05" 0.031320259929003 -0.0100138940704043 0.0877491630626377 0.084792221663475 0.0752971451309847 -0.00822246292191675 5.20365467209433e-05 -0.0309049001663422 -0.208657359825968 0.0827293014456763 0.0324678553584069 -0.0573291295727099 -0.0203163408967171 -0.0270805584451822 -0.0313778733122456 -0.0517773013762782 -0.0561757054672564 -0.163598417166445 -0.0452469858286178
"6" "sub-06" 0.0322012594349671 0.00579835567315515 -0.00960292052376045 -0.0811723310679034 0.012460733735753 -0.041035358002837 -0.0753730402870888 -0.107628734225964 -0.0213459833480361 -0.113619635899843 0.145256001274661 0.0656596396320305 -0.040902135736416 0.0533645471098454 -0.027145691426194 0.0998098441702935 0.143487163761777 -0.0576044846564933 0.0340219572790601
"7" "sub-07" 0.265974384022663 0.217266607428392 0.193538594373948 0.066190945306035 0.105598966087897 0.184627372147545 0.0484032591352394 0.0322562541856564 -0.0530149424686765 0.180838095098262 0.227316621594067 0.253216642268351 0.131597231268349 0.106856618531842 0.0960903520087142 0.0315125605395801 0.0911293771225444 -0.00576763667902949 0.11143101003976
"8" "sub-08" -0.0587783394967259 -0.00439532372360259 0.0224706975468845 0.00193731656445251 -0.00464968829260791 0.000939765705872862 0.0607119435221082 0.0751855518304341 0.105907920202402 0.00782276240945408 0.100146612411449 -0.0287117490383615 0.0599839261062773 -0.0586816662823458 -0.0611213655648845 0.0756814107451389 0.0672722093491552 0.0197797818159802 -0.0343086302251542
"9" "sub-09" -0.120419275610627 -0.0841586977590039 0.000242166792600049 -0.0521609009861858 -0.0619293328022619 -0.0652984018238483 -0.111783402460285 -0.0396461036443445 0.0362015101027665 -0.137921642036 -0.0100519466469575 -0.0744300597123022 0.0822473326068599 -0.0138526503072421 -0.0331132074550133 0.0130191720066292 -0.0111600057210735 0.0139989882087785 -0.0240614055587193
"10" "sub-11" 0.0443678224388336 0.0463757756229911 0.0362701975251557 0.125741467431644 -0.041150577139493 -0.0759496504587987 0.0740645302818258 0.0386506958715103 -0.00207608535401676 -0.000144994773321178 -0.0447235761558074 -0.0738443254008289 -0.0415703629317339 -0.0824657817318698 -0.0787275948912509 -0.139459396560812 -0.121162794981771 -0.0768948159842109 -0.0816530874710952
"11" "sub-12" 0.0497653156817535 0.0664037261704643 -0.0779793734818314 -0.0127546956188904 -0.0310070541230945 0.0364258058205737 -0.0230571671239974 -0.000592240484391799 -0.0740243625158977 -0.0941371602356718 0.0937265768183831 0.0819331214652359 0.10991806741153 -0.0507211085512291 -0.0252687753896867 -0.0354932086099401 -0.0160727823486572 -0.00551177864087913 0.035364244759908
"12" "sub-13" 0.182951806722662 -0.0699815307049567 -0.166738483622476 -0.134076031314944 -0.1298092934043 -0.0900995461547908 -0.0461858584472533 -0.0313196421391181 -0.174372489941039 -0.0103945958595716 0.139277954145483 -0.0497636673035363 -0.045612028320534 -0.159270580576826 -0.0538537421419795 0.0220047612919356 -0.000570805518977871 -0.0253939444369888 0.0135477583230851
"13" "sub-14" -0.115515921743725 -0.12599017205429 -0.0866146572351049 -0.0905021438376565 0.00167866008638356 -0.184056134024984 -0.0847391620675234 -0.0551039545706732 0.11189116993951 -0.0918057580933295 -0.122726893962168 -0.14289667377795 -0.089056949639362 -0.188830716561524 -0.104744897366388 -0.139272440919696 -0.169615977922382 0.0662004646095859 -0.113829908522869
"14" "sub-15" 0.0048052769251525 -0.0277388829694556 -0.0120638507575025 -0.122742240852864 0.0252302006725621 0.00767270764080378 0.0198977854522939 -0.038706749666053 0.0900421425156777 -0.0796329580274432 0.0599518065595399 0.0492225288236811 0.0705441791159072 0.00152245339703651 0.0464733679063862 -0.00350376068724241 -0.0157606349616362 0.00482948931370689 0.0132745911491406
"15" "sub-16" -0.0668305930760127 -0.0773607425500856 0.0807059286412552 -0.035952765226296 -0.102054686842109 -0.135269039886598 -0.120941722745067 0.0104081802721264 -0.0319802803351186 -0.0314921907154598 -0.0467699384921982 -0.0550886846740277 -0.0307183557496482 -0.0119242575031838 -0.0428103263762826 -0.0596242036207864 0.0330753616403989 -0.0353235697298944 -0.0153258684677119
"16" "sub-17" -0.0619243166940309 -0.0355812200903324 -0.0588724511440482 0.0157871642038731 -0.109108164785752 -0.0255886713806645 0.100172478151217 0.111232975586932 0.124867133233948 -0.0112987634491543 -0.178874215754993 0.000989340790792927 -0.085130626534254 -0.017096543999368 0.017111288438604 0.0388928151224312 0.153547888888982 0.134426655287346 -0.0379400695580459
"17" "sub-18" -0.00403641771961634 0.0301040900083173 -0.0706248982981536 -0.0229735778811244 -0.100299306153758 0.119584183531214 -0.127514623306121 -0.00146761934494467 -0.138370596449616 -0.0254535679401887 -0.0675255702046504 0.0875103390019729 -0.0529140949329282 -0.0138846315953791 0.0433947838616546 -0.114912516874033 0.000717551913154195 -0.184845026649065 -0.092912536329093
"18" "sub-19" 0.057224551587817 0.113006062503481 -0.0604784910788526 -0.0847683280509277 0.0316507401056546 -0.00657280411349001 -0.0140397330176124 0.0847453900208436 0.0525496524710806 0.000350533171948595 0.0103698598852486 0.0724897773434063 0.00925881225074331 -0.05813187434479 -0.0954747409019261 0.1001758238307 0.141321858517553 0.0772414060797205 0.000272847181627082
"19" "sub-20" -0.0625545607621655 -0.0560605966254804 -0.0830785044644601 -0.0520411023427206 -0.017473120147011 -0.0366429598411499 0.081375265436554 0.0901936936418613 -0.101603759925903 -0.0395246681999207 0.0036673890298904 -0.113762410457339 -0.128627780253248 -0.121891851562935 -0.0587272749025448 0.00360739209943723 0.0617676963693635 -0.105415052573924 -0.0503186919284676
"20" "sub-21" -0.0495604698269894 0.100540207433867 0.0318191074176015 0.0308251961864871 0.0628877441012412 0.203532352576752 -0.0318646759588216 0.0206559716772056 -0.0639977717599944 0.0449204108388748 -0.0775868879406161 0.0836898283372224 0.0146109713963616 0.00240936712676829 0.0474571802757142 -0.0589900756600229 0.0317113985531249 -0.107068624392609 0.0406286031342806
"21" "sub-22" -0.22116817372189 -0.0373669680451272 -0.0198482880041066 -0.00513296835676592 -0.0141034163965727 -0.0382215867483403 -0.0279146053590662 0.0538201590643066 -0.0324477690246536 -0.0458860354876578 -0.137547142944449 -0.0666368837857018 -0.00340308205990807 -0.00224077092825394 -0.0254102046381983 0.0411010048963612 -0.0795696817069379 0.0320244296264548 0.0211345507927188
"22" "sub-23" -0.0661994544918604 -0.13023172372201 -0.0306986733278724 -0.0834682000841521 -0.0770933126274542 -0.12365113754473 -0.173938615704526 -0.172657298498557 -0.0658426111275199 -0.0300635454252852 -0.067336345639432 -0.0430259381078345 -0.0652193574811007 0.074287179829473 -0.0120435884328799 -0.00578744196534596 0.0766600113072981 0.0328514073665342 -0.0333007200350986
