"sub.id" "LH_accumbens" "LH_amygdala" "LH_caudate" "LH_hippocampus" "LH_pallidum" "LH_putamen" "LH_thalamus" "LH_cerebellum" "LH_diencephalon" "RH_accumbens" "RH_amygdala" "RH_caudate" "RH_hippocampus" "RH_pallidum" "RH_putamen" "RH_thalamus" "RH_cerebellum" "RH_diencephalon" "LRH_brainstem"
"1" "sub-01" 0.141229411470041 0.0299078254623556 -0.0354477995758759 -0.0180470798480065 -0.0689280431757943 0.0362681139868141 0.0253634928114399 0.0611501481281729 -0.177342911470859 0.0883386063330524 0.0707511522535189 0.00625069826482274 -0.0501662537534849 -0.0698682511090504 -0.0970526372623404 -0.0392668366056243 -0.0174088935873962 -0.100823712554219 -0.0260490369802784
"2" "sub-02" -0.095116782216869 -0.045385737936347 -0.0260507397817342 -0.0451563499411146 -0.0816923864584823 -0.0793786415119929 -0.118454064498266 -0.0375334921939627 -0.0230122224774133 -0.0442934525606283 0.00889629757907673 0.0196572875245588 0.00416915261717836 0.0171606566339305 0.028292633946936 -0.00571290725739757 0.152691489548897 0.106243105903349 0.034853601824757
"3" "sub-03" 0.0863148104082107 0.0502878548160109 0.0124681875105764 0.0489848400353093 0.100701086686157 0.0934150447146265 -0.0646304714277834 0.0597685201931224 -0.00923869393532268 0.0926344523921825 -0.0790587465874109 0.116582220030535 0.0128741417787193 0.0261535087004261 -0.0324877284508393 -0.0807353943966593 0.0411138536013352 0.0614212384447522 0.0775303589548259
"4" "sub-04" 0.170695614071925 0.0349128517812618 0.0425765381695646 0.0535447665714636 0.027630068374735 0.12618862688642 0.143172697889843 0.0675484984269583 0.0495347322712588 0.0450809918497308 0.114217862351752 0.0412220566330056 -0.0104099117812165 0.0300749603998885 0.057818854022741 0.150514640834648 0.0132323958773403 -0.00190596573151419 0.0334617747920869
"5" "sub-05" -0.0834569948422083 -0.0143390633707991 -0.00781676380018648 -0.0407377255555927 0.0769503405469593 -0.112697393566655 -0.0626758197029043 -0.0729430340926849 -0.157310423337083 0.0461574497664455 -0.0910844361558514 -0.0223952567181596 -0.0534189901489074 -0.0502415479199823 -0.0161644249584498 -0.0719658501736225 -0.0229632173767747 -0.0665101031960237 -0.068615567318967
"6" "sub-06" -0.0581113296151885 0.0165664837985706 -0.188483157120018 -0.0387022056448675 -0.0307197126066706 -0.0319429530765112 -0.199915975979494 -0.0741539713166826 -0.0727156491010105 -0.088890125728469 -0.043158908603688 0.082674878797187 -0.0535897283927238 0.045078256824188 0.00689258502036781 -0.117975634307421 0.00584705457450683 -0.177679715551114 0.0616496598856289
"7" "sub-07" 0.156985688836876 0.164850039081642 0.0338566830492511 0.0860853239181689 0.0399710494596883 0.0710546898901496 0.0553597803595871 0.0221172258580997 0.010105414774203 0.130585517107989 0.119917930709452 0.170197459824407 0.0769082831079166 0.0973623003365695 0.068171683397734 0.0538814048474341 0.0723125316765423 0.0675255484659858 0.064591270452944
"8" "sub-08" -0.14016842676233 -0.0885161552834133 -0.12783441507018 -0.0487630603235176 0.0279493301864765 0.0531736856164537 -0.0960612899271489 -0.0162704295970238 0.0353685227543564 -0.085187044559569 -0.109381197396635 -0.115413577244169 -0.18631068964978 -0.0760318393161757 0.00109592178118126 -0.0849847115836131 -0.0127269529130965 0.0362279100286755 0.0356329058021307
"9" "sub-09" 0.0207563036898031 -0.026054406610421 -0.297017601304611 -0.0016843807554854 -0.157141785163397 0.0977897027373978 -0.171491694077832 0.140919737291548 -0.0460928926509706 -0.128817309352038 0.145505732002865 0.183402348579994 0.233906004112307 0.0247400281478157 0.051628963570973 0.0587947482730153 0.137081900862572 -0.249721811079185 0.0969619631963429
"10" "sub-11" -0.253394427704033 0.0700281314987189 -0.024144631995426 0.108380734322369 0.230821100404846 -0.246783992498815 -0.0411915918034034 0.150327050782125 0.0109727334870758 0.109892938505088 -0.274374108986138 -0.134744194519206 0.0245664020678438 -0.118270652677924 -0.0046017785071754 -0.203680148718411 0.0329230817863156 -0.0689228210876306 -0.0644455524350412
