"sub.id" "LH_accumbens" "LH_amygdala" "LH_caudate" "LH_hippocampus" "LH_pallidum" "LH_putamen" "LH_thalamus" "LH_cerebellum" "LH_diencephalon" "RH_accumbens" "RH_amygdala" "RH_caudate" "RH_hippocampus" "RH_pallidum" "RH_putamen" "RH_thalamus" "RH_cerebellum" "RH_diencephalon" "LRH_brainstem"
"1" "sub-01" 0.119723484810156 -0.0450498537280923 0.145428033233676 0.0588635620799108 0.057369614728085 0.0140383216100806 0.0759513410950802 0.126235210421418 0.108024004329014 0.0403873192142782 0.026768714512772 -0.138968616960877 0.0611667499011393 0.0199495448907351 -0.010630232377914 -0.0212672570370647 -0.0440309537852584 0.0758956957162198 0.00627143262465213
"2" "sub-02" -0.103682758247301 -0.126367911858883 -0.117082200496083 -0.0732216628191447 -0.0265884039784729 -0.084552154371092 -0.0673534899638713 -0.0081901128920913 -0.0295055472316315 -0.0726211231295276 -0.0947688644970922 -0.116030760124347 -0.153608214494483 -0.125299917137974 -0.104027762319426 -0.150927856995799 -0.0349317752033992 -0.0521189593549327 -0.113599891570617
"3" "sub-03" -0.00582700726260412 0.0147977498155634 -0.0586949767642963 -0.00897101904862968 -0.0230816825648952 0.0537852739962262 -0.0301435883176086 0.0558838646177656 -0.0365375167421309 0.00595033433440809 -0.0133225643913255 0.0278899419951043 -0.0631353232252824 0.00373227649196756 0.00398105076057036 -0.032158684547957 0.0122616321057902 -0.0819310769789457 0.0227851490738415
"4" "sub-04" 0.186915545924427 0.0845531443221826 0.114194505639758 0.130902203050881 0.0819601827360809 0.133600491779193 0.095670928970969 0.0952469277990117 0.0943740089099227 0.126468129353259 0.0926231155407251 0.0876818380283353 0.113986568542877 0.113744350570609 0.0131283919611925 0.0395370553391941 0.0718911807206819 0.0518375491631497 0.0984711107804014
"5" "sub-05" -0.110608684747562 -0.0362885851658652 -0.0356804943026579 -0.00762889018288053 -0.104425038150268 -0.0162736056015337 -0.112344501306792 -0.0302994898839103 0.0968315440528745 -0.048126091863188 0.107461958597158 0.143495391498814 0.114687441734835 0.156295750486196 0.141291691242279 0.10325812914584 0.132219777483875 0.116052299210839 0.128282624848547
"6" "sub-06" -0.0388109650642161 -0.0925475568167746 0.00720245389416617 -0.061650451031691 -0.0621419480387103 -0.0509636754195585 -0.0145759769944824 -0.0566580262857736 0.0347206969173061 -0.0787212853014306 -0.0853379647926651 -0.0584809951170455 -0.015817157391292 0.0241471749072851 -0.0123655691051654 0.060099633259968 -0.0200703120609081 0.0399094326898978 -0.000143968597514194
"7" "sub-07" 0.0892426933329995 0.0645462353468198 0.110372373561665 0.0567343597652246 0.0290739931883093 0.0815498259986663 0.139021004976246 0.125728177395138 0.0897542583603708 0.0245647646733265 0.0868424210555303 0.0320757876465195 0.104705901044644 0.0736257760378762 0.0293580715097674 0.103653853716758 0.136665177166153 0.0875459045660125 0.0318598529967045
"8" "sub-08" -0.0262644046564587 0.0974055121209538 0.0438927692682988 0.111971211938435 0.0241546664213587 0.0976951357547913 0.111684216723019 0.0872944476241765 0.0821523005326761 0.119347345990933 0.0121530019218038 0.104402320515834 0.0021856213448063 0.165647383229201 0.0446622274137073 0.0817356030790671 0.106880973937984 0.0542325357074775 0.0729541228427165
"9" "sub-09" -0.216777643230841 -0.143724955966101 -0.105535191993181 -0.153577183742839 -0.0745854345841994 -0.198721335421845 -0.0953470170543344 -0.0302465638492941 -0.0488091362477425 -0.0936223796169954 -0.198205364434769 -0.146131171858106 -0.140069935648369 -0.135777214378898 -0.0886574613989828 -0.0710043761219838 0.0140321594332087 -0.107745815983264 -0.126024237717351
"10" "sub-11" 0.0378247873581543 -0.0422091461394623 -0.146786218251539 -0.0986646211583459 0.0339607354714055 0.0494356781580896 -0.00177846814866278 0.0264247603386681 -0.126783831341516 0.0292056206506004 0.0253237830228017 -0.0656128104444716 -0.106566101654995 -0.101371168576543 -0.0686313150060358 0.000245285278707016 0.0146423406474878 -0.146882617706051 0.00188534595987654
"11" "sub-12" 0.0681954999748905 0.0202787626851805 -0.0278286238518901 0.072747998417127 0.0511999682144854 -0.0784312973505251 -0.00509566470330167 -0.00746229787067666 -0.00827236174597088 0.0382884495451291 -0.0317076383495164 -0.0459410996752504 -0.0573785336621288 -0.0615347807274319 -0.0323251691270746 -0.123566030343508 -0.149834196286357 -0.0802263941850127 0.00664323394218697
"12" "sub-13" -0.124472605428027 0.0100728497857202 0.00196924140601426 -0.0605150426346944 0.00781836361155749 -0.0116839021888602 -0.0943012729564493 -0.0653321915267004 -0.0129591003920831 -0.0813848997617088 -0.132655572856678 -0.0156816337423039 -0.0655669354375065 0.00155161374408702 0.0113382058500445 0.0346442490450434 -0.0441543783803342 0.0580760214049546 -0.0121509885793401
"13" "sub-14" 0.00485388798487629 0.0381086128481196 0.0758726840546309 0.0493331675913687 0.0624699594839806 0.0545444224500194 0.0308098996160323 -0.0255118425143566 0.0276626533109413 0.0310153067762144 -0.00333225211091027 0.0327691078358431 0.0993538518364354 0.0686095766662734 0.0145878317337506 0.0458036198905497 0.0319299689238006 0.0306234726997245 0.026949718125122
"14" "sub-15" -0.0190381634573842 -0.0463926624453948 0.0254410064812263 0.0110975617508693 -0.0035177338936401 0.00645374222260987 -0.041010726185506 0.00703730748910626 -0.0582858490141091 -0.0401350455860556 0.01728147541443 -0.0189106511111627 0.00461095803388076 0.0436259094423858 0.0199668408031454 0.0279522109551472 0.0464710065320469 -0.0238133266782271 -0.0311571366293908
"15" "sub-16" 0.0483225161425441 0.0302101613682866 0.0799840724068946 -0.0462860659559288 -0.029139579380434 0.00590271793720134 0.0493058447249266 -0.0648253660432311 -0.0399133956255203 -0.0153319313770352 0.0183792152471443 0.0191534851972223 -0.0261936569910038 -0.0855465289185667 -0.122841830681299 -0.00889578275695907 -0.0775233138821348 0.00919632424264612 -0.0597107492689522
"16" "sub-17" 0.110492047242135 0.0756546284422968 -0.00764872936009516 0.0136953323771938 0.00764367774722262 0.0927048018639952 0.0435687525990292 -0.0400254162127203 0.0300284188443027 0.0779668829587213 0.0517308535402685 0.122944050889706 0.0450038697894285 0.112525853236033 0.0193395742078481 0.14767011506633 0.0829658264061434 0.0831372256653482 0.108814054787625
"17" "sub-18" 0.0222501372162521 0.0565239838949213 0.0528587073956739 -0.0272538701545553 0.0747186168396854 0.0335690968825144 0.0206639767560324 0.00293555994004038 0.0268362189651221 0.0398121399273271 -0.0154843776153994 0.0222158395510372 -0.0171466674796233 0.00986705776170099 -0.00146785400194998 0.0263695744611737 0.00252437898826164 -0.0547550600944732 0.113739561526318
"18" "sub-19" -0.143488870563107 -0.123309894846741 -0.121114915304686 -0.0442065982146334 -0.0364009902734759 -0.119760937447265 -0.028446585149765 0.0477958873654469 -0.0171717714641963 -0.0341270395328768 -0.117638175002322 -0.125543726865706 -0.110869483451383 -0.0348513144846898 -0.0142876868575153 -0.0779810681584425 -0.0285486788063701 -0.0405572827001109 -0.0464549417471685
"19" "sub-20" 0.121715377607063 0.09065556305059 -0.00654581874362036 0.0222038023198048 0.0102204134511457 0.0921974334281435 0.0772535531520773 0.0485353106987832 0.025058760847888 0.0593862917266363 0.0795203265395766 0.117328727645219 0.0260115924785971 0.0748101296613504 0.109953364818703 0.0474720609571053 0.104196753115707 -0.0124138526319228 0.0831114168315175
"20" "sub-21" 0.0818773083845566 0.0105214177184077 0.0929609772090805 0.115655355575742 0.00418715820465302 0.022471543281737 0.13143370576731 0.0852468343746572 0.104469618345172 0.0923677331671992 0.110674359840072 -0.00605868353438191 0.156022386224604 0.116264655806454 0.0807423465305354 0.143336343079201 0.0833636632017285 0.0596459418586795 0.0619923464435772
"21" "sub-22" -0.0561644293567393 -0.0173850206474339 0.0772767844777803 -0.0581941705169077 0.0658732394018959 -0.0867605858065924 0.0309415577794368 -0.0207164252603115 -0.0475580826735839 -0.0205660687465175 -0.0998253207519722 -0.012968782470729 -0.0495471079581696 -0.052610455371237 -0.0833152359378957 -0.0450330773928782 0.00797502097284413 -0.103315437787375 -0.0564313697161625
"22" "sub-23" 0.0178653697418934 0.0654168645372608 0.0723995098176859 0.0510586963113202 0.0213089437428693 0.0393437633787833 0.0448466573233598 0.0284538937335892 0.0682751918888452 0.0493075111512678 0.0656956865258739 0.0963680235292755 0.0375731129268175 0.0722575673733953 0.0961074868140858 0.109556750143952 0.141814942731462 0.0856813892084401 0.125513236981745
"23" "sub-24" -0.017436848608041 -0.0152846165454054 -0.0224399600905974 -0.0094544132361465 -0.091281519673851 -0.0711275668160165 -0.0799720160246067 -0.0422235306255907 -0.0407176637464394 -0.040097434868564 -0.0231896618468805 -0.0293362433776542 0.0193046752399981 0.0216236760868428 -0.0235983644295117 -0.0775443207569863 -0.0698887183862738 -0.0358851512135533 -0.0618878017648552
"24" "sub-25" 0.106709813421675 -0.0929518628719817 0.0743198789507176 0.15957602834834 0.0624774533097802 0.0411029773246511 0.139845870296086 0.190520607859639 0.137644275161499 0.146476297119292 0.0354013163053572 -0.137910256356893 0.0496030621693849 0.0821788460615475 -0.082018587469649 0.0133588234437868 0.105786708554355 0.143669432879899 0.124414182600812
"25" "sub-26" 0.0218495580665109 -0.000510233736323587 0.020229052102482 0.00884007837804253 -0.0238030446148112 -0.00523934476824577 -0.0207401082044553 0.00724835599779275 0.0419378311035258 -0.00549514844288678 0.00443813529937638 -0.0126155388751253 -0.0650976769398472 0.0287944323556847 -0.0124364427723715 0.000735994163397691 0.0113876153725205 0.000925873351740389 -0.0198539807137597
"26" "sub-27" 0.0227116242780516 0.094394036800744 -0.0556606055452615 0.0123870876581751 0.017409517505085 0.0534626877833779 0.00533908853333351 0.0242926190865086 0.0675562563468683 0.0645434062618358 -0.0242038838160185 0.107658976499686 -0.025258805562699 0.0102624145243768 -0.0275195101529197 -0.00268530740269202 0.0213143705320659 0.0636356581612459 0.0458219367112248
"27" "sub-28" 0.0792776338495816 0.0615288570429542 0.123690244556352 0.116046114620152 0.0651801651970941 0.137489626866668 0.000778170981650776 -0.0871597873775336 0.0250005232183458 0.00360991147119269 0.087319338326444 0.0936213585823284 0.161501849459467 0.15652937014848 0.140748933964807 -0.0196361027301645 0.0197287116729861 -0.0438471992500635 0.0905004552815972
"28" "sub-29" 0.0700023702998172 -0.0374272703250797 -0.0324860983534272 0.00936085536096863 0.0679592728414046 -0.0130068407206994 0.100658274123346 0.0873789007914743 0.0987067221120868 0.0649164703812918 0.0497812594233551 -0.0307636027404774 0.0551461858344724 0.000778637749453809 0.0861383144885683 0.153586090090154 0.0825546756404161 0.102254550450284 0.0291962990047597
"29" "sub-30" -0.0423946590964915 -0.00564890980625812 -0.0326288630558087 0.0117950655474523 -0.00788129526810349 -0.0484171943934254 0.0346424178384827 0.105428135234117 -0.0801722386440048 0.0188354456587204 -0.041274047805954 -0.0460755048934533 -0.0523274210390851 0.0153713124404813 -0.0363858358041948 0.0377128692584411 0.0696466182916215 -0.0248944023656276 0.0178901297908011
"30" "sub-31" 0.0319906494338689 -0.0184553077940946 0.0101365909115601 0.0671009637699658 -0.0121289457326263 -0.0010350172096254 0.17273577406929 0.115693112414537 -0.0475312408869472 -0.00022975330611635 -0.0356905793082845 -0.00610052648794989 0.0236720340483193 -0.0162912438746554 -0.111665223300217 0.112830003049351 -0.0896105101262935 -0.0481022487077932 0.0557234332070003
"31" "sub-32" 0.0689848251385713 0.0641119883801133 0.0860887394887132 0.0238855805329881 0.0429826936564574 0.0961567707192372 0.0158965265112908 -0.0152820770195797 0.0775828439846221 -0.031469402855155 0.0254056373568136 0.0665000630427673 0.0692189182787443 -0.00244462694518833 -0.00858820709056892 0.0435129904596023 -0.0414692388121885 0.0835444275881355 0.0696364507348652
"32" "sub-33" 0.0355443711235018 -0.00833439724799276 -0.0064493489446458 0.0325854083170414 0.0113845597693793 0.0741106596382154 0.0232319645682025 0.0186011571612066 0.0492366309845821 -0.0131384792060665 0.0114469802503069 -0.0654631596551796 -0.0571793511665354 0.0361543954703173 0.000915935275501966 -0.0340588552225847 0.0333563107415204 0.0656340103347798 -0.00579069142947667
"33" "sub-34" 0.0880700537685694 0.0243901750673714 -0.0030397927917394 -0.00482983338081321 -0.0447061227783565 0.0688892575317997 0.0310068611229694 0.0790460726888698 0.0687525937989617 0.0560211635691922 0.042533675311158 0.0406703567265789 -0.0411554309085283 0.0054121066887187 0.0849388454694473 0.0439333847293 0.0383182875167586 0.0617461712839191 0.0235107279307393
"34" "sub-35" 0.15454769466145 0.13248091610255 -0.0362742231254168 0.295093663308112 0.0677814626998695 -0.010776059409735 0.219214941068921 0.25140548466404 0.0322958079217517 0.118069699468397 0.0188151348072152 -0.0232191739506728 0.0102257797400362 -0.145612315511806 -0.0170071855049603 -0.0567078055252966 -0.0624593748116758 -0.052903489040824 0.0911800553209754
"35" "sub-36" 0.202086897514001 -0.0180160840631405 0.00170923106195156 0.140333795594112 0.0336446770793109 0.103126145438967 0.0639893970408264 0.169324291095172 0.135801405910874 0.0875261464070862 0.110961035595223 -0.00564326351787132 0.268322678346189 0.211328591540736 0.0816208672563933 0.221670226129714 0.173919890915169 0.203862584144119 0.103592653849003
"36" "sub-37" 0.0511689774598572 0.0549413183590249 -0.0149721434183093 0.0324875758847172 -0.0362465167809023 0.0858146645626393 -0.0892994701251919 -0.0266610402056206 -0.017762705344612 -0.0118037734391562 -0.0318216802914377 0.0948246169038037 0.00213168784545785 0.0468757220253727 0.0366908585989186 -0.0653068966105042 -0.0454681532065118 0.0684726668454105 0.0384167630818819
"37" "sub-39" 0.0456355618930087 -0.017007932137582 -0.00986374622565277 -0.0677420083677855 0.0835734594274455 -0.0078968961287691 0.0203333245918445 0.0441291454041262 -0.0614416520710036 0.0339266048429994 0.105308915208772 -0.0416962702130906 -0.0363597706733776 -0.0691006254822881 0.0641538187063914 0.0516399654958418 0.0602774291050905 -0.0349893804581697 -0.024960791328422
"38" "sub-40" -0.0123590742330872 -0.00921276872713703 -0.0494519103142551 4.17514452775355e-05 0.0563895217177816 0.04324716322469 0.05807754204037 0.0267346797759214 0.0101428305382779 0.0894013735264894 0.0234300123117372 -0.0811568264549338 -0.015056968249435 -0.0161572232343273 -0.0297029589548518 0.0413376109306851 -0.00273483336412258 0.00799836046647324 -0.0102666709844587
"39" "sub-41" 0.0130551239028128 -0.0152529728071555 0.0270408922686316 0.0449692028812623 -0.00780815767415423 0.0370095132652628 0.100555103390056 0.105771834562197 0.14016248274524 0.0581787123854819 0.0580024825925977 -0.0150596530156562 0.015635419397199 0.00734668673273492 -0.00623901321283291 0.0684777556919852 0.0452116568128675 0.10920031887395 0.00985092990438398
"40" "sub-43" 0.0596964640507345 0.00623064648278459 -0.0700283993929678 0.0544637479134121 0.0536273969853239 0.102356581041378 0.0451638276582339 0.061254711451457 -0.0229077296567735 0.0735023377760189 -0.0700999391974605 0.0327128875688854 -0.044555237593126 -0.047563265147885 -0.00963172584840791 0.0119129891843269 0.0212918377813098 -0.0270985478187163 -0.0195330332395411
"41" "sub-44" 0.124235745133183 0.182129063706956 0.140132746631219 0.140764451924544 -0.0194692839949687 0.0757110829017331 0.030001142405921 0.0335856954357493 0.240774542728057 0.0834616848582414 0.158698811178886 0.134466397767463 0.126795240776741 0.146438639446178 0.00536251184229709 0.087335567016778 0.0719335374992544 0.164319085095115 0.1013160846491
"42" "sub-45" -0.0345660845927676 -0.0254364828410431 -0.0765624715344445 -0.134732731122114 0.00746097861472834 -0.00349271877709567 0.00332278739841933 0.0205670856610057 0.062349780088963 0.0289439486648951 -0.0187154143038423 0.00864007976025899 -0.079357301004131 -0.08603587893608 0.0175734301561796 0.113734488615818 0.0867574515445736 -0.0330959204880902 -0.0152814342018679
"43" "sub-46" -0.165694550479503 -0.12924755367452 -0.0160830630696707 -0.0398534924564884 -0.0607436544904942 -0.151646854270709 -0.0749380374908509 -0.116311234830332 -0.0594735489879797 -0.0810173178450737 -0.0943537851543439 -0.132931636771964 -0.0645868020415641 -0.0394749547610689 0.0214973514020841 -0.130906831991298 -0.0379882765083926 -0.0686666303951848 -0.0805746675991587
"44" "sub-47" 0.122590138382653 0.0839699155840895 0.0385305412609138 0.0394684336066594 0.0635866086197534 0.0593083287792388 0.0248610182669581 0.0906734520977955 0.0456917663884549 0.0692221546227462 0.12164721783367 0.0930429773111861 0.0695991068397808 0.0390319554113414 0.00146435710131946 0.0341238916753674 0.0969419635273209 0.0336930243608152 0.0817065729940644
