"sub.id" "LH_accumbens" "LH_amygdala" "LH_caudate" "LH_hippocampus" "LH_pallidum" "LH_putamen" "LH_thalamus" "LH_cerebellum" "LH_diencephalon" "RH_accumbens" "RH_amygdala" "RH_caudate" "RH_hippocampus" "RH_pallidum" "RH_putamen" "RH_thalamus" "RH_cerebellum" "RH_diencephalon" "LRH_brainstem"
"1" "sub-01" 0.109999640250436 0.0916494104066597 0.108881194893827 0.0677675017196674 0.0634235935525237 0.100233041767105 0.111813239040617 0.0290385589442096 0.0884836182976996 0.0684809520862522 0.139851385568069 0.135044358707148 0.11368633929259 0.123483487500279 0.0137987044210859 0.152271662748869 0.145120885314031 -0.00528961327368089 0.0661341580358397
"2" "sub-02" 0.110675163302082 0.0696786087158464 0.128568513267161 0.118093409252509 0.103654726781312 0.112784491888513 0.125528077201562 0.119596890655457 0.151330869050453 0.113082046951233 0.109791253978543 0.106584779516904 0.127322521084956 0.166647238472445 0.141092990964299 0.211802390252699 0.0824172664842453 0.155314649198568 0.123429282745375
"3" "sub-03" 0.041590146417829 0.040647597125892 0.0990099079981974 0.0566901220841622 0.0100033076782439 0.056300119033837 0.160667881240912 0.117639352093658 -0.00475981295475296 0.0401832717467782 0.00495391916524053 0.00907722012295932 0.0422219212180994 -0.0151343775556064 0.0244632936111073 0.0221863672870488 0.0520180363686833 -0.0345846099762613 0.0455336755710285
"4" "sub-04" -0.0444342497391801 -0.0544228000759644 -0.0333238704207524 0.0213206873090412 -0.0163609255451968 -0.033824046605261 -0.0426991799478688 -0.214910558074277 0.0398275485348294 0.0339019380103718 -0.0545657434156838 0.0530971253455691 0.158416360409809 0.132372751868903 0.106505849613982 0.138351015736033 -0.108958640668251 0.0941733765389595 0.115051364313206
"5" "sub-05" -0.0161433671739416 0.00948499222661239 -0.107677699289104 -0.0572353308897309 -0.0849218271620054 -0.0298063824700681 0.0072119143513713 -0.134285684341586 0.0346111766858483 -0.00984620919796502 -0.0173310314962145 0.0129862565233586 -0.13409101702957 -0.0349987391913016 -0.091525573707578 -0.00926027318701254 0.159012478199256 -0.120372265330487 -0.149292145564942
"6" "sub-06" 0.0145230515537376 -0.0922881653374875 0.0497547323439557 -0.0066853515588496 -0.0143571376119799 -0.0289067598960171 -0.0733360748064444 -0.101313064654255 0.0124702530738296 -0.0723383850592243 0.0534556979546811 -0.000192954002593402 0.116167260345639 0.0992938165232834 0.109540015718978 0.0862073122402549 0.0829551414482976 0.0144785150867998 -0.0581428497684365
"7" "sub-07" 0.0457268493026456 0.0144662120504073 -0.0240682486988142 -0.0168090257982519 -0.0407119930395004 0.037196829560256 0.0589225070860284 0.013663820473852 -0.00955433829829716 0.0121159924731758 0.058490927022229 0.0148530993948505 0.0541915864289421 0.0110589373384772 -0.0216347891500884 0.032041652868995 0.0173362397419498 -0.0538641732014793 0.0684038611796842
"8" "sub-08" 0.108724933035737 0.104400782053286 0.0132374909361731 0.044231358983527 0.0384560821687209 0.111753050219362 0.15782348550225 0.0739601253094241 0.101177817807902 0.175027914796109 0.132432187868309 0.0462111250026655 0.00645018015675997 0.00738784703989297 0.017083368185938 0.162224806627145 0.0956878129248008 0.0722762952317277 0.109280153956996
"9" "sub-09" -0.101449178678452 -0.134051860415356 0.100559655631452 -0.026701201899633 0.0394363639092097 -0.0756479470201639 -0.0268921702696121 0.0662082168647125 0.127604546897082 0.0695667661837509 -0.0832562681346928 -0.0523393851150553 -0.130837730208268 0.0138996585865713 0.0881261377182149 0.00735389832912937 0.134477726534944 0.0914901089159132 0.0304462862598837
"10" "sub-11" -0.0253170616079682 0.115502191441974 0.117611051081145 0.148766860321775 -0.0187128317546497 -0.0599768666682665 0.0554264877198125 0.0835143320103726 0.00175512252542245 -0.00143389134823539 -0.03601045805587 0.146376960209625 0.144004850148373 0.0947619402589004 -0.134656167695369 0.0252513373411773 0.0370886550561056 -0.00477612389529518 -0.0299163500155573
