sem,time_second
0.0,7.88
-0.0031056886361941,9.363
-0.0414649322726924,10.846
-0.134152720701837,12.329
-0.240068499725793,13.812000000000001
-0.316396516706745,15.295000000000002
-0.340186349857825,16.778
-0.300059840602754,18.261
-0.204240038212077,19.744
-0.089184770237713,21.227
0.01382206848648,22.71
0.107362416639326,24.193
0.194288268969511,25.676
0.240112490827438,27.159
0.206425740055033,28.642
0.102972546615695,30.125
-0.0266191462186904,31.608
-0.139200853982613,33.091
-0.203050521733578,34.574000000000005
-0.20438799778399,36.057
-0.165281857562368,37.540000000000006
-0.127812687656611,39.023
-0.11383265747323,40.50600000000001
-0.112531596240737,41.989000000000004
-0.111852086564175,43.472
-0.116222396659631,44.955000000000005
-0.127492663385424,46.438
-0.138359713067696,47.92100000000001
-0.149830482676254,49.404
-0.174228595630109,50.88700000000001
-0.218035029735999,52.370000000000005
-0.271425845841967,53.85300000000001
-0.318270269033532,55.336000000000006
-0.346090795005865,56.819
-0.347933646132876,58.30200000000001
-0.325305329806306,59.785000000000004
-0.289889732061321,61.26800000000001
-0.254171790401276,62.751000000000005
-0.217704373915191,64.23400000000001
-0.164111931529285,65.717
-0.0745174093598031,67.2
0.0420944819968572,68.683
0.129248896313364,70.166
0.128785591778916,71.649
0.0457877067083035,73.132
-0.0550531925716137,74.615
-0.108121037433167,76.098
-0.103157368561109,77.581
-0.078400985400796,79.064
-0.0608820286033685,80.547
-0.0307504624455943,82.03
0.0431347970397041,83.513
0.148813421943839,84.996
0.219526050102217,86.479
0.192359226669206,87.962
0.0704563217107021,89.44500000000001
-0.0865135427101117,90.928
-0.212140427797435,92.411
-0.26358093296644,93.894
-0.227276612006489,95.377
-0.121377155828524,96.86
0.037158275531784,98.343
0.232647452718524,99.82600000000001
0.408884102293545,101.309
0.476759033528254,102.792
0.399272429065247,104.275
0.223605212819111,105.758
0.0315995352285065,107.241
-0.108462278989544,108.724
-0.166204091704003,110.20700000000001
-0.16112690509647,111.69
-0.150838629146818,113.173
-0.17519389243197,114.656
-0.226205476343681,116.139
-0.264411231874552,117.622
-0.248970440571939,119.105
-0.165055228749813,120.58800000000001
-0.0351859536381324,122.071
0.0988111157175976,123.554
0.208002681877065,125.037
0.277819172342663,126.52000000000001
0.289668012517238,128.00300000000001
0.23837436644795,129.48600000000002
0.150487163318785,130.96900000000002
0.0634794137695104,132.452
-0.0117925002855814,133.935
-0.0860769237574034,135.418
-0.158834869907972,136.901
-0.201097490420345,138.38400000000001
-0.173788416944566,139.867
-0.0628286376884568,141.35
0.0869197760282184,142.833
0.198620495526058,144.316
0.219723609787334,145.799
0.147430190995881,147.282
0.0151509656467691,148.76500000000001
-0.130976307486346,150.248
-0.251520751074982,151.731
-0.324825449863344,153.214
-0.34725143046306,154.697
-0.335987570398903,156.18
-0.313387822715028,157.663
-0.289948283474554,159.14600000000002
-0.261169438042502,160.62900000000002
-0.221290937865402,162.112
-0.172785260533261,163.595
-0.128288824739553,165.078
-0.0991118593452611,166.561
-0.0774838827320279,168.044
-0.0497766263007089,169.52700000000002
-0.0303880330227639,171.01000000000002
-0.049991025540258,172.493
-0.11168369952655,173.976
-0.17691657486373,175.459
-0.191772884922864,176.942
-0.121721100154594,178.425
0.0109517681586277,179.90800000000002
0.12418398790006,181.39100000000002
0.140038499378345,182.874
0.0496075343558511,184.357
-0.0901677296611781,185.84
-0.220907701377309,187.323
-0.31096148461537,188.806
-0.343917800567985,190.28900000000002
-0.296976976138588,191.77200000000002
-0.146379795967974,193.255
0.088992995449901,194.738
0.313698383812143,196.221
0.411903145430214,197.704
0.356283296401866,199.187
0.219877635826698,200.67000000000002
0.0977501370678781,202.15300000000002
0.0195353629818446,203.636
-0.039090587161559,205.119
-0.0901948941737489,206.602
-0.108744473044225,208.085
-0.063278362171021,209.568
0.0439827065269126,211.05100000000002
0.157630613508023,212.53400000000002
0.206151280544043,214.017
0.160214249695573,215.5
0.0427348357590889,216.983
-0.0934011420270169,218.466
-0.1937692159353,219.949
-0.21883058215533,221.43200000000002
-0.160970904573868,222.91500000000002
-0.039427218783917,224.398
0.11808005936561,225.881
0.272287839885862,227.364
0.360830529267736,228.847
0.342581226746078,230.33
0.25011986261629,231.81300000000002
0.146225392050068,233.29600000000002
0.0559461123005101,234.779
-0.0301363580408947,236.262
-0.109218061000178,237.745
-0.164266918552121,239.228
-0.193803854099689,240.711
-0.217853526307715,242.19400000000002
-0.2516741425569,243.67700000000002
-0.286050630468494,245.16000000000003
-0.282594262117025,246.643
-0.181001973366797,248.126
0.0556218722764263,249.609
0.362533771908797,251.092
0.580572134720813,252.57500000000002
0.587362864055945,254.05800000000002
0.407713193139632,255.54100000000003
0.158492905028168,257.024
-0.0492725490474179,258.507
-0.172253360347396,259.99
-0.229746614537138,261.473
-0.261565472961544,262.956
-0.291866531161837,264.439
-0.317541763144647,265.922
-0.323646927449811,267.40500000000003
-0.305351314547459,268.88800000000003
-0.270186762824018,270.37100000000004
-0.221919143677248,271.854
-0.143495338314019,273.337
-0.0145373883197578,274.82
0.142559600036767,276.303
0.253833843658552,277.786
0.275626474583574,279.269
0.252095524908743,280.752
0.250463270807792,282.235
0.271797699959035,283.718
0.270388701220544,285.201
0.237264989321477,286.684
0.222047630570664,288.16700000000003
0.271716722020499,289.65000000000003
0.369732725025692,291.13300000000004
0.444659000218569,292.616
0.434853245738487,294.099
0.342137002620493,295.582
0.215325954208865,297.065
0.106234201565886,298.548
0.0458291563532896,300.031
0.0370092665700581,301.514
0.0654811008925091,302.997
0.103412926194443,304.48
0.10942961349645,305.963
0.0506222762545981,307.446
-0.0643038913766634,308.92900000000003
-0.193827666703287,310.41200000000003
-0.299733994673108,311.89500000000004
-0.363560393784046,313.37800000000004
-0.380734878505169,314.861
-0.350489483821477,316.344
-0.288264803279971,317.827
-0.225480158201133,319.31
-0.184911453868513,320.793
-0.160527407284236,322.276
-0.140179398093477,323.759
-0.13331554352128,325.242
-0.155953667434337,326.725
-0.197327473511513,328.208
-0.216493298473553,329.69100000000003
-0.166708993013095,331.17400000000004
-0.0244305442142186,332.65700000000004
0.186037797557162,334.14000000000004
0.39821642877901,335.623
0.531266968528177,337.106
0.537678636696898,338.589
0.424279418796966,340.072
0.237697778438875,341.555
0.0320989500358047,343.038
-0.14358039907135,344.521
-0.259002717787671,346.004
-0.316072717131159,347.487
-0.3376783302115,348.97
-0.342040265265102,350.45300000000003
-0.326098580710655,351.93600000000004
-0.282701354820922,353.41900000000004
-0.228145334672673,354.90200000000004
-0.195403997520688,356.385
-0.197610657148203,357.868
-0.216561422590428,359.351
-0.224408005543668,360.834
-0.202833309126618,362.317
-0.142043773214538,363.8
-0.0514910654835275,365.283
0.0242743212966789,366.766
0.0396463260050527,368.249
