coarse,time_second
-0.0935405757448419,266.94
-0.0910628777591092,268.423
-0.0813176528394755,269.906
-0.0554576896569501,271.389
-0.0069681074691443,272.872
0.0639126222679979,274.355
0.159306147392903,275.838
0.28451423156965,277.321
0.423736404226053,278.80400000000003
0.522199544100732,280.28700000000003
0.526786241416211,281.77000000000004
0.438943262405559,283.25300000000004
0.304796188468709,284.736
0.174453498736049,286.219
0.0748982009601376,287.702
0.0101741530724167,289.185
-0.0283162380367716,290.668
-0.0498811535000166,292.151
-0.0632923075741659,293.634
-0.0751021614246445,295.117
-0.0877531143043587,296.6
-0.0993439851792794,298.083
-0.10726722037263,299.56600000000003
-0.110571997516442,301.04900000000004
-0.108538964502788,302.53200000000004
-0.0975065831132785,304.01500000000004
-0.0711399028550617,305.49800000000005
-0.0317737438618247,306.981
0.00422132855374,308.464
0.0206563086683644,309.947
0.015395243450923,311.43
-0.0043090506094399,312.913
-0.0309346617603186,314.396
-0.0577899176684599,315.879
-0.0796162091379818,317.362
-0.0935211420966421,318.845
-0.0983741305336691,320.32800000000003
-0.0932610832970467,321.81100000000004
-0.0808298158900195,323.29400000000004
-0.0678795410471505,324.77700000000004
-0.0593213065215654,326.26000000000005
-0.0535090270272439,327.743
-0.04763334790469,329.226
-0.0420812739056831,330.709
-0.0376536274217731,332.192
-0.0332886088959369,333.675
-0.0231380572336246,335.158
0.0044694709385604,336.641
0.0574218018345923,338.124
0.126606642299649,339.607
0.194214376763472,341.09000000000003
0.248687105682218,342.57300000000004
0.282116990617789,344.05600000000004
0.279677565987021,345.53900000000004
0.231394474265403,347.02200000000005
0.148585194048901,348.505
0.0610334031461963,349.988
-0.0046227742068625,351.471
-0.0360636385481979,352.954
-0.0296299016315047,354.437
0.0074524627678147,355.92
0.052527476478421,357.403
0.0764291792087139,358.886
0.0644591440868215,360.369
0.0240773050677816,361.85200000000003
-0.0247685817420442,363.33500000000004
-0.0661319064190863,364.81800000000004
-0.0941392997380606,366.30100000000004
-0.109456170078452,367.78400000000005
-0.115564542834323,369.267
-0.115761721090632,370.75
-0.112761943956581,372.233
-0.108516186218456,373.716
-0.104181316794572,375.199
-0.0996906709718219,376.682
-0.0924719650648481,378.165
-0.0777392534594453,379.648
-0.0540086168441614,381.13100000000003
-0.0295958801714889,382.61400000000003
-0.0146760420084642,384.09700000000004
-0.0089866418188645,385.58000000000004
-0.0063292661314925,387.06300000000005
-0.0069675921065328,388.54600000000005
-0.0165330266076497,390.02900000000005
-0.0360646446326887,391.512
-0.0593185678179495,392.995
-0.0793144843748312,394.478
-0.0929468562309576,395.961
-0.100405767588174,397.444
-0.103415790099205,398.927
-0.1036267325008,400.41
-0.102209121956709,401.89300000000003
-0.0993497338316838,403.37600000000003
-0.093541694237255,404.85900000000004
-0.082923758969617,406.34200000000004
-0.0694466143857979,407.82500000000005
-0.0600320257094307,409.30800000000005
-0.0599384418157118,410.79100000000005
-0.0674801283635271,412.274
-0.077529728709552,413.757
-0.0861557727959672,415.24
-0.0920551257054067,416.723
-0.095448255379359,418.206
-0.097018835727519,419.689
-0.0973704531264055,421.172
-0.0970005414148008,422.65500000000003
-0.095969724055388,424.13800000000003
-0.0926493217339748,425.62100000000004
-0.0802591467704538,427.10400000000004
-0.0459703073083133,428.58700000000005
0.0187914702129568,430.07000000000005
0.0998057256465928,431.55300000000005
0.160567865791852,433.036
0.170802095680498,434.519
0.134875623442164,436.002
0.0809340436987207,437.485
0.0348851044769093,438.968
0.009837873311528,440.451
0.0173200666018707,441.934
0.0670814821368794,443.41700000000003
0.141275904302247,444.90000000000003
0.196357298679314,446.38300000000004
0.204781907917086,447.86600000000004
0.175606558727413,449.34900000000005
0.130488505449792,450.83200000000005
0.0841751333639417,452.31500000000005
0.0409051175820744,453.798
0.0001250571275567,455.281
-0.0355591602323775,456.764
-0.0572333109784369,458.247
-0.0574212156230514,459.73
-0.0412893171331145,461.213
-0.0247053259429512,462.696
-0.0211252689964488,464.17900000000003
-0.0328366206098344,465.66200000000003
-0.0534930884647734,467.14500000000004
-0.0743300578623099,468.62800000000004
-0.0900909596608645,470.11100000000005
-0.0996933047582707,471.59400000000005
-0.104192437482418,473.07700000000006
-0.105204803791021,474.56000000000006
-0.10401305002476,476.043
-0.100832549127,477.526
-0.0942530268362777,479.009
-0.0826411240702204,480.492
-0.0688517518174126,481.975
-0.0601097787719335,483.458
-0.0608205025012079,484.94100000000003
-0.0687955275124106,486.42400000000004
-0.0787399937098719,487.90700000000004
-0.0870292596059431,489.39000000000004
-0.0925768840643335,490.87300000000005
-0.0957253387704042,492.35600000000005
-0.0971082359313707,493.83900000000006
-0.0973647171211609,495.32200000000006
-0.0969669585924163,496.805
-0.0962951110724788,498.288
-0.0955935740985285,499.771
-0.0949960956175927,501.254
-0.094539224210859,502.737
-0.0940750838015412,504.22
-0.0924869560312836,505.70300000000003
-0.0850304128615286,507.18600000000004
-0.0623064245707261,508.66900000000004
-0.0193289431279364,510.15200000000004
0.0277729548191224,511.63500000000005
0.0519499348543526,513.118
0.0446335224624152,514.601
0.0193189193901331,516.0840000000001
-0.009307518857262,517.567
-0.0366838821298442,519.0500000000001
-0.0618339443919152,520.533
-0.0824488758928976,522.0160000000001
-0.0963619330545584,523.499
-0.103770020127923,524.9820000000001
-0.106206442669927,526.465
-0.10567619102864,527.948
-0.103481773904043,529.431
-0.099632619380926,530.914
-0.092336525285136,532.397
-0.080225269485719,533.88
-0.0668168152014978,535.363
-0.0594240907082076,536.846
-0.0614848596981553,538.3290000000001
-0.0701260678975854,539.812
-0.0800231657895269,541.2950000000001
-0.0879554468458438,542.778
-0.0931513403015693,544.2610000000001
-0.0960080243722141,545.744
-0.0972019621182033,547.2270000000001
-0.0973371361548195,548.71
-0.0968815551342134,550.193
-0.0961932145865532,551.676
-0.0955008662804344,553.159
-0.0949234427603702,554.642
-0.0944996951030377,556.125
-0.0942151556194236,557.6080000000001
-0.0940388496224674,559.091
-0.0939359476919217,560.5740000000001
-0.0938783520075529,562.057
-0.0938469388560185,563.5400000000001
-0.0938309133385247,565.023
-0.0938245396344791,566.5060000000001
-0.0938228113307533,567.989
-0.0938224846495616,569.472
-0.093820312164216,570.955
-0.0937691658718781,572.438
-0.0930928181807346,573.921
-0.0877027693719709,575.404
-0.0616045269597064,576.8870000000001
0.0173395140468158,578.37
0.176830136329661,579.8530000000001
0.40323826905652,581.336
0.646912652561012,582.8190000000001
0.842825768189342,584.302
0.928595129948834,585.7850000000001
