coarse,time_second
-0.141413730638324,123.08900000000001
-0.140796856898296,124.572
-0.139854828252494,126.055
-0.136715011741607,127.53800000000001
-0.127625956488388,129.02100000000002
-0.109780961782181,130.50400000000002
-0.0872017900459457,131.987
-0.0674028115343626,133.47
-0.0499878222442228,134.953
-0.0278703524426189,136.436
-0.0045080782487572,137.919
0.0031819530251845,139.40200000000002
-0.0153125289793637,140.88500000000002
-0.0520726886572103,142.368
-0.0912456918745814,143.851
-0.122070781625176,145.334
-0.14157827240709,146.817
-0.151603484003319,148.3
-0.153714657867087,149.78300000000002
-0.146494724023951,151.26600000000002
-0.12430158444298,152.74900000000002
-0.0850131013612286,154.232
-0.0412400133622387,155.715
-0.0160810950902414,157.198
-0.0216960192997456,158.681
-0.0507138795539507,160.16400000000002
-0.0860215250664139,161.64700000000002
-0.115543355499452,163.13000000000002
-0.134862958490048,164.613
-0.141654279847093,166.096
-0.128254702632784,167.579
-0.0753127639860711,169.062
0.0469155011554018,170.54500000000002
0.261186547162656,172.02800000000002
0.54964602193584,173.51100000000002
0.821292750754665,174.994
0.950457673563907,176.477
0.881028307502957,177.96
0.660324673329754,179.443
0.393002674510673,180.92600000000002
0.1605448592495,182.40900000000002
-0.0008794402360155,183.89200000000002
-0.0895460576139325,185.375
-0.120799106893543,186.858
-0.116643315896131,188.341
-0.0968392241134126,189.824
-0.0791212801226395,191.30700000000002
-0.0757298602817932,192.79000000000002
-0.0885372229101237,194.27300000000002
-0.110333008546136,195.756
-0.131604510372584,197.239
-0.146852282471776,198.722
-0.155116104725793,200.205
-0.157914230564588,201.68800000000002
-0.157137047496236,203.17100000000002
-0.154516649038871,204.65400000000002
-0.151236830946301,206.137
-0.147964921801974,207.62
-0.144425260733889,209.103
-0.138472287155923,210.586
-0.126123050717054,212.06900000000002
-0.10604211742111,213.55200000000002
-0.0852184077804022,215.03500000000003
-0.075266097134071,216.518
-0.0808635405088197,218.001
-0.0970276820786186,219.484
-0.115028290643179,220.967
-0.129453286616682,222.45000000000002
-0.138935896667051,223.93300000000002
-0.144102953955583,225.41600000000003
-0.145877472962343,226.899
-0.1440125883921,228.382
-0.135974325929551,229.865
-0.119146545393761,231.348
-0.096695330763067,232.83100000000002
-0.0795980246180245,234.31400000000002
-0.0774594895400609,235.79700000000003
-0.0892578877456209,237.28000000000003
-0.107048492665076,238.763
-0.123402889676511,240.246
-0.135138684621734,241.729
-0.142169200976018,243.21200000000002
-0.145594472826653,244.69500000000002
-0.146381115223544,246.17800000000003
-0.144645896338574,247.66100000000003
-0.138281245462772,249.144
-0.123907601516533,250.627
-0.101333340663947,252.11
-0.0772471214449965,253.59300000000002
-0.0587794787194928,255.07600000000002
-0.0476476636115423,256.559
-0.0447600180018039,258.04200000000003
-0.0535104349727993,259.52500000000003
-0.0735306088692246,261.00800000000004
-0.0985143290756653,262.49100000000004
-0.120863526701543,263.974
-0.136608628565696,265.457
-0.145705179981238,266.94
-0.149696146786805,268.423
-0.150416162273563,269.906
-0.149323239843643,271.389
-0.147450265093792,272.872
-0.145469961214897,274.355
-0.14375111554929,275.838
-0.142428960223781,277.321
-0.141508626849231,278.80400000000003
-0.140910012254292,280.28700000000003
-0.14054732000021,281.77000000000004
-0.140339944400556,283.25300000000004
-0.140227987393033,284.736
-0.140169864445634,286.219
-0.140141605820052,287.702
-0.140130417760173,289.185
-0.140127181272546,290.668
-0.140126591100872,292.151
-0.140126520293143,293.634
-0.140126515418658,295.117
-0.140126515204394,296.6
-0.140126515199044,298.083
-0.140126515198962,299.56600000000003
-0.140126515198962,301.04900000000004
-0.140126515198962,302.53200000000004
-0.140126515198962,304.01500000000004
-0.140126515198935,305.49800000000005
-0.140126515195793,306.981
-0.140126514910623,308.464
-0.140126501376313,309.947
-0.140126070766862,311.43
-0.140118007384721,312.913
-0.140023069118088,314.396
-0.139319083423799,315.879
-0.136074212870144,317.362
-0.126382850862806,318.845
-0.108266588837279,320.32800000000003
-0.0873836549320467,321.81100000000004
-0.0753693384042389,323.29400000000004
-0.0788913078707981,324.77700000000004
-0.0935335227169359,326.26000000000005
-0.109153777016,327.743
-0.115698236646152,329.226
-0.106573006213109,330.709
-0.0803638363527719,332.192
-0.0391980153955406,333.675
0.0163725991122511,335.158
0.0829810782712793,336.641
0.149180788721354,338.124
0.198507554649447,339.607
0.224272375667412,341.09000000000003
0.247830657895356,342.57300000000004
0.313467890617608,344.05600000000004
0.438883800521065,345.53900000000004
0.569522178011044,347.02200000000005
0.620235440050847,348.505
0.559628423876367,349.988
0.418561662809597,351.471
0.256628537823824,352.954
0.121786123604473,354.437
0.0303492125436207,355.92
-0.031247986037792,357.403
-0.0817500193931048,358.886
-0.1259278465702,360.369
-0.158672419024371,361.85200000000003
-0.177000940948418,363.33500000000004
-0.182692940181827,364.81800000000004
-0.180502818604267,366.30100000000004
-0.17437608553834,367.78400000000005
-0.167036129136826,369.267
-0.159980291294731,370.75
-0.153953825095327,372.233
-0.149224240645851,373.716
-0.145786914480364,375.199
-0.143455409455179,376.682
-0.141991002900933,378.165
-0.141067386188625,379.648
-0.140057481882947,381.13100000000003
-0.136734580924704,382.61400000000003
-0.125023518814404,384.09700000000004
-0.0972757165739399,385.58000000000004
-0.0550380276759923,387.06300000000005
-0.0151764461565762,388.54600000000005
0.0063687655697591,390.02900000000005
0.0126449943327281,391.512
0.0189325102944021,392.995
0.0314889002309729,394.478
0.0401492094505446,395.961
0.029526226761905,397.444
-0.0044279543445671,398.927
-0.051276738673919,400.41
-0.0958730998080914,401.89300000000003
-0.128863563746379,403.37600000000003
-0.147715332462296,404.85900000000004
-0.152676232079981,406.34200000000004
-0.142959292706867,407.82500000000005
-0.121066435778116,409.30800000000005
-0.0953514760448901,410.79100000000005
-0.0723501465046423,412.274
-0.0412757374588809,413.757
0.0286426166125004,415.24
0.169172475353914,416.723
0.3767044363553,418.206
0.586464502642502,419.689
0.704493612630354,421.172
0.685595116710347,422.65500000000003
0.560698167520591,424.13800000000003
0.401444531574184,425.62100000000004
0.251900751364419,427.10400000000004
0.122411187433917,428.58700000000005
0.0200344183967705,430.07000000000005
-0.0394264229662522,431.55300000000005
-0.0449366122428256,433.036
-0.0032574483957916,434.519
0.0537867986210217,436.002
0.0842934836431902,437.485
0.069033545165283,438.968
0.0249260579712317,440.451
-0.0126180657780282,441.934
-0.0217644777537786,443.41700000000003
-0.0077964534011665,444.90000000000003
0.0062347958705481,446.38300000000004
-0.0002487445127973,447.86600000000004
-0.0295123037042923,449.34900000000005
-0.0672780309384199,450.83200000000005
-0.0949284050056702,452.31500000000005
-0.102416813457768,453.798
-0.0938656487556139,455.281
-0.0785967599261816,456.764
-0.0586608440667911,458.247
-0.0219480138460164,459.73
0.0553334335081806,461.213
0.185051996665812,462.696
0.335082041800236,464.17900000000003
0.438980629660021,465.66200000000003
0.448835257664481,467.14500000000004
0.372694424380864,468.62800000000004
0.252581267931346,470.11100000000005
0.1378190927092,471.59400000000005
0.0635834358902441,473.07700000000006
0.0380878781292761,474.56000000000006
0.0389301352910101,476.043
0.0356248182154695,477.526
0.0152589597063365,479.009
-0.0187994443734913,480.492
-0.0572780682069992,481.975
-0.0888906176643655,483.458
-0.10422152258931,484.94100000000003
-0.104038392318915,486.42400000000004
-0.10032758536766,487.90700000000004
-0.103940654421297,489.39000000000004
-0.115654757398874,490.87300000000005
-0.129538427108257,492.35600000000005
-0.140510510685142,493.83900000000006
-0.147099905898123,495.32200000000006
-0.149929302515485,496.805
-0.150306528068178,498.288
-0.149250739113205,499.771
-0.147530657957827,501.254
-0.14566289592943,502.737
-0.143966238997678,504.22
-0.142502745869923,505.70300000000003
-0.140661624630348,507.18600000000004
-0.136043775849491,508.66900000000004
-0.123378408791328,510.15200000000004
-0.0980659212504977,511.63500000000005
-0.0619950765988446,513.118
-0.0251037803573834,514.601
0.0044639677121628,516.0840000000001
0.0266316373208973,517.567
0.0404418738965262,519.0500000000001
0.0372238752383701,520.533
0.0138335039386312,522.0160000000001
-0.0179686390251536,523.499
-0.0436781546683909,524.9820000000001
-0.0619353540755346,526.465
-0.0804162099207752,527.948
-0.102284710989128,529.431
-0.123650258129214,530.914
-0.139802368455794,532.397
-0.149232843507422,533.88
-0.153174031362126,535.363
-0.153525830318633,536.846
-0.151982327860726,538.3290000000001
-0.14963337225361,539.812
-0.147184791255873,541.2950000000001
-0.145025484239564,542.778
-0.143321890926405,544.2610000000001
-0.142093820126536,545.744
-0.141271677298085,547.2270000000001
-0.140756548102159,548.71
-0.140457251964771,550.193
-0.140292193997845,551.676
-0.140204698795668,553.159
-0.140158545939813,554.642
-0.140136906132422,556.125
-0.140128724665299,557.6080000000001
-0.14012284684999,559.091
-0.140070653565696,560.5740000000001
-0.139626763230811,562.057
-0.137128039265499,563.5400000000001
-0.127685477164541,565.023
-0.101029962012075,566.5060000000001
-0.0424211461272058,567.989
0.0660004212440543,569.472
0.229360720076345,570.955
0.427360640486646,572.438
0.614692579851802,573.921
0.746670278833352,575.404
0.799503305393645,576.8870000000001
0.771211375239365,578.37
0.676689219487542,579.8530000000001
0.559949429126411,581.336
0.485595039112385,582.8190000000001
0.492713544848317,584.302
