sem,time_second
0.0523062399288368,212.957
-0.0214163447305396,214.44
-0.0713643308776822,215.923
-0.0998560917076725,217.406
-0.11267540034288,218.889
-0.11525561600274,220.372
-0.111801986328992,221.85500000000002
-0.104318638379466,223.338
-0.0911997092542182,224.821
-0.0689116544429936,226.304
-0.0420413836152681,227.787
-0.0245717198739041,229.27
-0.0246220160800961,230.75300000000001
-0.0327973683724131,232.23600000000002
-0.0212852009203277,233.719
0.0424433342339459,235.202
0.153789844458796,236.685
0.250443172313953,238.168
0.27118704766309,239.651
0.218882447419372,241.13400000000001
0.144986807328302,242.61700000000002
0.101940012241213,244.10000000000002
0.0973729145301585,245.583
0.095270079391795,247.066
0.0656441684471709,248.549
0.0135927038863615,250.032
-0.0387164104035207,251.51500000000001
-0.0767903800246013,252.99800000000002
-0.0988485417955436,254.48100000000002
-0.108467181736365,255.964
-0.110321338565261,257.447
-0.107362775167848,258.93
-0.10013738685413,260.413
-0.0854713025593869,261.896
-0.0612614104752688,263.379
-0.0357396592909838,264.862
-0.0234762773926764,266.345
-0.0291617104732516,267.82800000000003
-0.0454764920956912,269.31100000000004
-0.062592643081391,270.794
-0.0755558327400939,272.277
-0.0837143114904008,273.76
-0.0880061498754975,275.243
-0.089637385544818,276.726
-0.0895987252057975,278.209
-0.088663785996948,279.692
-0.0874153363554677,281.175
-0.086217831592198,282.658
-0.0852117074928937,284.141
-0.0840055400048795,285.624
-0.079909207416621,287.107
-0.0640547923703786,288.59000000000003
-0.0240791614364305,290.07300000000004
0.038448623626187,291.556
0.0981181840322117,293.039
0.135387086364856,294.522
0.158523737796418,296.005
0.172205499460938,297.488
0.157013906988635,298.971
0.105045463051682,300.454
0.0365815271127639,301.937
-0.0165900356323452,303.42
-0.0318597337087325,304.903
-0.0121174832953699,306.386
0.0121702466534633,307.869
0.012577211131392,309.35200000000003
-0.0108856120770165,310.83500000000004
-0.0399968546431665,312.31800000000004
-0.0568519310678808,313.801
-0.053469170509619,315.284
-0.0362477997140867,316.767
-0.0156647288983727,318.25
0.0089912918070128,319.733
0.0555979450712085,321.216
0.145651640138656,322.699
0.258257731784626,324.182
0.320648155158077,325.665
0.287392201191385,327.148
0.183866984996073,328.63100000000003
0.0683380797735654,330.11400000000003
-0.0227406657654599,331.59700000000004
-0.0811710693682893,333.08000000000004
-0.111688614783654,334.563
-0.119126780951444,336.046
-0.10111591664866,337.529
-0.0512307716258472,339.012
0.0227558456546996,340.495
0.092179882512113,341.978
0.129981245778656,343.461
0.136742597109694,344.944
0.144670331622193,346.427
0.201816134351331,347.91
0.339948830173257,349.39300000000003
0.514346664250175,350.87600000000003
0.606345239416021,352.35900000000004
0.552764307880796,353.84200000000004
0.433544189516316,355.325
0.4260498615819,356.808
0.64329062614168,358.291
0.955601157626044,359.774
1.09921457197066,361.257
0.966722666566573,362.74
0.673800800629144,364.223
0.393652415943734,365.706
0.210628318898301,367.189
0.110739466628307,368.672
0.0458328492963625,370.15500000000003
-0.0116462067792253,371.63800000000003
-0.0646569335912338,373.12100000000004
-0.105285282141889,374.60400000000004
-0.128868711540861,376.087
-0.136972784056465,377.57
-0.133763411798398,379.053
-0.12048528179823,380.536
-0.0953304591390717,382.019
-0.061339372966357,383.502
-0.023995575029485,384.985
0.0251105831846412,386.468
0.0966512058567867,387.951
0.164034077460424,389.434
0.180924826348957,390.91700000000003
0.140054366162032,392.40000000000003
0.0776149158806193,393.88300000000004
0.0285857397743621,395.36600000000004
-0.0027019739002633,396.84900000000005
-0.0286710505931801,398.332
-0.0549607706738166,399.815
-0.0771002092791473,401.298
-0.0888198484807781,402.781
-0.0842485709935513,404.264
-0.0609244649109367,405.747
-0.0252720356615913,407.23
0.0071648123279246,408.713
0.0206849014271999,410.196
0.0097578163929181,411.67900000000003
-0.016942379845292,413.16200000000003
-0.0461890207858548,414.64500000000004
-0.0693715960019432,416.12800000000004
-0.0842088463795742,417.61100000000005
-0.0920917883691411,419.094
-0.0950406966441014,420.577
-0.094931034990678,422.06
-0.0932036199820436,423.543
-0.0908803209765067,425.026
-0.0883970258376473,426.509
-0.0846010986289768,427.992
-0.075346282658778,429.475
-0.0563410872603333,430.958
-0.0332139633529704,432.44100000000003
-0.0202718780580961,433.92400000000004
-0.0248021247219623,435.40700000000004
-0.041034241373965,436.89000000000004
-0.0591070995460812,438.37300000000005
-0.0733052898733991,439.856
-0.0824245339035116,441.339
-0.0874292047351518,442.822
-0.0894791547493553,444.305
-0.0896886406145723,445.788
-0.088863866684231,447.271
-0.0876385296648137,448.754
-0.0864154390009134,450.237
-0.0854031449784243,451.72
-0.0846619765239504,453.20300000000003
-0.0841693905317357,454.68600000000004
-0.0838643148265592,456.16900000000004
-0.0836884899702733,457.65200000000004
-0.0835901389208207,459.13500000000005
-0.083536519593852,460.618
-0.083509013208639,462.101
-0.0834984364503156,463.584
-0.0834959232106317,465.067
-0.0834955992811729,466.55
-0.0834955782735344,468.033
-0.0834955775513724,469.516
-0.0834955775407651,470.999
-0.0834955775406656,472.482
-0.0834955775406653,473.96500000000003
-0.0834955775406653,475.44800000000004
-0.0834955775406653,476.93100000000004
-0.0834955775406653,478.41400000000004
-0.0834955775406653,479.89700000000005
-0.0834955775406653,481.38000000000005
-0.0834955775406653,482.863
-0.0834955775406653,484.346
-0.0834955775406653,485.829
-0.0834955775406653,487.312
-0.0834955775406653,488.795
-0.0834955775406653,490.278
-0.0834955775406653,491.761
-0.0834955775406653,493.244
-0.0834955775406653,494.72700000000003
-0.0834955775406651,496.21000000000004
-0.0834955775406429,497.69300000000004
-0.0834955775349795,499.17600000000004
-0.0834955766360249,500.65900000000005
-0.0834955156168265,502.14200000000005
-0.0834929376117678,503.625
-0.0834418416231169,505.108
-0.0828695955527061,506.591
-0.07947968229326,508.074
-0.0682385071366446,509.557
-0.0473263305160074,511.04
-0.0264674775955535,512.523
-0.019661279194878,514.0060000000001
-0.0293558282671028,515.489
-0.0473077743643031,516.9720000000001
-0.0644807659594974,518.455
-0.0769228830864466,519.9380000000001
-0.0845253060411745,521.421
-0.088385961369025,522.9040000000001
-0.0897126099705548,524.3870000000001
-0.0894881038577411,525.8700000000001
-0.088468715967154,527.3530000000001
-0.0872090324747959,528.8360000000001
-0.0860433357862568,530.3190000000001
-0.0851183491472636,531.8020000000001
-0.0844167317196934,533.2850000000001
-0.0833446550601025,534.768
-0.0783200947996088,536.2510000000001
-0.0583860046182382,537.734
-0.0099154741283121,539.2170000000001
0.0607785309273121,540.7
0.121541003857615,542.1830000000001
0.146583925161098,543.666
0.138461116592278,545.1490000000001
0.10975830587195,546.6320000000001
0.0680866351966874,548.1150000000001
0.0184088093709533,549.5980000000001
-0.0296561174704737,551.0810000000001
-0.0658777997307817,552.5640000000001
-0.0831689947072001,554.0470000000001
-0.0786671021006699,555.5300000000001
-0.0591797479822895,557.013
-0.0419940866194926,558.4960000000001
-0.0398071899565637,559.979
-0.0503607426945978,561.4620000000001
-0.0648357075923579,562.945
-0.0768707164379342,564.4280000000001
-0.0846798564211593,565.9110000000001
-0.0888515540507903,567.3940000000001
-0.0904392161883556,568.8770000000001
-0.0903618794106782,570.3600000000001
-0.0893728695022115,571.8430000000001
-0.0880239742305694,573.3260000000001
-0.0866965058816446,574.8090000000001
-0.085596893836742,576.292
-0.0847552117598258,577.7750000000001
-0.0837021840119392,579.258
-0.0791667911400462,580.7410000000001
-0.0595902234695952,582.224
-0.0081373683306697,583.7070000000001
0.071284429928982,585.19
0.139716517070388,586.6730000000001
0.157425550054701,588.1560000000001
0.119623694932541,589.6390000000001
0.0544877657717757,591.1220000000001
-0.0092003232757721,592.6050000000001
-0.0568667503338066,594.0880000000001
-0.0865215237236489,595.5710000000001
-0.101808584186811,597.0540000000001
-0.107205206929033,598.537
-0.106497812188897,600.0200000000001
-0.102718047039863,601.503
-0.0979487984838066,602.9860000000001
-0.0934858860459474,604.469
-0.0899324164215105,605.9520000000001
-0.0873884207451373,607.4350000000001
-0.0857252248134745,608.9180000000001
-0.0847093214338807,610.4010000000001
-0.0841227587660338,611.8840000000001
-0.0837959710391641,613.3670000000001
-0.0836198562494168,614.8500000000001
-0.083536775779823,616.3330000000001
-0.0835053776191975,617.8160000000001
-0.0834971423695665,619.2990000000001
-0.0834957183915371,620.782
-0.083495575123322,622.2650000000001
-0.0834949515599836,623.748
-0.0834719174213173,625.2310000000001
-0.083018173154782,626.714
-0.0781724780212189,628.1970000000001
-0.0486532694646698,629.6800000000001
0.0517986643365101,631.1630000000001
0.253631352529922,632.6460000000001
0.481825094725859,634.1290000000001
0.595996137298186,635.6120000000001
0.537852807679558,637.0950000000001
0.366360729932245,638.5780000000001
0.176970368772696,640.061
0.0265953839736865,641.5440000000001
-0.071264765639365,643.027
-0.125218205404423,644.5100000000001
-0.147454694534172,645.993
-0.149836151808153,647.4760000000001
-0.141083658891723,648.9590000000001
-0.128050360958212,650.4420000000001
-0.115005394963059,651.9250000000001
