sem,time_second
0.248152441447597,183.48000000000002
0.114481359773162,184.96300000000002
-0.0130009004566341,186.44600000000003
-0.102513233206885,187.92900000000003
-0.132862199163224,189.41200000000003
-0.129289327788342,190.895
-0.126549540651786,192.37800000000001
-0.128858135967456,193.86100000000002
-0.126717827024463,195.34400000000002
-0.110703389198906,196.82700000000003
-0.0389204869259679,198.31000000000003
0.136589864005866,199.79300000000003
0.355753590014866,201.276
0.464139421883386,202.75900000000001
0.402083312333412,204.24200000000002
0.260551561358134,205.72500000000002
0.157285241509517,207.20800000000003
0.126675719797446,208.69100000000003
0.129024843316072,210.17400000000004
0.12670872806017,211.657
0.108580475748329,213.14000000000001
0.0756762107151591,214.62300000000002
0.037682285407445,216.10600000000002
0.0119239958559247,217.58900000000003
0.0076296001486666,219.07200000000003
0.00853226608859,220.55500000000004
-0.0088859441047412,222.038
-0.0419857955011378,223.52100000000002
-0.0735349202250202,225.00400000000002
-0.100664906649728,226.48700000000002
-0.129037238319885,227.97000000000003
-0.155441866230831,229.45300000000003
-0.167329018316988,230.93600000000004
-0.152535211421398,232.419
-0.114900038849832,233.90200000000002
-0.079886795156997,235.38500000000002
-0.0720936376207693,236.86800000000002
-0.0928055761605417,238.35100000000003
-0.124943457320263,239.83400000000003
-0.153729501165163,241.31700000000004
-0.173626861035612,242.80000000000004
-0.185004340527977,244.28300000000002
-0.190149390081464,245.76600000000002
-0.191155608947043,247.24900000000002
-0.189298621676905,248.73200000000003
-0.183422998920063,250.21500000000003
-0.167993643919793,251.69800000000004
-0.138974524628113,253.18100000000004
-0.0999334611667394,254.66400000000002
-0.0579759811983306,256.147
-0.0237642179322408,257.63
-0.0105876382651307,259.113
-0.0100276131136781,260.596
0.0169627297916393,262.079
0.0944056630724792,263.562
0.17950458182101,265.045
0.200815362325474,266.528
0.145574760980392,268.011
0.0600870332793692,269.49399999999997
-0.0213804149170437,270.977
-0.0910142156617682,272.46
-0.146539049138335,273.943
-0.184775271132583,275.426
-0.205633624114787,276.909
-0.212558938444595,278.392
-0.208962623373152,279.875
-0.19363079677395,281.358
-0.165818513834858,282.841
-0.136305882355145,284.324
-0.122122279044548,285.807
-0.12776268966054,287.29
-0.143761203551433,288.773
-0.159940783907198,290.256
-0.171015235877411,291.739
-0.173177052228987,293.222
-0.160015906954336,294.705
-0.1262986812999,296.188
-0.0654569294703934,297.671
0.0227739611932906,299.154
0.106350513417431,300.637
0.138584150407453,302.12
0.108362889478843,303.603
0.0408332099254147,305.086
-0.0289957365148178,306.569
-0.0769364400502933,308.052
-0.104962616147545,309.535
-0.12839042722268,311.01800000000003
-0.153266450409669,312.501
-0.174409227691236,313.984
-0.184981818917077,315.467
-0.178990892027128,316.95
-0.157087590526079,318.433
-0.133790593615673,319.916
-0.125919704109963,321.399
-0.134718101974011,322.882
-0.148822297321389,324.365
-0.154523414808098,325.848
-0.144047198643905,327.331
-0.125845270442107,328.814
-0.116102888887983,330.297
-0.116276004946067,331.78000000000003
-0.113928527202027,333.263
-0.106931979015424,334.746
-0.10758567864924,336.229
-0.121444783897991,337.712
-0.134776629840622,339.195
-0.106166206061001,340.678
0.0240419702492245,342.161
0.250060651127502,343.644
0.435435037423599,345.127
0.460421207584238,346.61
0.369517651179732,348.093
0.297682787025685,349.576
0.307688563462829,351.059
0.341767691324775,352.54200000000003
0.324523235116268,354.025
0.248441512128531,355.508
0.15411471113363,356.991
0.09613546654936,358.474
0.101492010098278,359.957
0.126589776368134,361.44
0.105232081128854,362.923
0.0276708704283212,364.406
-0.0648954139898208,365.889
-0.131367752279407,367.372
-0.158115041653166,368.855
-0.15928184956731,370.338
-0.159261673168978,371.821
-0.167537061887594,373.30400000000003
-0.179146740351193,374.787
-0.187865329705121,376.27
-0.191941720839447,377.753
-0.192530040824642,379.236
-0.191188124720335,380.719
-0.189005020405751,382.202
-0.186562748569222,383.685
-0.183997404034371,385.168
-0.178844869240722,386.651
-0.156431526278054,388.134
-0.0780090385437289,389.617
0.0878504603220377,391.1
0.313835717493461,392.583
0.535162101239967,394.06600000000003
0.686403057891555,395.54900000000004
0.717615948494098,397.032
0.65648085570255,398.515
0.564740405324061,399.998
0.450380077603202,401.481
0.293570492521022,402.964
0.112111022871807,404.447
-0.0513810936477596,405.93
-0.167797534278637,407.413
-0.2339694479731,408.896
-0.26102406245755,410.379
-0.262854372401666,411.862
-0.243340458188172,413.345
-0.182385766881268,414.82800000000003
-0.036096399826881,416.31100000000004
0.190312386967572,417.794
0.401060745592028,419.277
0.49845600438904,420.76
0.469921368923445,422.243
0.362051609616372,423.726
0.239607883845626,425.209
0.158681318889568,426.692
0.129682576436389,428.175
0.111033989694092,429.658
0.0587376037259222,431.141
-0.0255211953292123,432.624
-0.110091246454692,434.107
-0.171749178083273,435.59000000000003
-0.204501094938788,437.07300000000004
-0.207641969913919,438.556
-0.175480514785356,440.039
-0.100469884667069,441.522
0.0196433714460063,443.005
0.160861994009341,444.488
0.275191977115581,445.971
0.321324517851219,447.454
0.293314793320111,448.937
0.211701569720994,450.42
0.0995969955943869,451.903
-0.0173112713030865,453.386
-0.114559700116195,454.869
-0.17919102831768,456.35200000000003
-0.209401513972624,457.83500000000004
-0.196593875047,459.318
-0.122047358574331,460.801
0.0249681639850877,462.284
0.223557760989027,463.767
0.411937726332694,465.25
0.493893577904741,466.733
0.424469923180113,468.216
0.265843270954497,469.699
0.128388829893184,471.182
0.0693791495011027,472.665
0.0562424381989471,474.148
0.0359686549480438,475.63100000000003
0.0179953316914181,477.11400000000003
0.0655895495809559,478.59700000000004
0.190387898967368,480.08000000000004
0.300571448052761,481.563
0.308183143693403,483.046
0.227754861632461,484.529
0.120841710561617,486.012
0.0251231546402234,487.495
-0.0488839100195168,488.978
-0.0973313677408618,490.461
-0.125619724770655,491.944
-0.147671595121927,493.427
-0.169474132729639,494.91
-0.187507682440474,496.39300000000003
-0.198245447925756,497.87600000000003
-0.201886380048462,499.35900000000004
-0.200938422211761,500.84200000000004
-0.197647896307095,502.325
-0.193559300945244,503.808
-0.189194370398202,505.291
-0.182894514099572,506.774
-0.169007994955116,508.257
-0.142686390672209,509.74
-0.107286396671972,511.223
-0.06752209830902,512.706
-0.0281932681279622,514.1890000000001
0.0007162128554513,515.672
0.0179531755117876,517.1550000000001
0.0245227045580744,518.638
0.0086534404127298,520.121
-0.0350296848498923,521.604
-0.0907673314002062,523.087
-0.136920170099979,524.57
-0.155281789918001,526.053
-0.133784116223377,527.5360000000001
-0.0807769669878797,529.019
-0.031230107328016,530.5020000000001
-0.0171369389256153,531.985
-0.0413910208124929,533.468
-0.08289250738094,534.951
-0.114626334403993,536.434
-0.124295371118262,537.917
-0.122943152281012,539.4
-0.12813064999176,540.883
-0.142539775536821,542.366
-0.154181742217146,543.849
-0.148339083400764,545.332
-0.121694654319711,546.815
-0.0873286935012151,548.298
-0.0646793716830737,549.7810000000001
-0.0583432784829732,551.264
-0.0535043538089434,552.7470000000001
-0.0418138116730813,554.23
-0.0363897855986066,555.713
-0.0463130815750004,557.196
-0.0548876509542011,558.679
-0.0464855297148079,560.162
-0.0362804285053858,561.645
-0.0405728179742385,563.128
-0.0452332360765215,564.611
-0.0376398042795147,566.094
-0.0362413861569616,567.577
-0.0601076499315889,569.0600000000001
-0.101683244857705,570.543
-0.142460201987151,572.0260000000001
-0.171810008068921,573.509
-0.188513000580827,574.992
-0.195932584542043,576.475
-0.197365040287398,577.958
-0.195456839361932,579.441
-0.192018092152782,580.924
-0.188275029309586,582.407
-0.184953164257704,583.89
-0.182376911014786,585.373
-0.180557818428246,586.856
-0.179377660805743,588.339
-0.178654092272138,589.822
