uncertainty,time_second
0.0,7.88
0.0019073060529089,9.363
0.105466897720884,10.846
0.3569727960657,12.329
0.508066019892142,13.812000000000001
0.502759990771293,15.295000000000002
0.457184956604974,16.778
0.432430448542674,18.261
0.374905650531256,19.744
0.284139434146716,21.227
0.26804617778802,22.71
0.387310470042755,24.193
0.491809214157562,25.676
0.498599545654327,27.159
0.461708841630126,28.642
0.40901463365339,30.125
0.317433942619022,31.608
0.234071205366442,33.091
0.161886806034639,34.574000000000005
0.0607077156794383,36.057
-0.0441919130491993,37.540000000000006
-0.125947105771479,39.023
-0.178896684102373,40.50600000000001
-0.226710983346614,41.989000000000004
-0.265055556459371,43.472
-0.27027593041131,44.955000000000005
-0.231113084414849,46.438
-0.174439083340318,47.92100000000001
-0.132783801955431,49.404
-0.113684550069227,50.88700000000001
-0.113406898431063,52.370000000000005
-0.136155011668954,53.85300000000001
-0.158643924515952,55.336000000000006
-0.182221051005719,56.819
-0.216501336253723,58.30200000000001
-0.226910805095913,59.785000000000004
-0.15701321561299,61.26800000000001
-0.0842942432314803,62.751000000000005
-0.0956215173608263,64.23400000000001
-0.140533650005288,65.717
-0.155577976911148,67.2
-0.126661903508453,68.683
-0.0609908472803705,70.166
-0.0162564340329994,71.649
-0.0265429840198691,73.132
-0.0613445231790867,74.615
-0.103559759865436,76.098
-0.158760166902672,77.581
-0.227554073126255,79.064
-0.26536818883732,80.547
-0.252546976479789,82.03
-0.224276265493893,83.513
-0.208376657374481,84.996
-0.214551401850766,86.479
-0.225384140816761,87.962
-0.2213464354211,89.44500000000001
-0.221995310942033,90.928
-0.19488078547965,92.411
-0.150754120176765,93.894
-0.141489647983115,95.377
-0.168779567640138,96.86
-0.194221514119711,98.343
-0.193850418211943,99.82600000000001
-0.18581322503039,101.309
-0.168743865448106,102.792
-0.142561119571018,104.275
-0.11191109383748,105.758
-0.114805269756547,107.241
-0.160644108131241,108.724
-0.195698332964852,110.20700000000001
-0.170177746316255,111.69
-0.121280184899072,113.173
-0.0944368011537518,114.656
-0.0373644243787446,116.139
0.0675425270579213,117.622
0.145524160946126,119.105
0.15313073755124,120.58800000000001
0.0923303298850467,122.071
-0.0451187984719924,123.554
-0.219586009969414,125.037
-0.362388964433314,126.52000000000001
-0.450814670916871,128.00300000000001
-0.502683241327587,129.48600000000002
-0.483723462868848,130.96900000000002
-0.406572632930412,132.452
-0.327847007715145,133.935
-0.233095610518056,135.418
-0.135705845900237,136.901
-0.0762448897827313,138.38400000000001
-0.0807118357612601,139.867
-0.118309105248338,141.35
-0.169270343020876,142.833
-0.217915754567657,144.316
-0.241105438559633,145.799
-0.234898771795253,147.282
-0.225078157737823,148.76500000000001
-0.233785558720414,150.248
-0.231841077863083,151.731
-0.222184916292149,153.214
-0.231275201803615,154.697
-0.248690974218266,156.18
-0.270859350711143,157.663
-0.278467757006967,159.14600000000002
-0.278955056287422,160.62900000000002
-0.262797927225941,162.112
-0.245704769021842,163.595
-0.252577610704819,165.078
-0.283803103818636,166.561
-0.31062270489664,168.044
-0.309119843756493,169.52700000000002
-0.307352582822115,171.01000000000002
-0.281524812984157,172.493
-0.243493244199974,173.976
-0.205072071112373,175.459
-0.159229439879228,176.942
-0.11344612390093,178.425
-0.0663554387002978,179.90800000000002
-0.0168446215324021,181.39100000000002
-0.006230954107898,182.874
-0.0343109371707716,184.357
-0.0446227116102845,185.84
-0.009219189872738,187.323
0.0210898299954279,188.806
0.002842924336415,190.28900000000002
-0.0531459467909966,191.77200000000002
-0.11307274059868,193.255
-0.149008080830322,194.738
-0.151400174469059,196.221
-0.137105503907835,197.704
-0.115053065034703,199.187
-0.0702109171453407,200.67000000000002
0.0178235006781561,202.15300000000002
0.0817372054757749,203.636
0.0781380970217991,205.119
0.0223708161532951,206.602
-0.0453753093396775,208.085
-0.0899229577544363,209.568
-0.111706246462106,211.05100000000002
-0.140250275665631,212.53400000000002
-0.18880390791795,214.017
-0.233548787206351,215.5
-0.266120557744892,216.983
-0.257322339353165,218.466
-0.186214617890848,219.949
-0.109167291056645,221.43200000000002
-0.0802634993137946,222.91500000000002
-0.0929068416619812,224.398
-0.137879498247828,225.881
-0.222492357541886,227.364
-0.317949622819185,228.847
-0.377961125462665,230.33
-0.353429767090887,231.81300000000002
-0.279565207234104,233.29600000000002
-0.2268383110847,234.779
-0.208434923393905,236.262
-0.205622661149529,237.745
-0.197162723002173,239.228
-0.177175250057657,240.711
-0.0985457037080988,242.19400000000002
0.0690988833540658,243.67700000000002
0.227879831463211,245.16000000000003
0.313193106778448,246.643
0.316117154197409,248.126
0.230569161279376,249.609
0.103589504704477,251.092
-0.0068838958862502,252.57500000000002
-0.103271827929626,254.05800000000002
-0.211542400275822,255.54100000000003
-0.291560258099811,257.024
-0.258866830942969,258.507
-0.145544843890142,259.99
-0.0633962393366295,261.473
-0.0517186801664025,262.956
-0.0354753886055758,264.439
0.0006668188123878,265.922
0.0298756650873332,267.40500000000003
0.0197956657148659,268.88800000000003
-0.0490327316632294,270.37100000000004
-0.139980477961134,271.854
-0.195170786393387,273.337
-0.135613693396396,274.82
0.0423766874135768,276.303
0.127764794620385,277.786
0.0352110130395911,279.269
-0.119675188792492,280.752
-0.213766926100965,282.235
-0.210956811396085,283.718
-0.172039055983836,285.201
-0.166714444160243,286.684
-0.201768288023499,288.16700000000003
-0.224747800429807,289.65000000000003
-0.229961328875145,291.13300000000004
-0.23384913997894,292.616
-0.241670510100752,294.099
-0.251891934161237,295.582
-0.244669206223492,297.065
-0.22859212696458,298.548
-0.225558696599484,300.031
-0.226747854692809,301.514
-0.213482417611335,302.997
-0.199262604957971,304.48
-0.203082683998614,305.963
-0.205003814308823,307.446
-0.195839104061002,308.92900000000003
-0.177166723463134,310.41200000000003
-0.172706893607737,311.89500000000004
-0.172613888420708,313.37800000000004
-0.144631943868273,314.861
-0.096323466025688,316.344
-0.080916807510462,317.827
-0.124067748082782,319.31
-0.171935567053003,320.793
-0.130971147997901,322.276
-0.0193367877497086,323.759
0.0917413881439726,325.242
0.163372547430904,326.725
0.221027904269221,328.208
0.291861143351772,329.69100000000003
0.31456117582533,331.17400000000004
0.239115313612658,332.65700000000004
0.077678593479346,334.14000000000004
-0.0952539860593853,335.623
-0.237755181849087,337.106
-0.345771387466895,338.589
-0.415237885544576,340.072
-0.444041014326289,341.555
-0.467382803243769,343.038
