fine,time_second
0.0,0.0
-0.0015861443670681,1.483
-0.0208477162358036,2.966
-0.0658243687699931,4.449
-0.112736262387559,5.932
-0.13835055675101,7.415000000000001
-0.13825674301473,8.898
-0.122467633930836,10.381
-0.102720339827241,11.864
-0.0883404277235984,13.347000000000001
-0.0901723472294649,14.830000000000002
-0.112106804285038,16.313000000000002
-0.135984494379354,17.796
-0.114205103276958,19.279
0.0224181676123444,20.762
0.315314578248229,22.245
0.697599360950715,23.728
0.988337283197693,25.211000000000002
1.04652737545558,26.694000000000003
0.905178197836404,28.177000000000003
0.730075131896402,29.660000000000004
0.642997997257326,31.143
0.62793811374936,32.626000000000005
0.598240570815142,34.109
0.49659037818859,35.592
0.326821374488197,37.075
0.130632869381961,38.558
-0.0489072686623449,40.041000000000004
-0.187269932369935,41.524
-0.278277011850627,43.007000000000005
-0.322644926796543,44.49
-0.328597583419148,45.973000000000006
-0.310570386884085,47.456
-0.287899188583884,48.939
-0.273011191197248,50.422000000000004
-0.267177392756576,51.905
-0.266074698040829,53.388000000000005
-0.266039500281313,54.871
-0.265633490723938,56.354000000000006
-0.264666334381876,57.837
-0.263297386894568,59.32000000000001
-0.261658918471883,60.803000000000004
-0.259389855617855,62.286
-0.25323387409968,63.769000000000005
-0.231623819462145,65.25200000000001
-0.17051206056021,66.735
-0.0386134892986782,68.218
0.18897370809299,69.70100000000001
0.505999528535182,71.184
0.83676046254489,72.667
1.05764945462723,74.15
1.08501507495617,75.63300000000001
0.922808124538847,77.116
0.667269690720351,78.599
0.438866799290636,80.08200000000001
0.306674293153952,81.56500000000001
0.252785286136885,83.048
0.210027561017119,84.531
0.130358213199512,86.01400000000001
0.0187361123362228,87.497
-0.0849092498783178,88.98
-0.148023318427795,90.46300000000001
-0.17254710882885,91.94600000000001
-0.182532592880939,93.429
-0.194183129501798,94.912
-0.20231667401903,96.39500000000001
-0.198109093700477,97.878
-0.187347781311496,99.361
-0.180792175144199,100.84400000000001
-0.176353536294533,102.32700000000001
-0.165280168403758,103.81
-0.149504778709425,105.293
-0.138928871154747,106.77600000000001
-0.138355469948495,108.259
-0.145972602425139,109.742
-0.159964124218092,111.22500000000001
-0.179735248189594,112.70800000000001
-0.200052425928074,114.191
-0.209798857225155,115.674
-0.199914046322694,117.15700000000001
-0.17413301712482,118.64000000000001
-0.148294126083243,120.123
-0.139422781543274,121.60600000000001
-0.150869930136122,123.08900000000001
-0.170440536759288,124.572
-0.185778458437029,126.055
-0.194209529041082,127.53800000000001
-0.192755199315569,129.02100000000002
-0.165069479802879,130.50400000000002
-0.0921386302541682,131.987
0.027115461634662,133.47
0.161260439629355,134.953
0.26329176076394,136.436
0.299280718402195,137.919
0.261308519647786,139.40200000000002
0.163241785134758,140.88500000000002
0.0335012996651106,142.368
-0.0947158220366375,143.851
-0.19554327340826,145.334
-0.254424182332941,146.817
-0.266780314442465,148.3
-0.233934906346132,149.78300000000002
-0.172464310227365,151.26600000000002
-0.106496966525794,152.74900000000002
-0.0489248554177782,154.232
-0.0007654414249684,155.715
0.0276188651079803,157.198
0.0195909347396738,158.681
-0.0236311767134071,160.16400000000002
-0.0776734956372674,161.64700000000002
-0.113850715975836,163.13000000000002
-0.106305294073314,164.613
-0.0384121560772377,166.096
0.0724772787355367,167.579
0.185886362194349,169.062
0.299137510554525,170.54500000000002
0.462033100497018,172.02800000000002
0.691211203442726,173.51100000000002
0.895394439190511,174.994
0.93721044472939,176.477
0.773783517555582,177.96
0.483185104824059,179.443
0.191337052090451,180.92600000000002
-0.0218091715955358,182.40900000000002
-0.139861194622646,183.89200000000002
-0.181823148183766,185.375
-0.173812049157234,186.858
-0.143015865156225,188.341
-0.110815559922606,189.824
-0.0787471351171867,191.30700000000002
-0.0273964739571878,192.79000000000002
0.0550121465685841,194.27300000000002
0.144556145528151,195.756
0.18734556058628,197.239
0.148803502798053,198.722
0.0488743177098546,200.205
-0.0606409812017797,201.68800000000002
-0.141905206224245,203.17100000000002
-0.185248399252716,204.65400000000002
-0.195437965921105,206.137
-0.185947180120143,207.62
-0.168823588777131,209.103
-0.14749401648219,210.586
-0.125011266592102,212.06900000000002
-0.114831064489468,213.55200000000002
-0.129177631270529,215.03500000000003
-0.164391897160599,216.518
-0.20494941114115,218.001
-0.238068382549733,219.484
-0.259554974204082,220.967
-0.270365091387854,222.45000000000002
-0.272309763692147,223.93300000000002
-0.262291212026102,225.41600000000003
-0.230152171161555,226.899
-0.170056656048004,228.382
-0.0997591175866871,229.865
-0.0535190542410884,231.348
-0.0514760717429967,232.83100000000002
-0.0859315938208017,234.31400000000002
-0.137912459729375,235.79700000000003
-0.189327566694188,237.28000000000003
-0.229699242086958,238.763
-0.256119643209343,240.246
-0.270265087388487,241.729
-0.275501813336886,243.21200000000002
-0.275249840313188,244.69500000000002
-0.272123439691794,246.17800000000003
-0.267858454837166,247.66100000000003
-0.262442464024753,249.144
-0.252227538778395,250.627
-0.227002632603123,252.11
-0.172865417399802,253.59300000000002
-0.0863835910755278,255.07600000000002
0.0070843887764855,256.559
0.0649300555572726,258.04200000000003
0.0649744971634524,259.52500000000003
0.0258617580634724,261.00800000000004
-0.0140089239303469,262.49100000000004
-0.027315122118127,263.974
-0.0121273771659585,265.457
0.0157456943252353,266.94
0.036524583988229,268.423
0.0341884155652104,269.906
0.004804038664366,271.389
-0.043623382661944,272.872
-0.0980579177065223,274.355
-0.146099564005008,275.838
-0.181269620857555,277.321
-0.202798916357444,278.80400000000003
-0.209934779221406,280.28700000000003
-0.201974400718988,281.77000000000004
-0.187849631581813,283.25300000000004
-0.182631292942704,284.736
-0.193468404037752,286.219
-0.214670539902623,287.702
-0.236389829810501,289.185
-0.252646283286553,290.668
-0.262207411731514,292.151
-0.266545467801506,293.634
-0.267349908547782,295.117
-0.266137809926586,296.6
-0.263988389863161,298.083
-0.261655606198964,299.56600000000003
-0.259581711559119,301.04900000000004
-0.257962282098163,302.53200000000004
-0.256808728423551,304.01500000000004
-0.256022408256524,305.49800000000005
-0.255238999522281,306.981
-0.253129899912478,308.464
-0.246762188846384,309.947
-0.233768750448238,311.43
-0.217902860897124,312.913
-0.208307682671431,314.396
-0.210554924917248,315.879
-0.221628038810562,317.362
-0.234795886361683,318.845
-0.244510625679938,320.32800000000003
-0.245386392465833,321.81100000000004
-0.228516010925715,323.29400000000004
-0.179661223250576,324.77700000000004
-0.0901021805883479,326.26000000000005
0.0263521647156585,327.743
0.128276988348746,329.226
0.175769204692565,330.709
0.163125892800979,332.192
0.120728336234594,333.675
0.0858368891523554,335.158
0.0816459394354977,336.641
0.109705774668536,338.124
0.144129356281812,339.607
0.154907789513796,341.09000000000003
0.158299262934342,342.57300000000004
0.225499536172902,344.05600000000004
0.397575109641086,345.53900000000004
0.596921348477423,347.02200000000005
0.686759769861901,348.505
0.618044888818603,349.988
0.459381423356846,351.471
0.319553958003127,352.954
0.247279351386476,354.437
0.21148006483815,355.92
0.1629337028473,357.403
0.0861721787052642,358.886
-0.0067478738364628,360.369
-0.0982706812982487,361.85200000000003
-0.171287590216425,363.33500000000004
-0.213475747236559,364.81800000000004
-0.225599821597428,366.30100000000004
-0.21705607224939,367.78400000000005
-0.20237563454118,369.267
-0.195415081518892,370.75
-0.202242580693358,372.233
-0.216251513044011,373.716
-0.220526811856011,375.199
-0.197133369549172,376.682
-0.142182951374437,378.165
-0.0786974378663148,379.648
-0.03982307082279,381.13100000000003
-0.0370492772062123,382.61400000000003
-0.0488453373333181,384.09700000000004
-0.03294972347799,385.58000000000004
0.0383808657587637,387.06300000000005
0.138063807485477,388.54600000000005
0.196360380563975,390.02900000000005
0.169104236986093,391.512
0.0802764485511228,392.995
-0.0131490168209628,394.478
-0.0706808308608128,395.961
-0.0898786849738256,397.444
-0.0948781890261477,398.927
-0.108854247300541,400.41
-0.139327298253952,401.89300000000003
-0.179648225284054,403.37600000000003
-0.216254720823183,404.85900000000004
-0.232509822273922,406.34200000000004
-0.209838915920887,407.82500000000005
-0.142510285499234,409.30800000000005
-0.0473834077552915,410.79100000000005
0.0484104115654829,412.274
0.13757440643118,413.757
0.241353688180602,415.24
0.383650047302543,416.723
0.539218407696698,418.206
0.631926781112448,419.689
0.611425280830324,421.172
0.49730306306227,422.65500000000003
0.327380829258288,424.13800000000003
0.13583223405906,425.62100000000004
-0.0401172568915253,427.10400000000004
-0.164118521972961,428.58700000000005
-0.221176629646878,430.07000000000005
-0.224571478078502,431.55300000000005
-0.196264485665342,433.036
-0.145286912060454,434.519
-0.0788920480302329,436.002
-0.0222671116977382,437.485
-0.0039616573103716,438.968
-0.0271533973380697,440.451
-0.0676895831319311,441.934
-0.10035123488515,443.41700000000003
-0.116821530778443,444.90000000000003
-0.122561268478305,446.38300000000004
-0.12475119842212,447.86600000000004
