coarse,time_second
0.0,0.0
-0.000642908311955,1.483
-0.0081849932458736,2.966
-0.0241193634538857,4.449
-0.037388954146011,5.932
-0.0419740550426652,7.415000000000001
-0.041474082641811,8.898
-0.0379913933977866,10.381
-0.0248889517860311,11.864
0.0088352129732818,13.347000000000001
0.0715811915414152,14.830000000000002
0.1586593707379,16.313000000000002
0.247680393303236,17.796
0.303962965410177,19.279
0.30061983651508,20.762
0.240137811855385,22.245
0.151906912843575,23.728
0.0692553904362976,25.211000000000002
0.0103440969908811,26.694000000000003
-0.0202340079544554,28.177000000000003
-0.0280842009533737,29.660000000000004
-0.0266662339066865,31.143
-0.0305534152867155,32.626000000000005
-0.0442070135339526,34.109
-0.0621852775823275,35.592
-0.0777482395644899,37.075
-0.0878590280419756,38.558
-0.0928213040890114,40.041000000000004
-0.0940813514614587,41.524
-0.0931309178000773,43.007000000000005
-0.0910365269379969,44.49
-0.0885912373334441,45.973000000000006
-0.0862941176258484,47.456
-0.0844002092411641,48.939
-0.0828975286522579,50.422000000000004
-0.0811924378388149,51.905
-0.0773531367784235,53.388000000000005
-0.0679890849034473,54.871
-0.0511436109776001,56.354000000000006
-0.0297635756033924,57.837
-0.0111743044365106,59.32000000000001
-0.000917423781674,60.803000000000004
0.0033967940375436,62.286
0.0082869960527484,63.769000000000005
0.0136666844476151,65.25200000000001
0.0110867698048189,66.735
-0.0048884707525806,68.218
-0.0296887145067714,69.70100000000001
-0.0543966286350084,71.184
-0.0731376432406132,72.667
-0.084537177383992,74.15
-0.0901200015551789,75.63300000000001
-0.0917262820130547,77.116
-0.0910231158640417,78.599
-0.0890837370079358,80.08200000000001
-0.0861343119073887,81.56500000000001
-0.0808633867945661,83.048
-0.0709047839057673,84.531
-0.0566778943926921,86.01400000000001
-0.0441370732149464,87.497
-0.0401954375130716,88.98
-0.0461169997784376,90.46300000000001
-0.0571068998651183,91.94600000000001
-0.067987746027193,93.429
-0.0761330402343404,94.912
-0.0812061340221268,96.39500000000001
-0.083819390662848,97.878
-0.0847515272216662,99.361
-0.0846359744061853,100.84400000000001
-0.083993800957708,102.32700000000001
-0.0831793882387849,103.81
-0.082416148907592,105.293
-0.0818074826688788,106.77600000000001
-0.0813721567353507,108.259
-0.081087230883884,109.742
-0.0809135846537227,111.22500000000001
-0.0808132560145456,112.70800000000001
-0.080757665515914,114.191
-0.0807276200817869,115.674
-0.0807133117174126,117.15700000000001
-0.0807079433495208,118.64000000000001
-0.080706604781399,120.123
-0.0807063894601945,121.60600000000001
-0.0807063690142725,123.08900000000001
-0.0807063678509216,124.572
-0.0807063678120379,126.055
-0.0807063678113089,127.53800000000001
-0.0807063678113002,129.02100000000002
-0.0807063678113001,130.50400000000002
-0.0807063678113001,131.987
-0.0807063678113001,133.47
-0.0807063678113001,134.953
-0.0807063678113001,136.436
-0.0807063678113001,137.919
-0.0807063678113001,139.40200000000002
-0.0807063678113001,140.88500000000002
-0.0807063678113001,142.368
-0.0807063678113001,143.851
-0.0807063678113001,145.334
-0.0807063678113001,146.817
-0.0807063678113001,148.3
-0.0807063678113001,149.78300000000002
-0.0807063678113001,151.26600000000002
-0.0807063678113001,152.74900000000002
-0.0807063678113001,154.232
-0.0807063678113001,155.715
-0.0807063678113001,157.198
-0.080706367811298,158.681
-0.0807063678108799,160.16400000000002
-0.0807063677706652,161.64700000000002
-0.0807063649605429,163.13000000000002
-0.080706262165137,164.613
-0.0807038170831348,166.096
-0.0806698306281433,167.579
-0.0803779698727336,169.062
-0.0788189436985487,170.54500000000002
-0.0736832121119763,172.02800000000002
-0.0629630130684202,173.51100000000002
-0.0493980775461584,174.994
-0.0404463555808514,176.477
