fine,time_second
-0.16434928455297,145.334
-0.177463574874766,146.817
-0.194765732899091,148.3
-0.209118730212896,149.78300000000002
-0.213198434484893,151.26600000000002
-0.199680192950285,152.74900000000002
-0.166292338810409,154.232
-0.123902995510406,155.715
-0.0945267538213058,157.198
-0.0940727761627386,158.681
-0.120491812674886,160.16400000000002
-0.157945922914106,161.64700000000002
-0.192185296597312,163.13000000000002
-0.216820982150521,164.613
-0.231509712361999,166.096
-0.238551918815274,167.579
-0.240455475450923,169.062
-0.239268836299988,170.54500000000002
-0.236195897345094,172.02800000000002
-0.230437306744371,173.51100000000002
-0.217878134759471,174.994
-0.191727156178358,176.477
-0.150238324604079,177.96
-0.102950035236043,179.443
-0.0675342830639389,180.92600000000002
-0.0561548972300141,182.40900000000002
-0.0671746486793535,183.89200000000002
-0.089980136944062,185.375
-0.116042575815526,186.858
-0.142767894109136,188.341
-0.166471903170619,189.824
-0.175394339916587,191.30700000000002
-0.149727482791559,192.79000000000002
-0.0683790824486994,194.27300000000002
0.0816807509011585,195.756
0.278022987507825,197.239
0.453350386133597,198.722
0.533324991496041,200.205
0.492481182804551,201.68800000000002
0.359590933456484,203.17100000000002
0.189246144140155,204.65400000000002
0.0252101213607459,206.137
-0.104966069523321,207.62
-0.184889220683656,209.103
-0.20854367375083,210.586
-0.177048321845583,212.06900000000002
-0.10158152348119,213.55200000000002
-0.0061134919306291,215.03500000000003
0.0867399326327288,216.518
0.169554366801653,218.001
0.235275231924597,219.484
0.26827156651288,220.967
0.269430387977807,222.45000000000002
0.277157300557795,223.93300000000002
0.331048229339624,225.41600000000003
0.413083207357554,226.899
0.449708223810198,228.382
0.385468879398162,229.865
0.236052265597775,231.348
0.0582229104385899,232.83100000000002
-0.0969799437194438,234.31400000000002
-0.205389723137544,235.79700000000003
-0.262812368934798,237.28000000000003
-0.261411323799685,238.763
-0.17870692791173,240.246
0.0034006379298786,241.729
0.248922159435955,243.21200000000002
0.458883916538638,244.69500000000002
0.538971982671599,246.17800000000003
0.476465240933376,247.66100000000003
0.327216068965538,249.144
0.163323965892456,250.627
0.0221221353833498,252.11
-0.0910374072323568,253.59300000000002
-0.178270444232753,255.07600000000002
-0.238726703162054,256.559
-0.272766370870535,258.04200000000003
-0.285068369142534,259.52500000000003
-0.283457159331976,261.00800000000004
-0.274724271756566,262.49100000000004
-0.263817500675905,263.974
-0.253429421441402,265.457
-0.244772774265757,266.94
-0.238140602333023,268.423
-0.233020313255513,269.906
-0.227651665088662,271.389
-0.218673921312199,272.872
-0.203879228062416,274.355
-0.187039113264324,275.838
-0.176962680728742,277.321
-0.178939089135186,278.80400000000003
-0.188504030303317,280.28700000000003
-0.192925434440022,281.77000000000004
-0.172011830529503,283.25300000000004
-0.103748845875862,284.736
0.0157072874797899,286.219
0.153546475890937,287.702
0.251209988339136,289.185
0.267231235807924,290.668
0.206471444740208,292.151
0.110385667385795,293.634
0.0110740530682533,295.117
-0.0794990825397667,296.6
-0.156264347230972,298.083
-0.213637097884218,299.56600000000003
-0.249109876071095,301.04900000000004
-0.265346243736516,302.53200000000004
-0.268416767687276,304.01500000000004
-0.264007182890546,305.49800000000005
-0.256552859599124,306.981
-0.24856988317111,308.464
-0.240594440708794,309.947
-0.228574854848615,311.43
-0.197911969766963,312.913
-0.122384273870725,314.396
0.013909713844582,315.879
0.184406535370798,317.362
0.333960552289259,318.845
0.429353553887181,320.32800000000003
0.465240381347459,321.81100000000004
0.44096151922839,323.29400000000004
0.359490175804417,324.77700000000004
0.246932845797475,326.26000000000005
0.134679364608971,327.743
0.0433625271743044,329.226
-0.0027684276629703,330.709
0.0390036456710521,332.192
0.197487047012375,333.675
0.434374047250971,335.158
0.6290877063461,336.641
0.672565607149221,338.124
0.564809606822826,339.607
0.380989120010874,341.09000000000003
0.189939570022579,342.57300000000004
0.0224128142904417,344.05600000000004
-0.103438164221951,345.53900000000004
-0.166771291440155,347.02200000000005
-0.153475773572274,348.505
-0.0776490602615528,349.988
0.0229347300500207,351.471
0.100001589311973,352.954
0.119230995225756,354.437
0.0826613410576789,355.92
0.0332296620368677,357.403
0.0428436793752902,358.886
0.166693072898332,360.369
0.384497168877069,361.85200000000003
0.599073190265803,363.33500000000004
0.713586917449551,364.81800000000004
0.69441338460454,366.30100000000004
0.564810356732819,367.78400000000005
0.383931848062028,369.267
0.20323894725951,370.75
0.0487196744612764,372.233
-0.0715090323889659,373.716
-0.15549738186306,375.199
-0.205423800645972,376.682
-0.227232762594926,378.165
-0.233510255781372,379.648
-0.236222431808991,381.13100000000003
-0.240498630777246,382.61400000000003
-0.244964273839589,384.09700000000004
-0.246830495339781,385.58000000000004
-0.243932309096684,387.06300000000005
-0.233971683749802,388.54600000000005
-0.216509838854769,390.02900000000005
-0.197072117368067,391.512
-0.185139809307612,392.995
-0.185114977695454,394.478
-0.189498886551583,395.961
-0.178161301689502,397.444
-0.119271596651576,398.927
0.0223405387130998,400.41
0.262843207108521,401.89300000000003
0.5708815799451,403.37600000000003
0.855628946530225,404.85900000000004
1.01342837530962,406.34200000000004
0.995563054706008,407.82500000000005
0.837129775875878,409.30800000000005
0.605753800174375,410.79100000000005
0.363889976761504,412.274
0.146238390265676,413.757
-0.0270530959313766,415.24
-0.137798883457265,416.723
-0.181609137932917,418.206
-0.182993681492776,419.689
-0.17587278060241,421.172
-0.172524639832615,422.65500000000003
-0.160462075382885,424.13800000000003
-0.133050536220789,425.62100000000004
-0.107611978395505,427.10400000000004
-0.106181898900066,428.58700000000005
-0.129224030012334,430.07000000000005
-0.157990653602894,431.55300000000005
-0.17645459012161,433.036
-0.18426082611785,434.519
-0.190779159868189,436.002
-0.201574401895302,437.485
-0.214556804284576,438.968
-0.225464139331911,440.451
-0.232266319058601,441.934
-0.2352749622977,443.41700000000003
-0.235714280557677,444.90000000000003
-0.234537933500139,446.38300000000004
-0.231624923272312,447.86600000000004
-0.225081936568321,449.34900000000005
-0.212235888245083,450.83200000000005
-0.194757443529965,452.31500000000005
-0.180668718894479,453.798
-0.177628375182143,455.281
-0.185406491171321,456.764
-0.196245774253512,458.247
-0.201152098907383,459.73
-0.195985457140477,461.213
-0.185363102882175,462.696
-0.177659880242953,464.17900000000003
-0.173551421946382,465.66200000000003
-0.164080825141724,467.14500000000004
-0.145111140757037,468.62800000000004
-0.127862266269516,470.11100000000005
-0.12777555298993,471.59400000000005
-0.14725986980124,473.07700000000006
-0.175741219435849,474.56000000000006
-0.201876965950899,476.043
-0.220381595925448,477.526
-0.231256479394016,479.009
-0.236249999509149,480.492
-0.237470998133503,481.975
-0.236466561501798,483.458
-0.234451737080405,484.94100000000003
-0.232222053760758,486.42400000000004
-0.230243920021824,487.90700000000004
-0.228709796129551,489.39000000000004
-0.227635283318362,490.87300000000005
-0.226939326570372,492.35600000000005
-0.226522823720409,493.83900000000006
-0.226284409635571,495.32200000000006
-0.226150218399703,496.805
-0.226031729992259,498.288
-0.225594088812587,499.771
-0.223530310129005,501.254
-0.216949840704943,502.737
-0.203695351384412,504.22
-0.187384421516509,505.70300000000003
-0.177041864910869,507.18600000000004
-0.1784743811713,508.66900000000004
-0.18957104133675,510.15200000000004
-0.20357027180288,511.63500000000005
-0.21549998698116,513.118
-0.223675474566586,514.601
-0.228374758676392,516.0840000000001
-0.230517342266905,517.567
-0.23098198465077,519.0500000000001
-0.230400029357494,520.533
-0.228853363159605,522.0160000000001
-0.224955170357884,523.499
-0.215768443588178,524.9820000000001
-0.199037489457169,526.465
-0.174465557477268,527.948
-0.131266663869436,529.431
-0.0335600993389985,530.914
0.163177113811969,532.397
0.457026157392756,533.88
0.76662288770787,535.363
0.975249338209179,536.846
1.01646567404063,538.3290000000001
0.899302936319464,539.812
0.689138110011141,541.2950000000001
0.456334583634885,542.778
0.258404420768008,544.2610000000001
0.12197859433649,545.744
0.0387455685228231,547.2270000000001
-0.0163160853791356,548.71
-0.0633315070296249,550.193
-0.111175283260487,551.676
-0.159986898921913,553.159
-0.204343608472684,554.642
-0.236017128223468,556.125
-0.247231646490888,557.6080000000001
-0.233212638335811,559.091
-0.200506620230886,560.5740000000001
-0.168796793024166,562.057
-0.156816555220207,563.5400000000001
-0.166661011183671,565.023
-0.187504641241289,566.5060000000001
-0.207236768192963,567.989
-0.218358373262344,569.472
-0.217433044449893,570.955
-0.205258102906849,572.438
-0.186885860382276,573.921
-0.157568007495798,575.404
-0.0834372943608354,576.8870000000001
0.0864500815164729,578.37
0.366360533105882,579.8530000000001
0.691595739598086,581.336
0.958535389861425,582.8190000000001
1.09160251400135,584.302
1.06618630752356,585.7850000000001
0.916723420343454,587.268
0.707514402743617,588.7510000000001
0.49541503838883,590.234
0.303649899695162,591.717
0.13794090088741,593.2
0.0084942727446329,594.683
-0.0751873758224136,596.166
-0.122090709377413,597.649
-0.148633324725994,599.1320000000001
-0.165367400817041,600.615
-0.175276357016254,602.0980000000001
-0.181977286554502,603.581
-0.191128755738895,605.0640000000001
-0.205351697172008,606.547
-0.221579063488126,608.0300000000001
-0.234877803804251,609.513
-0.24276568669594,610.9960000000001
-0.245454376012001,612.479
-0.244663183458099,613.962
-0.241943157013188,615.445
-0.238241031679234,616.928
-0.233128095575719,618.4110000000001
-0.224184403035437,619.894
-0.208450880759417,621.3770000000001
-0.184348416555265,622.86
-0.144123546405625,624.3430000000001
-0.0564981974810652,625.826
0.116120387546316,627.3090000000001
0.36176962004642,628.792
0.586509831134072,630.2750000000001
0.690439557080232,631.758
0.661337946071149,633.241
0.570119596584821,634.724
0.496565940133388,636.207
0.469905315107788,637.69
0.469978530321301,639.173
0.478222077059627,640.6560000000001
0.520800328461616,642.139
0.629580889768504,643.6220000000001
0.773611556377491,645.105
