"sub.id" "aHIP_rh" "pHIP_rh" "lAMY_rh" "mAMY_rh" "THA_DP_rh" "THA_VP_rh" "THA_VA_rh" "THA_DA_rh" "NAc_shell_rh" "NAc_core_rh" "pGP_rh" "aGP_rh" "aPUT_rh" "pPUT_rh" "aCAU_rh" "pCAU_rh" "aHIP_lh" "pHIP_lh" "lAMY_lh" "mAMY_lh" "THA_DP_lh" "THA_VP_lh" "THA_VA_lh" "THA_DA_lh" "NAc_shell_lh" "NAc_core_lh" "pGP_lh" "aGP_lh" "aPUT_lh" "pPUT_lh" "aCAU_lh" "pCAU_lh"
"1" "sub-01" 0.100627582218719 0.155276892637473 0.110845476698224 0.070166900397627 0.129830293548992 0.122058598815146 0.138594124677414 0.0764718323898543 0.0827958138413262 0.133538905792266 0.0918884330439822 0.0997080399064971 0.151632213814952 0.108380294664022 0.203198865827667 0.164968403120806 0.117601016084049 0.0874686879432199 0.0707361036946517 0.108758693390483 0.184137211382521 0.0331401107489402 0.180366013645987 0.137458415318776 0.0740818246364739 0.173351833924814 -0.0454352234119516 0.133256444400906 0.113721918571389 0.0393180489964269 0.193822003149785 0.18984683002437
"2" "sub-02" -0.116178103092732 -0.142001046613752 0.0239343098776771 -0.073027815585816 -0.149784946247012 -0.143762053880146 -0.13601672413192 -0.184348836588471 -0.0231425220652206 -0.0685071937400453 -0.110928645211811 -0.122533686334752 -0.185888005902237 -0.254538666795548 -0.123906828103671 -0.11220235177563 -0.123755809077601 -0.132940635732116 -0.15410767595722 -0.113260106138003 -0.0412502557725627 -0.13642735616034 -0.163183612010767 -0.160320082037881 -0.0545361050932099 -0.0857669745478168 0.00187255292635925 -0.218939979865051 -0.167976782274264 -0.323435850213904 -0.139227174083117 -0.134712487584938
"3" "sub-03" 0.00532987704305918 0.00210122559737466 0.0773079738541997 0.0238658057208774 0.246667306287139 0.0930473472225679 0.0904762570568971 0.208645542675627 0.0637207079252317 0.185635773735239 0.102407838335936 -0.0146987118066226 0.0652192207575941 -0.0391195929132024 0.269861954186358 0.0438732180633843 -0.0023547400096775 0.0727397148449308 -0.0582614193312829 -0.0663379474989821 0.302243587230288 0.0947593765464591 0.0881664826673243 0.21513867716989 0.111584781029163 0.198163877422089 -0.0698105319010453 -0.12241367867782 0.0390684825210245 -0.144595569211635 0.164059920780499 0.167603418774908
"4" "sub-04" -0.0844631954488749 -0.149837778832243 -0.161069871643036 -0.0290436078308586 0.0220271898080791 -0.101636151853107 0.100949639680091 -0.0899507486350379 -0.0836554479748531 -0.143549776426947 -0.0207059415972902 -0.016391530637352 -0.0716875504873254 -0.0753627493366034 -0.00426777889337424 0.0702436734059065 -0.110047616249475 -0.200358445473691 -0.0853703004510065 0.0259353050745271 -0.0695675541835557 -0.189268736119277 0.0836202766854481 -0.0890687062580267 -0.0784081886446662 -0.221823908554469 -0.0245805683325786 0.0464207532221444 -0.0581185835871818 -0.0671226776934059 -0.0602680206603849 0.0583915693591239
"5" "sub-05" 0.0169555734825667 0.0321439231968378 0.0420649779611326 0.0602532949648951 0.180704098620442 0.0458577363368509 0.0639085277064632 -0.015731339596548 0.0887537791705208 -0.0259791934338289 -0.221611179396129 -0.095135602206783 0.0680620400713534 -0.0152526138606865 0.0887610708726246 0.149422680973602 -0.0539161505935418 -0.0121338707281394 0.132034744879175 0.018728843591344 0.159126626412146 -0.171083927530139 0.115299577854126 -0.0115727728057816 0.0386164595214681 0.0784098708313365 0.00362407462479646 0.0718847650681116 0.0218317529825687 -0.0524994434362375 0.183275829733412 0.0796777804532366
"6" "sub-06" -0.186853023720764 -0.215380621178835 -0.0329479843101342 -0.0668177296556827 0.131496799305038 -0.047147138418323 -0.0651707319953006 -0.0986557522171854 -0.0569330786892054 -0.199138195463343 -0.139753225874874 -0.0873843228164715 -0.160311715738554 -0.205939619953141 -0.142001659768206 -0.116741912094978 -0.216751114894718 -0.219850574880518 -0.120155956908131 -0.0614573681411138 -0.103162797426227 -0.139048287546802 -0.079053956294499 -0.131836908223186 -0.0862498141831467 -0.174314402726166 -0.213627630724586 0.0592264285166635 -0.110337946466343 -0.0464939471553873 -0.139925078026817 -0.131474703119759
"7" "sub-07" -0.086716243767159 -0.00768346185263352 0.0552997705612806 -0.0134507917600814 0.0197470954020114 0.0451400880763885 0.035745982189375 0.0207707024565277 -0.0876131070161055 0.0133606181639192 -0.13716987227363 -0.0739699309510565 0.0135891825985183 -0.132838723398148 0.0554839499336192 -0.0868747248957009 -0.0744610303068454 -0.0756737292814219 0.0886185923400289 -0.013141127984804 -0.00771893237070772 -0.0326875056273906 0.00570792449757718 0.113464926217181 0.0157751523880297 -0.0753092162342652 -0.162047589855764 -0.0241965188739705 -0.0685685779092308 -0.100592502103627 0.0440035968238057 -0.0255777028272178
"8" "sub-08" 0.0452317984993825 0.0945792051588177 0.0455179132476022 0.0911682821987515 0.206790141800724 0.143510241223827 0.0374525707443973 0.238922437052257 0.0426102494242521 0.0633260077750519 0.00915207119251583 -0.0184906938841843 0.194658560798785 0.214369992758533 0.0374933602530162 0.0441325444340254 0.00459718274435983 0.0331941613772134 0.0460350567458099 0.0792389583620941 0.259180967972837 0.184936272502652 0.0977953891308822 0.194501372187085 0.0126198484862747 0.035356521911442 0.045521777483331 0.114661434733223 0.168259592518339 0.302681475289306 -0.00877597712915987 0.154831397331091
"9" "sub-09" -0.210637712996747 -0.166760024209814 -0.0412797520036638 -0.11384428109264 -0.116388115884701 0.0317651409648293 0.048766666662046 -0.0602213943526311 -0.0108084586331673 -0.0624773340320732 -0.0489877824386925 -0.116641653663206 0.00680396587725121 -0.0691424103267738 0.106165432012906 0.00921289943398537 -0.243616470847993 -0.171797123217561 -0.13081043740469 -0.164630609985322 0.140806242186856 0.0398942165817233 -0.0300137167297517 -0.0357626373535504 0.0340209348211104 0.0777347221358499 -0.0433067758369476 -0.00161680043717533 0.0419621493535575 -0.0692856747021866 -0.0293118656941954 -0.135839922367184
"10" "sub-12" 0.00475050432265559 -0.0437559091010853 0.0124140108580255 0.013569956699718 0.045870403408168 -0.105271832141026 -0.0342848552601393 -0.0167651103616125 -0.0161516033088495 -0.0615291965073337 -0.059948197996881 -0.141695197182579 -0.107348919351314 -0.0743082001724266 -0.0432967426588627 -0.111558533166387 -0.0410641641946783 0.0495124138484068 0.140459060504462 -0.0565246444881104 0.0568391261827307 0.0235036473900671 -0.0415717779772087 -0.0187965872908848 -0.0381223721277763 -0.0875931243193017 0.00230266567391143 -0.177606417757685 -0.126077194321422 -0.0547013142579227 -0.0162038941758084 -0.0724333619403031
"11" "sub-13" -0.0227555322307267 -0.102537503804652 0.0473826956860173 0.0601460592670708 0.237093011983835 0.0757678983974994 0.0695533751351878 0.274903340056496 0.0420660087845301 -0.0838493481025167 -0.0902729115657906 -0.00964711029716538 -0.0386920321685074 0.0658987767269146 0.0470729018354455 0.0550720231800679 -0.0108403260916303 0.114279265012885 0.00101582618459285 0.00228662963711073 0.185024699883812 -0.0115140757025884 0.0967882031143993 0.175174243572363 0.028278700936133 0.0487235491943022 -0.0353166663935706 0.0776355462967482 -0.093613477552478 -0.0648345563895456 -0.0688122601312275 0.0411400384809618
"12" "sub-14" 0.119274653183015 0.13125989237039 0.046682940670943 0.0357250119390244 0.159966632958513 0.0388815381879037 0.0672263305575164 -0.0224340362589545 0.038179039603524 0.106047454793786 -0.00633973943798385 -0.059638200197888 -0.025525712278599 0.0953045232877742 0.0202907611063606 0.067971766409117 0.10759660327091 0.0347061339092167 0.0981210446885684 0.151901786758731 0.108226176773197 -0.0290002264948864 -0.00361312555911723 0.0105757966619151 -0.13564188345355 -0.0598018367888157 0.00774665619407238 -0.0996763367644553 0.0229952824398696 0.0292094806494876 -0.0718291663477414 -0.0316879650598465
"13" "sub-15" 0.0241748815697967 -0.0547520084301906 0.0553004254047791 0.0176537959414128 0.238112653922824 0.00621109781387914 0.0403005812257482 0.0865760397126201 0.065547025868886 0.141783745817661 0.0469465006432618 0.00588919051352064 0.0315719420335087 -0.0135413506537086 0.148627090148825 0.189970686073183 0.0219156829090802 -0.0366038859994103 0.0434219142651645 -0.0188808664813842 0.156830954657523 0.0493059672950335 -0.00743245756039762 -0.0428114558844588 0.115650257758219 0.0786154557651931 -0.00985544874474878 -0.0402401138278003 0.0694577775632809 0.0401007678184985 0.121497836814974 0.161321670142153
"14" "sub-16" 0.0924339180079149 0.0202472663904802 -0.0311663616281456 0.0540591191196028 -0.0665111845273551 0.0539427882796616 -0.0740769238731646 -0.00816496522659898 0.0103530025289145 0.00872418588754627 -0.0595463187676497 -0.0181653256505784 0.0420763919402422 0.0325501353178046 -0.00582954955119318 0.0465888702874273 0.0408112654801148 0.0196893736366373 -0.00346143891693304 0.0279090701622641 -0.0189353417840216 0.0144083646740536 -0.0912283568754476 -0.0559542748507202 -0.0414589728667139 -0.0283390409746136 0.0550931801087576 -0.060387759878741 0.0388476824048611 0.0588354060467898 0.0288895597695266 0.0245288560042143
"15" "sub-17" 0.0533506269860245 -0.0303239568333981 0.118732691375529 0.0412655290415406 0.0774284026667542 0.110667389320397 0.0202053499027408 0.0295375854798879 -0.0386265100415535 -0.0578313749935081 -0.0184613678696088 0.11711239648893 0.0548344554413455 0.00142905078407251 0.0608548247913911 0.0513236321334995 0.0427946705965112 -0.00338175360157074 -0.0862892882543444 0.0266747910978894 0.113704075975762 -0.0788958808818457 0.0558201612151441 0.123628527684304 0.0245386051475837 0.042238206676674 0.010368134680516 0.0379004082962746 0.0326673506926254 0.00044953947885261 0.0907389778145611 0.0823518426274456
"16" "sub-18" -0.0149759254932378 0.0997130143605698 0.0265227762563878 0.0430317018524079 0.211184894171452 -0.0532782971227191 -0.01897428709231 0.0175736213988335 0.16970945065852 -0.0092603016067647 -0.0510619082143974 0.0123229576597062 0.139358602858581 -0.00686775844495274 0.0131846387292973 0.131472832770454 -0.0158375902955904 0.0260909631990583 -0.0699325564417021 0.0549890552430861 0.0514966729541332 -0.0681615031902383 0.105202213601108 0.0569416528829572 0.0487957703404699 0.0211374032789982 0.00366638593451779 0.0534014981444899 0.178792912289435 0.0108268101312613 -0.0401500226983168 0.0920055578155263
"17" "sub-19" 0.0181719764381271 -0.0392271588336012 0.0412270947528197 -0.0337571603665606 0.0502451342580941 0.0944380024210717 0.121509914445312 0.0847778169583982 0.0785242354266304 -0.0109317776411823 -0.0127255621736144 0.187628164807984 -0.000584613605495543 0.0847929016663417 0.0235683671169214 0.0248347242427618 -0.0847261347948679 -0.05267310162943 -0.119879927366481 -0.0230651949882412 0.135824207284385 -0.064180447995106 0.156062355563363 0.13973320085725 0.0263150852192631 0.0804128849610281 0.0716535432335967 0.0876602628767419 0.0385257048904713 0.061400103257309 0.0142810094512541 0.0123396103133421
"18" "sub-20" -0.0351388291479043 -0.00981529117445756 -0.0377189794840551 -0.0962567390297389 0.100156142914952 0.00490933131256081 -0.0562375546387258 0.0194466395602888 -0.148583031264342 -0.129673689018203 0.104247588946657 -0.130061185555804 -0.0344973013620349 -0.0506934104882422 -0.0169388969653593 0.0219162277486563 -0.0397130103054412 -0.0686428013215359 0.0275858620439187 -0.0866060279150711 0.152034925778976 -0.0149050216055619 -0.06065235978524 0.0624840700966362 -0.109116105957744 -0.0759907408912692 0.0981555748166983 0.0161504874395134 -0.110653025085732 -0.0800875622713761 -0.0663416340856049 -0.0474693924340039
"19" "sub-21" 0.0775771482755867 -0.0140387194980201 0.00643408274977812 -0.078871964705283 0.0389076409646823 0.0946355688091822 0.135726581513265 0.12951710097297 0.121317506011718 0.0209178177283728 0.127009910826174 0.0123744546069263 0.125111583947406 -0.0675422169410197 0.0446964420022725 0.0101312509448959 0.0289213132017719 0.0633453454176974 0.0829501581001167 -0.0540212217733643 0.175240911438153 0.121559228601269 0.1805274865144 0.155343241438223 0.100583315831306 0.162236728451441 0.0131037901086183 -0.0247510201809626 0.158332980378448 -0.0356166681806185 0.0344608072596154 0.103988962185927
"20" "sub-22" 0.266094692955846 0.108840856811324 0.0260879920196702 0.0683586244612384 0.200501675604038 0.0556015610630192 0.225705388338969 0.30107629236551 0.298876962047912 0.122977639388151 -0.028722885086314 0.119018230510986 0.136760622047473 0.209017264525605 0.25157015473864 0.208522442591255 0.10251274523165 0.153330476362178 -0.0192010279782109 0.0156164571599837 0.348236981485168 0.146018031803492 0.11985472481765 0.130016309611053 0.165941678249655 0.201961196589231 0.0119786067766783 0.180500373730135 0.233483762138062 0.210419608812413 0.233659223170115 0.190581072822045
"21" "sub-23" 0.0122111687941001 -0.0172203463464118 0.00572439911032867 0.0816978171203725 0.0886567164273012 0.0522004719658859 -0.00404620306747175 0.0235737476457786 0.00774786011330968 -0.105079400246838 -0.0346871047395605 0.0800985888888144 -0.0771507058353529 -0.042049064280723 -0.0101386678952946 0.0591096662945664 0.0321193413088845 0.0209242863968561 -0.0701439471303682 0.0350633163874394 0.106564621218333 0.00751364182711282 -0.0397397706006429 -0.045465588250208 0.0713215564870893 -0.119155163277059 -0.15070994173576 -0.039381991769008 -0.0524066645763739 -0.10720850537548 0.0298565067952045 0.0580364233134021
"22" "sub-24" 0.0161248615953405 -0.0787480332828444 0.0259225088452305 0.0493309026127607 -0.0744155076063482 0.115995097758326 0.036885849720188 -0.0362157375400336 -0.0971578789046223 -0.0726463258139278 -0.133986559622516 -0.165369608248357 0.0365523980982731 -0.0212102780707026 -0.137852529675878 -0.0122696215677623 0.00530844169818885 -0.0782943976050709 -0.00257318592234536 0.144791459547083 -0.0033346011506975 -0.152511868812744 0.0332479886795649 0.0399651202480173 -0.0252277728711853 0.0218119868362197 0.0956455504735774 -0.0507796013042951 0.0376979264618845 -0.024028641554447 0.125125987927892 -0.0545972935761362
"23" "sub-25" -0.0393628290867338 -0.0115642987018539 -0.0619700167134138 -0.141391489783607 0.021138877886553 0.0814052676097091 0.154115329111507 0.110732254507071 -0.0145262891334495 -0.0786820076045211 0.0293688714152578 0.0398839897798159 -0.0184139080345313 -0.0342218236588681 0.01028525501283 0.0247045460008799 -0.0657309113151867 -0.0157166954935629 -0.0482744920949357 -0.0979514080919271 0.05375198012247 0.0839493369535584 0.183156699889163 0.0850913540255962 0.0542013722288849 0.00528529922811001 -0.0154707433559426 0.0617192205442024 0.0417571913050944 -0.0438474683126526 0.0315224089677835 0.0533965294154358
"24" "sub-26" -0.134364755305988 -0.0951931812799831 -0.10788629472067 -0.0636832754708511 0.00533989033366242 0.0773427162751919 0.078114722345317 0.15807845618996 -0.155785391124848 -0.0896821031336383 -0.180066284118769 0.0504224008433203 -0.0214645598157597 -0.052916737503643 -0.036741933943759 0.0789893985909109 -0.136817032235047 -0.164443138851389 -0.0931645467530562 -0.0410279309326945 -0.0477553717097142 0.0275186197101914 0.0574116815583167 0.0462950437181167 -0.0155644468180035 0.00631904360034068 0.0477430931470059 0.143896359835334 -0.0698274195705506 -0.0575228091317016 -0.033555431761646 0.104424570855027
