,frame_id,time(s),first_second,uncertainty
0,197.0,7.88,7.88,0.0
1,203.93250000168752,8.157300000067501,7.88,0.01797967364158621
2,212.40555555652776,8.49622222226111,7.88,0.017105303401105835
3,220.44166666666666,8.817666666666666,7.88,0.013846607730702449
4,228.93,9.1572,7.88,0.014484162625428239
5,237.40277777777777,9.49611111111111,7.88,0.007486950173056586
6,245.43888888888887,9.817555555555554,7.88,0.006016008651859693
7,253.9275,10.1571,7.88,0.007778316756987658
8,262.4,10.495999999999999,7.88,0.005887508374501627
9,270.43611111111113,10.817444444444446,7.88,0.006966564518949661
10,278.925,11.157,7.88,0.0036570888295697126
11,287.3972222222222,11.495888888888887,7.88,0.004789393178768445
12,295.43333333333334,11.817333333333334,7.88,0.0068015159969973815
13,303.9225,12.1569,7.88,0.007793856324256263
14,312.39444444444445,12.495777777777779,7.88,0.0067838751124955216
15,320.43055555555554,12.817222222222222,7.88,0.007818770566203484
16,328.46666666666664,13.138666666666666,7.88,0.007679282165429707
17,336.9525,13.4781,7.88,0.0037846188354849356
18,345.42777777777775,13.81711111111111,7.88,0.00501261039638414
19,353.4638888888889,14.138555555555556,7.88,0.008094562619140272
20,361.95,14.478,7.88,0.012441924405243733
21,370.42499999999995,14.816999999999998,7.88,0.01091353980352112
22,378.4611111111111,15.138444444444444,7.88,0.006972718864893782
23,386.9475,15.4779,7.88,0.003587715287036441
24,395.4222222222222,15.816888888888888,7.88,0.005605415843844888
25,403.4583333333333,16.138333333333332,7.88,0.007179553688514919
26,411.945,16.4778,7.88,0.0058903996165077886
27,420.4194444444445,16.81677777777778,7.88,0.003734671118535263
28,428.4555555555555,17.138222222222222,7.88,0.008064226814466467
29,436.9425,17.4777,7.88,0.00589021628542343
30,445.4166666666667,17.816666666666666,7.88,0.0051151827473426064
31,453.4527777777778,18.13811111111111,7.88,0.004005916801153262
32,461.93999999999994,18.4776,7.88,0.005217427414767057
33,470.41388888888895,18.816555555555556,7.88,0.005937766090587721
34,478.45000000000005,19.138,7.88,0.005608241731432606
35,486.9375,19.4775,7.88,0.008488588317688428
36,495.4111111111111,19.816444444444443,7.88,0.008988236087969429
37,503.4472222222222,20.137888888888888,7.88,0.008899585695802837
38,511.93500000000006,20.477400000000003,7.88,0.011354665309947217
39,520.4083333333333,20.816333333333333,7.88,0.011338559903838506
40,528.5,21.14,7.88,0.010257965562682865
41,536.9325,21.4773,7.88,0.010905445995358852
42,545.4055555555556,21.816222222222223,7.88,0.009213642835598642
43,553.4416666666667,22.137666666666668,7.88,0.010109303366086965
44,561.9300000000001,22.477200000000003,7.88,0.006438368222153008
45,570.4027777777778,22.816111111111113,7.88,0.004945943212236895
46,578.4388888888889,23.137555555555554,7.88,0.005097846924170799
47,586.9275,23.4771,7.88,0.006871606407548096
48,595.4000000000001,23.816000000000003,7.88,0.008181112682316626
49,603.4361111111111,24.137444444444444,7.88,0.00781861486988721
50,611.925,24.476999999999997,7.88,0.007440809461081441
51,620.3972222222222,24.81588888888889,7.88,0.0048416044405068
