,frame_id,time(s),first_second,uncertainty
0,170.5,6.82,6.82,0.0
1,178.6325,7.1453,6.82,0.003356331466021406
2,187.07222222222222,7.482888888888889,6.82,0.004564330222325027
3,195.10833333333332,7.804333333333333,6.82,0.00785233958751096
4,203.63000000075,8.14520000003,6.82,0.007607429182361883
5,212.06944444618057,8.482777777847224,6.82,0.006728516665074526
6,220.10555555555555,8.804222222222222,6.82,0.006645297356068322
7,228.6275,9.1451,6.82,0.006952111309459645
8,237.06666666666666,9.482666666666667,6.82,0.00645940313401871
9,245.1027777777778,9.804111111111112,6.82,0.010467767010727928
10,253.625,10.145,6.82,0.009551244712702514
11,262.06388888888887,10.482555555555555,6.82,0.010625600429141617
12,270.1,10.804,6.82,0.005838846061861449
13,278.6225,11.1449,6.82,0.005071426780814919
14,287.06111111111113,11.482444444444445,6.82,0.005265914459486158
15,295.09722222222223,11.803888888888888,6.82,0.004140059123799506
16,303.62,12.1448,6.82,0.002745812568989768
17,312.05833333333334,12.482333333333333,6.82,0.00309428605359254
18,320.09444444444443,12.803777777777777,6.82,0.0019277631515724554
19,328.1305555555556,13.125222222222224,6.82,0.0015253861952119242
20,336.65,13.466,6.82,0.002485476963343529
21,345.09166666666664,13.803666666666665,6.82,0.0032615305343267056
22,353.1277777777778,14.125111111111112,6.82,0.002599575742401106
23,361.6475,14.4659,6.82,0.0018554708073599698
24,370.0888888888889,14.803555555555556,6.82,0.0023833551968909256
25,378.125,15.125,6.82,0.0012145948951380648
26,386.645,15.4658,6.82,0.0008415104126014886
27,395.0861111111111,15.803444444444445,6.82,0.000767697162611865
28,403.1222222222222,16.12488888888889,6.82,0.0013872217288024293
29,411.64250000000004,16.465700000000002,6.82,0.0015672516887835946
30,420.0833333333333,16.80333333333333,6.82,0.001403530522474915
31,428.1194444444444,17.124777777777776,6.82,0.0014128390985492423
32,436.64,17.4656,6.82,0.001692705691441903
33,445.0805555555555,17.80322222222222,6.82,0.001547768633584363
34,453.1166666666667,18.124666666666666,6.82,0.0015724022415272334
35,461.6375,18.4655,6.82,0.0014667696446314111
36,470.0777777777778,18.80311111111111,6.82,0.0015230046976236796
37,478.1138888888888,19.124555555555553,6.82,0.001697918249842835
38,486.63500000000005,19.465400000000002,6.82,0.0013838190265400532
39,495.07500000000005,19.803,6.82,0.0023767192565586973
40,503.5,20.14,6.82,0.0030463305722551954
41,511.6325,20.4653,6.82,0.003513036236815841
42,520.0722222222222,20.802888888888887,6.82,0.0022846263566072187
43,528.1083333333333,21.124333333333333,6.82,0.0031522435561596508
44,536.63,21.4652,6.82,0.0036455855605304075
45,545.0694444444445,21.802777777777777,6.82,0.0032176506663638364
46,553.1055555555555,22.12422222222222,6.82,0.0021650705100784316
47,561.6274999999999,22.465099999999996,6.82,0.003029873202660836
48,570.0666666666667,22.802666666666667,6.82,0.002611606924928075
49,578.1027777777778,23.12411111111111,6.82,0.002591546705585394
50,586.625,23.465,6.82,0.002200384466237229
51,595.0638888888889,23.802555555555553,6.82,0.0025182794589945256
52,603.0999999999999,24.123999999999995,6.82,0.0033072781646324234
53,611.6225000000001,24.464900000000004,6.82,0.0042832175412967815
54,620.0611111111111,24.802444444444447,6.82,0.003755578705313654
55,628.0972222222222,25.123888888888885,6.82,0.003918710302816887
56,636.62,25.4648,6.82,0.003164768356116885
57,645.0583333333333,25.80233333333333,6.82,0.003261067384824937
58,653.0944444444444,26.12377777777778,6.82,0.0027994643868744693
59,661.1305555555556,26.445222222222224,6.82,0.0032162142841477967
60,669.65,26.785999999999998,6.82,0.0029593102704920707
61,678.0916666666667,27.12366666666667,6.82,0.003366395943610482
62,686.1277777777777,27.44511111111111,6.82,0.0029064280481582968
63,694.6475,27.7859,6.82,0.002463503057470073
64,703.088888888889,28.12355555555556,6.82,0.0018215287423044746
65,711.125,28.445,6.82,0.0016671458244131288
66,719.645,28.7858,6.82,0.0020331998466189675
67,728.0861111111111,29.123444444444445,6.82,0.0022903759356692737
