,frame_id,time(s),first_second,uncertainty
0,138.0,5.52,5.52,0.0
1,145.25833333333333,5.810333333333333,5.52,0.0020117593633010356
2,153.76500000000001,6.150600000000001,5.52,0.0019294262033156683
3,162.21944444444443,6.488777777777777,5.52,0.0016127737763477915
4,170.25555555555556,6.810222222222222,5.52,0.0029059542717601696
5,178.7625,7.150499999999999,5.52,0.0023890066719332264
6,187.21666666666667,7.488666666666667,5.52,0.0022741661967827917
7,195.2527777777778,7.8101111111111114,5.52,0.004217102169346037
8,203.760000001,8.150400000040001,5.52,0.0036398042328164436
9,212.21388888909723,8.48855555556389,5.52,0.0026996384465942927
10,220.25,8.81,5.52,0.00212362649393716
11,228.7575,9.1503,5.52,0.001865665761508122
12,237.2111111111111,9.488444444444445,5.52,0.0020591425474128576
13,245.2472222222222,9.809888888888889,5.52,0.0019116123491406134
14,253.75500000000002,10.150200000000002,5.52,0.0014777793763940171
15,262.2083333333333,10.488333333333333,5.52,0.001828684928636947
16,270.2444444444444,10.809777777777777,5.52,0.004376108436646719
17,278.7525,11.1501,5.52,0.0034960889963646076
18,287.2055555555555,11.488222222222221,5.52,0.002746122023475247
19,295.2416666666667,11.809666666666667,5.52,0.002680315021624889
20,303.75,12.15,5.52,0.0024594573062876107
21,312.2027777777778,12.488111111111111,5.52,0.0024204139544106353
22,320.2388888888889,12.809555555555555,5.52,0.0022810821550942103
23,328.275,13.130999999999998,5.52,0.0026313005673974997
24,336.78000000000003,13.471200000000001,5.52,0.002838982288308121
25,345.2361111111111,13.809444444444443,5.52,0.002823638050912352
26,353.2722222222222,14.130888888888887,5.52,0.002598318741556745
27,361.77750000000003,14.471100000000002,5.52,0.0020873088750218666
28,370.23333333333335,14.809333333333335,5.52,0.002945323663383523
29,378.26944444444445,15.130777777777778,5.52,0.0031780392599125113
30,386.775,15.470999999999998,5.52,0.004160962890346296
31,395.23055555555555,15.809222222222223,5.52,0.002720302735004546
32,403.26666666777777,16.13066666671111,5.52,0.002177361586324813
33,411.7725000018125,16.4709000000725,5.52,0.0025661853287509365
34,420.22777778041666,16.809111111216666,5.52,0.0022316582216842756
35,428.26388888993057,17.130555555597223,5.52,0.0024264949112304994
36,436.77,17.4708,5.52,0.0022962940506222823
37,445.225,17.809,5.52,0.002502475168091509
38,453.2611111111111,18.130444444444446,5.52,0.0024304607775005307
