,frame_id,time(s),first_second,pe
0,197.0,7.88,7.88,0.0
1,203.93250000168752,8.157300000067501,7.88,0.5485170681985643
2,212.40555555652776,8.49622222226111,7.88,0.5762620741014339
3,220.44166666666666,8.817666666666666,7.88,0.729470260148601
4,228.93,9.1572,7.88,0.7967100108160157
5,237.40277777777777,9.49611111111111,7.88,0.8963230781854497
6,245.43888888888887,9.817555555555554,7.88,0.6404216906401416
7,253.9275,10.1571,7.88,1.164444881686763
8,262.4,10.495999999999999,7.88,0.5170798926345455
9,270.43611111111113,10.817444444444446,7.88,0.6897159989283436
10,278.925,11.157,7.88,1.261136581019345
11,287.3972222222222,11.495888888888887,7.88,0.5980503413853389
12,295.43333333333334,11.817333333333334,7.88,0.6396443131109599
13,303.9225,12.1569,7.88,0.7208277936741824
14,312.39444444444445,12.495777777777779,7.88,0.6927373934227636
15,320.43055555555554,12.817222222222222,7.88,0.6974280367648893
16,328.46666666666664,13.138666666666666,7.88,0.6718364400811637
17,336.9525,13.4781,7.88,0.8218036684120736
18,345.42777777777775,13.81711111111111,7.88,0.8602970796762962
19,353.4638888888889,14.138555555555556,7.88,0.8762240984722326
20,361.95,14.478,7.88,0.7213809897275919
21,370.42499999999995,14.816999999999998,7.88,0.8774793221451325
22,378.4611111111111,15.138444444444444,7.88,0.8247097864906786
23,386.9475,15.4779,7.88,0.8210165508402597
24,395.4222222222222,15.816888888888888,7.88,0.9186995252777342
25,403.4583333333333,16.138333333333332,7.88,0.707756959595976
26,411.945,16.4778,7.88,0.6733002239894278
27,420.4194444444445,16.81677777777778,7.88,0.6335455429053934
28,428.4555555555555,17.138222222222222,7.88,0.6744529435546693
29,436.9425,17.4777,7.88,0.6214609673651769
30,445.4166666666667,17.816666666666666,7.88,0.5354577588471161
31,453.4527777777778,18.13811111111111,7.88,0.5067174218985093
32,461.93999999999994,18.4776,7.88,0.5601731952210243
33,470.41388888888895,18.816555555555556,7.88,0.5056748137783387
34,478.45000000000005,19.138,7.88,0.5710585843041012
35,486.9375,19.4775,7.88,0.6454900269491136
36,495.4111111111111,19.816444444444443,7.88,1.2524938637892977
37,503.4472222222222,20.137888888888888,7.88,0.5766688853602745
