,frame_id,time(s),first_second,pe
0,154.0,6.16,6.16,3.66706699768277
1,162.03611111111113,6.4814444444444455,6.16,3.66706699768277
2,170.07222222222222,6.802888888888889,6.16,3.1489616271881546
3,178.5975,7.1438999999999995,6.16,3.10891931112604
4,187.03333333333333,7.481333333333334,6.16,3.206993783062792
5,195.06944444444446,7.802777777777778,6.16,3.1883151701796884
6,203.595,8.1438,6.16,3.095623845614659
7,212.03055555631943,8.481222222252777,6.16,3.0121899374335492
8,220.06666666666666,8.802666666666667,6.16,2.564389265998033
9,228.59250000000003,9.1437,6.16,2.815941027813955
10,237.02777777777777,9.481111111111112,6.16,2.3869109641495383
11,245.06388888888887,9.802555555555555,6.16,2.4675204323611224
12,253.59,10.1436,6.16,2.4552951609530482
13,262.025,10.481,6.16,2.8004386924312312
14,270.06111111111113,10.802444444444445,6.16,2.519383857652025
15,278.5875,11.1435,6.16,2.564260725592061
16,287.0222222222222,11.480888888888888,6.16,2.592992157053854
17,295.05833333333334,11.802333333333333,6.16,2.583496339750727
18,303.585,12.1434,6.16,2.505140034967811
19,312.01944444444445,12.480777777777778,6.16,2.7650397356578558
20,320.05555555555554,12.802222222222222,6.16,2.6065360445972074
21,328.09166666666664,13.123666666666665,6.16,2.5209984923739506
22,336.615,13.4646,6.16,2.416429472706434
23,345.05277777777775,13.80211111111111,6.16,2.4600559911728257
24,353.0888888888889,14.123555555555557,6.16,2.554112376139802
25,361.6125,14.464500000000001,6.16,2.426455978998429
26,370.04999999999995,14.801999999999998,6.16,2.6378256032693166
27,378.0861111111111,15.123444444444445,6.16,2.602271530148096
28,386.61,15.464400000000001,6.16,2.433354762918926
29,395.0472222222222,15.80188888888889,6.16,2.2444298967912744
30,403.0833333333333,16.12333333333333,6.16,2.6676743125288938
31,411.60749999999996,16.464299999999998,6.16,2.684786470394197
32,420.0444444444445,16.80177777777778,6.16,2.196736844672343
33,428.0805555555555,17.12322222222222,6.16,2.25029252647005
34,436.605,17.4642,6.16,2.2356084561187015
35,445.0416666666667,17.801666666666666,6.16,2.100433449408913
36,453.0777777777778,18.12311111111111,6.16,2.010756179567592
37,461.60249999999996,18.4641,6.16,1.9930600680495516
38,470.03888888888895,18.80155555555556,6.16,1.8974177158834182
39,478.07500000000005,19.123,6.16,2.3180034045730995
40,487.0,19.48,6.16,2.2150221267588295
41,495.0361111111111,19.801444444444442,6.16,2.088703087035058
42,503.0722222222222,20.122888888888887,6.16,2.243180290144315
43,511.5975,20.463900000000002,6.16,2.2068134552108907
44,520.0333333333333,20.801333333333332,6.16,2.328364807748752
45,528.0694444444445,21.122777777777777,6.16,2.2504162902478626
46,536.595,21.463800000000003,6.16,2.212488546831226
47,545.0305555555556,21.801222222222222,6.16,2.2158209807483575
48,553.0666666666667,22.122666666666667,6.16,2.1675791149965646
49,561.5925,22.4637,6.16,2.3649830531630807
50,570.0277777777778,22.801111111111112,6.16,2.3038372145319252
51,578.0638888888889,23.122555555555554,6.16,2.224798822284093
52,586.5899999999999,23.463599999999996,6.16,2.2244558432270747
53,595.0250000000001,23.801000000000002,6.16,2.3342006767332313
54,603.0611111111111,24.122444444444444,6.16,2.3009537086106073
55,611.5875,24.4635,6.16,2.367778420870468
56,620.0222222222222,24.80088888888889,6.16,2.4328293171197677
57,628.0583333333333,25.12233333333333,6.16,2.4356567699970837
58,636.585,25.4634,6.16,2.425375637458947
59,645.0194444444445,25.800777777777782,6.16,2.4104974622199813
60,653.0555555555555,26.12222222222222,6.16,2.416687793346515
61,661.0916666666667,26.44366666666667,6.16,2.438683264368076
62,669.615,26.7846,6.16,2.363890094178882
63,678.0527777777778,27.122111111111114,6.16,2.4234805867606912
64,686.088888888889,27.44355555555556,6.16,2.496132779442178
65,694.6125,27.784499999999998,6.16,2.4857113174153356
66,703.05,28.122,6.16,2.6699916145260367
67,711.0861111111111,28.443444444444445,6.16,2.3353077362835926
68,719.61,28.7844,6.16,2.4342506273880433
69,728.0472222222222,29.12188888888889,6.16,2.4337762849817337
70,736.0833333333334,29.443333333333335,6.16,2.416777338983156
71,744.6075,29.784299999999998,6.16,2.4218600865055304
72,753.0444444444444,30.121777777777776,6.16,2.4770346232883056
73,761.0805555555556,30.443222222222225,6.16,2.5535074252335193
74,769.605,30.784200000000002,6.16,2.427324159759885
75,778.0416666666666,31.121666666666666,6.16,2.5455615160176097
76,786.0777777777778,31.44311111111111,6.16,2.512648443594993
77,794.6025,31.7841,6.16,2.5863531058975395
78,803.0388888888889,32.12155555555555,6.16,2.6001653902139727
79,811.075,32.443000000000005,6.16,2.6163573868363788
80,820.0,32.8,6.16,2.5898313744689236
81,828.036111111111,33.12144444444444,6.16,2.574332457963541
82,836.0722222222222,33.44288888888889,6.16,2.575859264335195
83,844.5975000000001,33.7839,6.16,2.6134026719806998
84,853.0333333333333,34.12133333333333,6.16,2.5627596403715875
85,861.0694444444445,34.44277777777778,6.16,2.543987266526947
86,869.595,34.7838,6.16,2.520079014593582
87,878.0305555555556,35.12122222222222,6.16,2.395844836226988
88,886.0666666666667,35.44266666666667,6.16,2.316942785274222
89,894.5925,35.783699999999996,6.16,2.352770633382171
90,903.0277777777778,36.12111111111111,6.16,2.3971440840597205
91,911.063888888889,36.44255555555556,6.16,2.399461744248164
92,919.5899999999999,36.7836,6.16,2.3994599023319405
93,928.0250000000001,37.121,6.16,2.5278275598325037
94,936.061111111111,37.44244444444444,6.16,2.3352862591881953
95,944.5875,37.7835,6.16,2.3710312108584612
96,953.0222222222224,38.12088888888889,6.16,2.3731314684120197
97,961.0583333333333,38.44233333333333,6.16,2.3696567810537092
98,969.585,38.7834,6.16,2.400724306102552
99,978.0194444444444,39.120777777777775,6.16,2.3065642612607244
100,986.0555555555555,39.44222222222222,6.16,2.5284722794730277
101,994.0916666666667,39.763666666666666,6.16,2.5237226229596113
102,1002.615,40.1046,6.16,2.4905930266763203
103,1011.0527777777778,40.44211111111111,6.16,2.461173350981167
104,1019.0888888888888,40.763555555555556,6.16,2.483588547750113
105,1027.6125,41.1045,6.16,2.542488541440392
106,1036.0500000000002,41.44200000000001,6.16,2.552619705485682
107,1044.086111111111,41.76344444444444,6.16,2.5436882815441493
108,1052.6100000000001,42.104400000000005,6.16,2.5427899337389457
109,1061.0472222222222,42.44188888888889,6.16,2.5456695801446436
110,1069.0833333333333,42.76333333333333,6.16,2.5397422158983884
111,1077.6075,43.1043,6.16,2.535370631255825
112,1086.0444444444445,43.44177777777778,6.16,2.528604237124921
113,1094.0805555555555,43.76322222222222,6.16,2.5225839767855804
114,1102.605,44.1042,6.16,2.53332834575767
115,1111.0416666666667,44.44166666666667,6.16,2.530003745040222
116,1119.0777777777778,44.76311111111111,6.16,2.535366344472335
117,1127.6025,45.104099999999995,6.16,2.5289418674316413
118,1136.038888888889,45.44155555555556,6.16,2.534587824650221
119,1144.0749999999998,45.76299999999999,6.16,2.529356719773817
120,1153.0,46.12,6.16,2.5219044264523682
121,1161.0361111111113,46.44144444444445,6.16,2.533741823383295
122,1169.072222222222,46.76288888888888,6.16,2.53990632088376
123,1177.5975,47.1039,6.16,2.5453787666663756
124,1186.0333333333333,47.44133333333333,6.16,2.5489724653835815
125,1194.0694444444443,47.76277777777777,6.16,2.536712892711239
126,1202.595,48.1038,6.16,2.5325006669064196
127,1211.0305555555556,48.44122222222222,6.16,2.5194982690484595
128,1219.0666666666666,48.76266666666666,6.16,2.356033994025041
129,1227.5925,49.103699999999996,6.16,2.3796194520087743
130,1236.0277777777778,49.44111111111111,6.16,2.2788076477902495
131,1244.0638888888889,49.76255555555556,6.16,2.2882124169921143
132,1252.59,50.1036,6.16,2.2941529303542927
133,1261.025,50.441,6.16,2.2839174591480047
134,1269.0611111111111,50.76244444444445,6.16,2.2838582912996688
135,1277.5875,51.103500000000004,6.16,2.286322813733814
136,1286.0222222222224,51.44088888888889,6.16,2.2552495042146146
137,1294.0583333333334,51.76233333333334,6.16,2.265068654603639
138,1302.585,52.1034,6.16,2.261907707802331
139,1311.0194444444444,52.440777777777775,6.16,2.2654984561705866
140,1319.0555555555557,52.76222222222223,6.16,2.279510344034989
141,1327.0916666666667,53.083666666666666,6.16,2.271174302849103
142,1335.615,53.4246,6.16,2.2735070965052473
143,1344.052777777778,53.76211111111112,6.16,2.2955818883838073
144,1352.0888888888887,54.08355555555555,6.16,2.2694537243881134
145,1360.6125,54.424499999999995,6.16,2.2043263796403183
146,1369.0500000000002,54.76200000000001,6.16,2.540000970438453
147,1377.086111111111,55.08344444444444,6.16,1.9493008541167738
148,1385.6100000000001,55.424400000000006,6.16,2.013425871626111
149,1394.0472222222222,55.76188888888889,6.16,2.5286046339093704
150,1402.0833333333333,56.08333333333333,6.16,2.5223863899478807
151,1410.6075,56.4243,6.16,2.5812211334124524
152,1419.0444444444445,56.76177777777778,6.16,2.644234163785576
153,1427.0805555555555,57.08322222222222,6.16,2.679350018330661
154,1435.605,57.4242,6.16,2.7693760215225525
155,1444.0416666666667,57.76166666666667,6.16,2.6949277605328
156,1452.0777777777778,58.08311111111111,6.16,2.6216165079639855
157,1460.6025,58.424099999999996,6.16,2.8124024930781184
158,1469.038888888889,58.76155555555556,6.16,2.2059904180736902
159,1477.0749999999998,59.08299999999999,6.16,2.327566592329104
160,1486.0,59.44,6.16,2.320449321428485
161,1494.0361111111113,59.76144444444445,6.16,2.244171369584701
162,1502.072222222222,60.08288888888888,6.16,2.317494509785269
163,1510.5975,60.4239,6.16,2.6759727582973336
164,1519.0333333333333,60.76133333333333,6.16,2.379556186682625
165,1527.0694444444443,61.08277777777777,6.16,2.542320441380019
166,1535.595,61.4238,6.16,2.6318354168685403
167,1544.0305555555556,61.76122222222222,6.16,2.633277843658419
168,1552.0666666666666,62.08266666666666,6.16,2.5406174926980145
169,1560.5925,62.4237,6.16,2.39719205553992
170,1569.0277777777778,62.76111111111111,6.16,2.347321193447355
171,1577.0638888888889,63.08255555555556,6.16,2.5316215218569313
172,1585.59,63.42359999999999,6.16,2.726187021430077
173,1594.025,63.761,6.16,2.7834275300609623
174,1602.0611111111111,64.08244444444445,6.16,2.824657817439109
175,1610.5875000003125,64.4235000000125,6.16,2.8250535616042174
176,1619.0222222244445,64.76088888897777,6.16,2.82649092711903
177,1627.0583333347918,65.08233333339167,6.16,2.9046621901028207
178,1635.585000000375,65.423400000015,6.16,2.878009465982305
179,1644.019444446736,65.76077777786945,6.16,2.7402697606872097
180,1652.0555555569445,66.08222222227778,6.16,2.6602161375336575
181,1660.5825000004374,66.42330000001749,6.16,2.669659318231437
182,1669.016666669028,66.76066666676111,6.16,2.7095517996871665
183,1677.0527777790971,67.08211111116388,6.16,2.7111266884654577
184,1685.0888888894444,67.40355555557778,6.16,2.603195851669979
185,1693.6125000021875,67.7445000000875,6.16,2.6104633604880227
186,1702.0500000012498,68.08200000004999,6.16,2.6240118983762377
187,1710.0861111117363,68.40344444446946,6.16,2.6152520393773155
188,1718.61000000225,68.74440000009,6.16,2.6784123324258697
189,1727.0472222222222,69.08188888888888,6.16,2.7010291331186402
190,1735.0833333333333,69.40333333333334,6.16,2.683288221737871
191,1743.6075,69.74430000000001,6.16,2.7046659564645292
192,1752.0444444444445,70.08177777777777,6.16,2.770116143349372
193,1760.0805555555555,70.40322222222223,6.16,2.804203960813262
194,1768.605,70.7442,6.16,2.7831916873848073
195,1777.0416666666667,71.08166666666666,6.16,2.765979064651414
196,1785.0777777777778,71.40311111111112,6.16,2.7693733121686592
197,1793.6025000000002,71.7441,6.16,2.7005565316176234
198,1802.038888888889,72.08155555555555,6.16,2.6888620745671488
199,1810.0749999999998,72.40299999999999,6.16,2.7705463145319857
200,1819.0,72.76,6.16,2.779734057119165
201,1827.0361111111113,73.08144444444446,6.16,2.6971255551720636
202,1835.0722222222223,73.4028888888889,6.16,2.678628242322492
203,1843.5974999999999,73.7439,6.16,2.780675884284547
204,1852.0333333333333,74.08133333333333,6.16,2.848619598839589
205,1860.0694444444443,74.40277777777777,6.16,2.9252401208328007
206,1868.595,74.74380000000001,6.16,2.57366580441587
207,1877.0305555555558,75.08122222222224,6.16,2.6531474501324483
208,1885.0666666666666,75.40266666666666,6.16,4.563431726640093
209,1893.5925,75.7437,6.16,2.264202600484133
210,1902.0277777777778,76.08111111111111,6.16,2.280941457947065
211,1910.0638888888889,76.40255555555555,6.16,4.810261675636063
212,1918.5900000000001,76.7436,6.16,2.5052208997400127
213,1927.0249999999999,77.08099999999999,6.16,2.0382161728118704
214,1935.0611111111111,77.40244444444444,6.16,2.0985425178222785
215,1943.5875,77.7435,6.16,2.05539518540059
216,1952.0222222222224,78.0808888888889,6.16,1.7576811681223141
217,1960.0583333333334,78.40233333333333,6.16,1.9177026112669757
218,1968.5849999999998,78.7434,6.16,2.600131371339573
219,1977.0194444444444,79.08077777777777,6.16,2.3320591002362367
220,1985.0555555555557,79.40222222222222,6.16,2.2126842647392464
221,1993.0916666666667,79.72366666666667,6.16,2.4139135775221257
222,2001.6150000000002,80.06460000000001,6.16,2.631354477281435
223,2010.0527777777777,80.40211111111111,6.16,2.567967846045187
224,2018.0888888888887,80.72355555555555,6.16,2.5360851208301294
225,2026.6125,81.0645,6.16,2.4765715940216975
226,2035.0500000000002,81.402,6.16,2.639875617282846
227,2043.0861111111112,81.72344444444445,6.16,2.8007150290041456
228,2051.6099999999997,82.06439999999999,6.16,4.933547880910642
229,2060.047222222222,82.40188888888888,6.16,3.0246385308835944
230,2068.0833333333335,82.72333333333334,6.16,2.771945589540283
231,2076.6075,83.0643,6.16,2.9895273034193446
232,2085.0444444444447,83.4017777777778,6.16,4.106059645198364
233,2093.0805555555553,83.7232222222222,6.16,3.691477671941244
234,2101.605,84.0642,6.16,3.717143410997731
235,2110.0416666666665,84.40166666666666,6.16,4.975722648650526
236,2118.077777777778,84.72311111111112,6.16,3.076963136255255
237,2126.6025,85.0641,6.16,5.53275196619269
238,2135.038888888889,85.40155555555555,6.16,2.6509021244834945
239,2143.075,85.723,6.16,3.039798307999533
240,2152.0,86.08,6.16,3.031399961443432
241,2160.036111111111,86.40144444444444,6.16,2.6966101658721167
242,2168.0722222222225,86.7228888888889,6.16,2.7211229689872756
243,2176.5975,87.06389999999999,6.16,3.1670023586799916
244,2185.0333333333333,87.40133333333333,6.16,2.945638224761827
245,2193.0694444444443,87.72277777777778,6.16,3.1811734306913846
246,2201.5950000000003,88.06380000000001,6.16,3.1194463985606298
247,2210.0305555555556,88.40122222222222,6.16,3.022844284291295
248,2218.0666666666666,88.72266666666667,6.16,2.978896689068967
249,2226.5924999999997,89.06369999999998,6.16,2.940819914912356
250,2235.027777777778,89.4011111111111,6.16,2.658571614249296
251,2243.063888888889,89.72255555555556,6.16,2.9968419602155802
252,2251.59,90.06360000000001,6.16,3.221946376336939
253,2260.0249999999996,90.40099999999998,6.16,3.4582553973861025
254,2268.061111111111,90.72244444444445,6.16,3.298779831343162
255,2276.5875,91.0635,6.16,3.163492645462611
256,2285.0222222222224,91.4008888888889,6.16,2.5586076589419067
257,2293.0583333333334,91.72233333333334,6.16,4.665079864985909
258,2301.585,92.0634,6.16,3.8261523086130103
259,2310.019444444444,92.40077777777776,6.16,3.1973615726937465
260,2318.0555555555557,92.72222222222223,6.16,3.142104048590543
261,2326.0916666666667,93.04366666666667,6.16,3.1494073195637218
262,2334.6150000000002,93.3846,6.16,2.7360609817446213
263,2343.0527777777775,93.7221111111111,6.16,2.7806026240500836
264,2351.088888888889,94.04355555555556,6.16,3.5982628989568264
265,2359.6125,94.3845,6.16,2.381826773906563
266,2368.05,94.72200000000001,6.16,3.181938348167708
267,2376.086111111111,95.04344444444445,6.16,5.241893709837547
268,2384.6099999999997,95.38439999999999,6.16,2.8261503092258113
269,2393.047222222222,95.72188888888888,6.16,2.7431190196929114
270,2401.0833333333335,96.04333333333334,6.16,2.6710788012623157
271,2409.6075,96.3843,6.16,2.4968185802145073
272,2418.0444444444447,96.72177777777779,6.16,2.6086790190216185
273,2426.0805555555553,97.04322222222221,6.16,2.5444909585586366
274,2434.605,97.3842,6.16,2.5624484831016754
275,2443.0416666666665,97.72166666666666,6.16,2.543228270321024
276,2451.077777777778,98.04311111111112,6.16,2.510511460932294
277,2459.6025,98.3841,6.16,2.6271421398813937
278,2468.038888888889,98.72155555555555,6.16,2.889011495849635
279,2476.075,99.04299999999999,6.16,2.716911120422968
280,2485.0,99.4,6.16,2.8600583151411665
281,2493.036111111111,99.72144444444444,6.16,2.917683626138801
282,2501.0722222222225,100.0428888888889,6.16,2.6749329555889725
283,2509.5975,100.3839,6.16,2.73897109970212
284,2518.0333333333333,100.72133333333333,6.16,2.9426916827649308
