"sub.id" "aHIP_rh" "pHIP_rh" "lAMY_rh" "mAMY_rh" "THA_DP_rh" "THA_VP_rh" "THA_VA_rh" "THA_DA_rh" "NAc_shell_rh" "NAc_core_rh" "pGP_rh" "aGP_rh" "aPUT_rh" "pPUT_rh" "aCAU_rh" "pCAU_rh" "aHIP_lh" "pHIP_lh" "lAMY_lh" "mAMY_lh" "THA_DP_lh" "THA_VP_lh" "THA_VA_lh" "THA_DA_lh" "NAc_shell_lh" "NAc_core_lh" "pGP_lh" "aGP_lh" "aPUT_lh" "pPUT_lh" "aCAU_lh" "pCAU_lh"
"1" "sub-01" -0.011444346661106 -0.0270317632721262 0.144214708084852 0.0694876381138251 -0.0325217817397393 -0.0145876409600752 -0.00318758562156886 0.0153515185310301 0.00341391765739558 0.159970287273709 0.137900284448639 0.096302069623937 0.162066289317117 0.0627222215049789 0.181841576813803 0.149294299444271 0.0382993328430287 -0.0567671264162938 0.0530638842513091 0.0672115702079834 0.0640123497487461 -0.0526140663510466 0.0625262024369252 0.0836900769287751 -0.0613447239736707 0.162904261240308 -0.0600745913597772 0.0418630287404831 0.16002720654164 0.0412295295117492 0.168070563723349 0.171327588610417
"2" "sub-02" -0.0247490577261753 -0.0523737083941525 0.034600195166871 0.0746642263911414 -0.0390920574719182 -0.0775016716765857 0.0594918238663996 -0.0767827241042307 0.146369375634165 0.0389020144714874 -0.0917696449526084 -0.0343140421561883 -0.080536709802618 -0.206596308732663 -0.0211197013576391 0.0484398588547547 -0.0389798336143641 0.0335797238891262 -0.036553906389938 -0.0247331436921528 0.0558906899777515 0.004255617658748 -0.0331740467545057 -0.0403637347264001 0.117897122010384 0.00864591323638692 -0.0410402663179674 -0.194203136377876 -0.0940662738022729 -0.348161854673425 -0.0350647328649011 -0.00345879916614426
"3" "sub-03" -0.0779878137611652 0.0200473030417359 0.000411059768148942 -0.0266720840906423 0.0482878531518193 0.00339728362963917 -0.013177659621407 0.124523818294696 0.0233110316291916 0.0406132005009061 0.0842456775394732 0.0323679337338169 0.0198139680455839 -0.197020057033347 0.164895155050129 -0.0644924930658147 -0.140998576712778 0.0922387968980424 -0.175468506028326 -0.126646019723399 0.158902412050768 0.080022451974906 0.0286117535449167 0.0632655410864401 0.0136813690167338 0.163645272325365 -0.136574866771354 -0.00581003695136858 -0.0325226016101893 -0.199655783552713 0.116488222703023 0.0895486823366835
"4" "sub-04" 0.130274904433895 0.00595640634365262 0.0549465234702487 0.102192979342693 0.188033840858282 0.0376178985329792 0.0898855268388686 0.0373365226033134 -0.00215141564395991 -0.0497579384733705 0.0233359679723874 -0.0647758367950483 0.00215678717788599 0.0140768020162943 0.0744129909513377 0.053703113416913 0.137713237361004 -0.0554241922081931 0.160895455095831 0.140861264784042 0.0973855610434766 -0.0883459661544814 0.0539314913154271 -0.0028300804556033 -0.0278596523700257 -0.044134837867522 0.0396212924403476 -0.135944477839267 0.018814559108368 0.101752887695913 -0.0411302457524585 0.0213686632174325
"5" "sub-05" -0.0822993457904997 -0.0566391509617884 -0.0286101307451442 -0.0646191706169886 0.0638737561473027 0.0523658605681769 0.0452884785750584 -0.0458662129232611 -0.101209634093645 -0.142641670800445 -0.152116136947459 -0.026601373056841 0.0391433913541665 0.010075474125495 -0.023636630887644 0.0455740388240458 -0.175263014340153 -0.031258293227015 0.0302814568365999 -0.153308969333189 0.0395207427973491 -0.217069460613239 -0.0253235098357097 -0.140881793303479 -0.127796487587597 -0.0190887361353903 0.000633795199456302 0.03185613534009 -0.0209810281563285 -0.103592049733525 0.0702329906134236 0.0248498083728677
"6" "sub-06" -0.111461870555434 -0.146504355465978 -0.0274103628597395 -0.0620918077247686 0.143985791280784 0.0728001932934513 0.0431733780500215 0.0419421364573225 0.0365253459638423 -0.110992122843627 -0.0826818061890737 -0.0863052739992054 -0.206349213463351 -0.182570427432229 -0.0149588072076231 -0.104137944316797 -0.131470577766281 -0.0557869054783685 -0.0872900388990099 0.0124311286389326 0.0244595301604832 5.00009477707772e-05 0.0518612100072453 0.0410296664421847 0.0278505142514413 -0.117398468088839 -0.0936661565782787 0.162274335474439 -0.106966982285813 -0.00448454327225169 -0.0816251927247689 -0.123517626297032
"7" "sub-07" -0.0503456231778236 0.0497298681801569 0.0721068703100055 0.0325653240787118 0.106331136139954 0.100060792638959 0.101328975180731 0.121085476362458 -0.005461995237879 0.0496420770088725 -0.0805896797117288 -0.0900132736286531 0.00127663308238029 -0.137756004433965 0.0850376352152902 -0.0243422515847484 -0.0152376809683604 -0.00199184230609294 0.16145698774517 0.0844266466153928 0.074515463639554 -0.0511562662218007 0.0313198434704239 0.193107103662029 0.0320555657594385 -0.0922932605564306 -0.104709318288744 -0.00212530809729948 -0.0173511587845927 -0.0701357614571672 0.0585436166390592 0.0235227096544891
"8" "sub-08" 0.0529759976819173 0.00726231325640114 0.075914047093393 0.0902883806687142 0.149174330543064 0.0568324177694022 -0.126983639309952 0.0632667007680818 -0.033643617777068 -0.0250867883851463 0.0211059118142707 0.0550124700798474 0.118243285946344 0.0754318995656921 -0.0372741539439931 -0.0171331314602831 -0.13027850175161 -0.102446134223427 0.0570999034525048 0.0473459796860395 0.128371492807723 0.0457304550360199 -0.115310189100956 -0.00799051785706896 -0.0360110890490501 -0.10629005100258 0.083131915195819 -0.00237087612173901 0.128705056900456 0.118073323821814 -0.069918957925189 -0.0265650947991098
"9" "sub-09" -0.114270861588067 -0.0872484374755215 -0.115946373663686 -0.106916464481689 -0.0724775511194026 0.0581848929370525 -0.0275012469305161 -0.0130513832759091 -0.0797436763973788 -0.0174326792858048 -0.0378141034425619 -0.0242219767293183 -0.0739276348018333 -0.0526067975574433 0.0716293775123748 0.0176516650199846 -0.22410538275499 -0.134188315760351 0.0363275056752312 -0.183689804172257 0.170836816383416 0.0807860782132749 -0.0133268093509261 -0.00330735674721579 0.070728543293393 0.111743689799922 -0.0331617922564657 0.0709139562968779 -0.0497042002995902 -0.120048823928201 -0.0885364358109863 -0.0705853725079019
"10" "sub-12" -0.0813136586041781 0.0120929734904938 0.0170197374342673 -0.0195142650894908 0.125485282246647 -0.158217272673524 -0.0545370939405117 -0.0448390590607059 -0.0646738973086339 -0.119144196119558 -0.12926156840046 -0.179539974152934 -0.123964619852845 -0.0798485954106755 -0.0975065759222424 -0.0871568004656483 -0.0758844424419811 0.00561981342444541 0.1044250408188 -0.0396512169490706 0.120892050977178 -0.0146077445507539 -0.121397380489402 -0.105599671670384 -0.0454238933074942 -0.152458264892632 0.044955002329088 -0.0720395265566022 -0.121978456353471 -0.0751914171381807 -0.0984837415158545 -0.102322341495676
